Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.38;8.5;7.25;5.75;4.0;1.0;0.75;0.25;0.25;2.25;0.5;1.0;0.5;0.25;0.75;0.25;0.25;-0.219727;0.023438;0.986328;-0.7;0.77;0.49;385.0;-0.222824;-0.007556;4.5;4.75;3.5;3.5;1.5;1.25;0.5;0.75;2.75;1.5;1.5;0.75;0.5;1.5;1.0;0.5;-0.258301;0.031738;0.973145;-0.77;-0.91;0.7;352.0;-0.101455;-0.023049
0.39;8.75;7.0;6.0;4.25;1.25;0.75;0.25;0.25;2.75;0.75;1.0;0.25;0.25;0.75;0.5;0.5;-0.222656;0.019531;0.991211;-0.63;0.84;0.49;406.0;-0.20776;-0.00026;4.75;5.0;3.5;3.25;1.5;1.5;0.5;0.75;2.75;1.5;1.75;0.75;0.5;1.5;1.0;0.5;-0.259277;0.030273;0.976074;-0.84;-0.91;0.63;360.0;-0.102301;-0.024134
0.4;8.75;7.25;6.0;4.0;1.25;0.75;0.25;0.25;2.25;0.75;1.25;0.25;0.25;0.75;0.25;0.25;-0.223633;0.020508;0.991699;-0.56;0.63;0.42;397.0;-0.220286;-0.003637;4.5;4.75;3.5;3.25;1.25;1.5;0.5;0.75;2.75;1.5;1.5;0.75;0.5;1.5;1.0;0.5;-0.256836;0.03125;0.969238;-0.91;-1.12;0.77;349.0;-0.100086;-0.02417
0.41;8.75;7.25;6.25;4.0;1.0;0.5;0.25;0.25;2.25;0.5;1.25;0.5;0.25;1.0;0.25;0.25;-0.223633;0.022949;0.987793;-0.63;0.56;0.56;396.0;-0.21834;-0.002941;4.5;4.75;3.5;3.25;1.25;1.5;0.5;0.5;2.75;1.5;1.25;0.75;0.5;1.5;1.0;0.5;-0.254883;0.030762;0.973633;-0.84;-0.98;0.77;342.0;-0.103879;-0.018932
0.42;8.5;7.25;5.75;4.0;1.0;0.5;0.25;0.25;2.75;0.5;1.25;0.5;0.0;1.25;0.25;0.25;-0.219238;0.021973;0.988281;-0.7;0.7;0.49;395.0;-0.206282;0.003658;4.25;4.75;3.5;3.0;1.25;1.25;0.5;0.75;2.75;1.5;1.25;0.75;0.5;1.5;1.25;0.5;-0.25;0.031738;0.972168;-0.77;-0.98;0.7;340.0;-0.093926;-0.021053
0.43;8.5;7.25;5.75;4.0;1.0;0.5;0.25;0.25;2.25;1.0;1.25;0.5;0.0;1.0;0.25;0.25;-0.227539;0.020996;0.987305;-0.7;0.63;0.56;391.0;-0.211929;-0.001454;4.25;5.0;3.5;3.25;1.5;1.25;0.5;0.75;2.75;1.75;1.25;0.75;0.5;1.5;0.75;0.5;-0.251953;0.025391;0.973145;-0.84;-1.05;0.77;346.0;-0.103786;-0.021451
0.44;8.5;6.75;6.0;4.0;1.0;0.5;0.25;0.25;2.25;0.5;1.0;0.5;0.25;1.0;0.25;0.25;-0.224121;0.022461;0.991211;-0.56;0.63;0.56;383.0;-0.217305;-0.001508;4.75;4.75;3.5;3.5;1.25;1.25;0.5;0.75;2.75;1.5;1.25;0.75;0.5;1.5;0.75;0.5;-0.257324;0.030762;0.973145;-0.63;-0.98;0.63;346.0;-0.11063;-0.021448
0.45;8.5;6.75;6.0;4.0;1.0;0.75;0.25;0.25;2.75;0.25;1.0;0.5;0.0;1.25;0.25;0.5;-0.223633;0.021484;0.98877;-0.56;0.56;0.56;391.0;-0.207881;0.003644;4.5;5.0;3.5;3.0;1.0;1.25;0.5;0.75;2.75;1.75;1.25;0.75;0.5;1.5;0.75;0.5;-0.255859;0.030762;0.973633;-0.7;-0.98;0.7;340.0;-0.104279;-0.020034
0.46;8.75;7.25;6.25;4.0;1.0;0.5;0.25;0.25;2.25;0.5;1.0;0.5;0.0;1.0;0.0;0.5;-0.223633;0.026855;0.990234;-0.56;0.56;0.56;390.0;-0.226345;6e-05;4.5;5.25;3.5;3.25;1.5;1.25;0.5;0.75;3.0;1.5;1.25;0.75;0.5;1.5;0.75;0.5;-0.256348;0.027344;0.975586;-0.84;-0.98;0.77;352.0;-0.107551;-0.019125
0.47;8.5;7.25;5.75;3.5;1.0;0.5;0.25;0.25;2.5;0.5;1.0;0.25;0.0;0.75;0.25;0.25;-0.226562;0.022461;0.986328;-0.56;0.63;0.63;375.0;-0.223561;0.005791;4.5;5.0;3.5;3.5;1.25;1.25;0.5;0.5;3.0;1.5;1.25;0.75;0.75;1.75;0.75;0.5;-0.257812;0.031738;0.976562;-0.84;-1.12;0.77;350.0;-0.102537;-0.017757
0.48;8.5;7.25;5.75;4.0;1.0;0.5;0.5;0.0;2.25;0.5;1.0;0.25;0.0;0.75;0.25;0.25;-0.220703;0.021484;0.986328;-0.63;0.63;0.49;377.0;-0.228145;0.006552;4.75;4.75;3.5;3.5;1.5;1.5;0.5;0.75;3.0;1.75;1.25;0.75;0.75;1.75;1.0;0.5;-0.256836;0.023438;0.978027;-0.77;-0.98;0.77;366.0;-0.095609;-0.021303
0.49;8.5;6.75;6.0;4.0;1.0;0.5;0.5;0.0;2.0;0.75;1.25;0.5;0.25;0.75;0.25;0.5;-0.223633;0.019043;0.986328;-0.63;0.63;0.56;384.0;-0.215637;0.000117;4.5;4.75;3.5;3.75;1.5;1.5;0.5;0.75;3.0;1.75;1.25;1.0;0.5;1.5;1.0;0.5;-0.256348;0.029297;0.978027;-0.7;-0.98;0.7;365.0;-0.097345;-0.02458
0.5;8.25;6.5;5.75;4.25;1.0;0.5;0.5;0.25;2.75;0.75;1.0;0.5;0.0;0.75;0.25;0.5;-0.219727;0.018555;0.978027;-0.56;0.7;0.42;388.0;-0.203489;0.004996;4.5;4.75;3.5;3.5;1.25;1.5;0.5;1.0;3.0;1.5;1.75;0.75;0.5;1.5;0.75;0.5;-0.255859;0.026855;0.972168;-0.77;-1.05;0.77;360.0;-0.098544;-0.027394
0.51;8.5;6.5;5.75;4.25;1.0;0.5;0.25;0.25;3.0;0.75;1.25;0.5;0.0;1.0;0.5;0.25;-0.216797;0.023438;0.986816;-0.63;0.7;0.56;397.0;-0.19471;0.006397;4.5;5.0;3.5;3.5;1.25;1.25;0.5;0.5;3.0;1.5;1.75;0.75;0.5;1.5;0.5;0.5;-0.25293;0.02832;0.973145;-0.77;-0.98;0.7;348.0;-0.106614;-0.017142
0.52;8.5;7.25;6.0;4.0;1.0;0.75;0.5;0.25;2.75;0.75;1.25;0.25;0.0;1.25;0.25;0.25;-0.222168;0.012695;0.989258;-0.56;0.63;0.49;405.0;-0.203234;0.007258;4.75;5.0;3.5;3.75;1.5;1.25;0.5;0.5;3.0;1.5;1.25;0.75;0.5;1.5;1.25;0.5;-0.257812;0.030273;0.972168;-0.77;-0.98;0.7;360.0;-0.103606;-0.017211
0.53;8.75;7.0;6.0;4.0;1.25;0.75;0.5;0.25;2.75;0.75;1.25;0.25;0.0;1.25;0.25;0.5;-0.222656;0.022949;0.983398;-0.63;0.56;0.56;409.0;-0.200693;0.008263;4.5;5.25;3.25;3.25;1.5;1.25;0.5;0.75;3.0;1.5;1.5;0.75;0.5;1.5;1.5;0.5;-0.255371;0.030762;0.971191;-0.77;-1.05;0.7;361.0;-0.091283;-0.022312
0.54;8.75;7.25;6.25;4.25;1.0;0.75;0.25;0.0;2.5;1.0;1.0;0.5;0.0;1.25;0.25;0.5;-0.227051;0.024414;0.98584;-0.63;0.42;0.42;406.0;-0.209535;0.004162;4.5;5.25;3.5;3.75;1.25;1.25;0.5;0.75;3.0;1.5;1.5;0.75;0.5;1.5;1.25;0.5;-0.249512;0.027344;0.978027;-0.84;-1.05;0.77;364.0;-0.09963;-0.024934
0.55;8.5;6.75;6.25;4.0;1.25;0.75;0.25;0.25;2.25;1.0;1.0;0.75;0.25;0.75;0.0;0.5;-0.221191;0.021973;0.992188;-0.56;0.56;0.56;397.0;-0.212878;-0.005204;4.75;5.25;3.5;3.75;1.25;1.25;0.5;0.75;3.0;1.5;1.5;0.75;0.75;1.5;1.25;0.75;-0.255371;0.02832;0.977051;-0.84;-0.91;0.7;370.0;-0.0984;-0.027841
0.56;8.5;6.5;6.25;4.0;1.25;0.5;0.25;0.0;2.75;1.0;1.0;0.5;0.25;1.0;0.0;0.5;-0.218262;0.022461;0.985352;-0.63;0.56;0.49;393.0;-0.205022;0.01023;4.75;4.75;3.5;3.5;1.5;1.25;0.5;0.75;3.0;1.5;1.5;0.75;0.75;1.0;1.0;0.5;-0.259277;0.029785;0.975098;-0.7;-0.91;0.84;356.0;-0.105167;-0.02453
