Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;8.25;7.5;6.25;5.0;1.0;0.75;0.25;0.25;2.0;0.5;0.75;0.5;0.0;1.25;0.0;0.25;-0.223145;0.018555;0.986816;-0.7;0.84;0.49;396.0;-0.232399;-0.010838;4.75;7.5;4.0;5.5;1.5;3.75;0.75;1.0;3.5;2.0;3.0;1.75;1.5;2.5;1.5;0.75;-0.257812;0.029785;0.974121;-0.84;-1.12;0.98;522.0;-0.081424;-0.060808
0.11;8.5;7.5;6.75;5.0;0.75;0.75;0.25;0.0;2.0;0.5;1.0;0.5;0.0;1.25;0.25;0.25;-0.217773;0.018555;0.991699;-0.63;0.91;0.49;404.0;-0.22937;-0.006343;4.75;7.75;4.0;5.5;1.5;4.0;0.75;1.0;3.25;2.0;2.75;1.5;1.5;2.5;1.5;1.0;-0.255859;0.026855;0.976562;-0.84;-1.12;0.91;520.0;-0.08782;-0.063954
0.12;8.75;7.0;6.25;5.0;1.0;0.5;0.25;0.0;2.0;0.25;0.5;0.5;0.25;1.5;0.25;0.25;-0.222656;0.017578;0.990723;-0.7;0.84;0.56;391.0;-0.231301;-0.002954;5.25;7.75;4.25;5.5;1.5;3.75;0.5;1.0;3.25;2.0;3.0;1.75;1.5;2.75;1.5;1.0;-0.256348;0.025391;0.970215;-0.77;-1.05;0.84;529.0;-0.087659;-0.062917
0.13;8.5;7.0;6.0;5.0;1.0;0.5;0.25;0.0;2.0;0.25;0.5;0.5;0.25;1.5;0.0;0.25;-0.222168;0.020996;0.983887;-0.56;0.84;0.56;383.0;-0.234543;-0.003923;5.25;7.75;4.25;5.25;1.5;3.75;0.75;1.0;3.5;2.0;2.75;1.75;1.5;2.75;2.0;1.0;-0.25293;0.027344;0.976074;-0.84;-1.19;0.91;537.0;-0.079344;-0.057346
0.14;8.75;7.25;5.75;5.0;0.5;0.5;0.25;0.25;2.0;0.25;0.5;0.5;0.25;1.5;0.25;0.25;-0.219238;0.025391;0.98877;-0.63;0.91;0.56;386.0;-0.231257;-0.010671;4.75;7.75;4.0;5.75;1.25;3.75;0.75;1.0;3.25;2.0;2.75;1.5;1.5;2.5;2.0;1.0;-0.258301;0.030762;0.975098;-0.84;-1.12;0.84;522.0;-0.082947;-0.064607
0.15;8.5;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.0;0.25;0.5;0.5;0.0;1.5;0.25;0.25;-0.221191;0.016602;0.989746;-0.63;0.84;0.42;392.0;-0.232257;-0.007947;4.75;7.75;4.0;5.5;1.5;3.75;0.75;1.0;3.25;2.0;2.75;1.75;1.5;2.75;2.0;1.0;-0.254883;0.032227;0.972168;-0.84;-1.19;0.84;528.0;-0.078253;-0.063176
0.16;8.75;7.0;6.0;4.75;1.0;0.5;0.25;0.25;2.25;0.25;0.5;0.5;0.0;1.75;0.25;0.25;-0.216309;0.019531;0.986816;-0.56;0.77;0.63;393.0;-0.222446;0.000243;4.75;7.5;4.0;5.75;1.5;3.75;0.75;1.0;3.25;1.75;2.75;1.75;1.5;3.0;1.75;1.0;-0.249023;0.025391;0.975098;-0.91;-1.19;0.91;525.0;-0.080033;-0.063125
0.17;8.75;7.5;6.25;4.75;1.0;0.5;0.25;0.25;2.0;0.25;0.5;0.5;0.25;1.5;0.25;0.25;-0.22168;0.016113;0.98877;-0.56;0.84;0.63;398.0;-0.230933;-0.007421;4.75;7.25;4.0;6.0;1.5;3.75;0.75;1.0;3.25;1.75;2.75;1.75;1.5;3.0;1.75;0.75;-0.25;0.029785;0.977051;-0.84;-1.05;0.77;524.0;-0.080846;-0.062847
0.18;8.25;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.0;0.25;0.5;0.5;0.0;1.5;0.0;0.25;-0.220215;0.019531;0.990234;-0.63;0.84;0.63;390.0;-0.235982;-0.007489;4.75;7.75;4.0;5.75;1.5;3.75;0.75;1.0;3.25;1.75;2.75;1.5;1.5;2.75;1.5;1.0;-0.252441;0.027832;0.973145;-0.91;-1.05;0.84;519.0;-0.088163;-0.063306
0.19;8.25;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.0;0.5;0.75;0.5;0.0;1.5;0.25;0.0;-0.221191;0.021973;0.98291;-0.63;0.98;0.56;397.0;-0.226817;-0.007155;4.75;7.75;4.0;5.5;1.25;3.75;0.75;1.0;3.5;1.75;3.0;1.75;1.75;2.5;2.0;0.75;-0.257812;0.02832;0.972168;-0.84;-1.05;0.84;527.0;-0.07807;-0.064704
0.2;8.5;7.25;6.0;5.0;1.25;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.5;0.25;0.0;-0.216797;0.017578;0.989258;-0.56;0.84;0.42;394.0;-0.229083;-0.004741;5.25;8.0;4.0;5.5;1.5;3.75;0.75;1.0;3.5;1.75;2.75;1.5;1.5;2.75;2.0;0.75;-0.256836;0.02832;0.974121;-0.91;-1.05;0.84;532.0;-0.085536;-0.05829
0.21;8.75;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;2.0;0.25;0.25;-0.217773;0.021973;0.985352;-0.63;0.77;0.49;403.0;-0.222687;-0.004478;4.75;7.25;4.0;5.5;1.5;3.5;0.75;1.0;3.5;1.75;2.75;1.75;1.5;2.75;1.5;0.75;-0.259766;0.02832;0.978027;-0.91;-0.98;0.77;513.0;-0.080628;-0.058366
0.22;8.5;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.75;0.25;0.25;-0.22168;0.02002;0.984863;-0.63;0.91;0.49;401.0;-0.225419;-0.005621;4.75;7.5;4.0;5.25;1.25;3.5;0.75;1.0;3.5;1.75;3.0;1.75;1.5;2.75;2.0;1.0;-0.255859;0.026855;0.976074;-0.77;-0.98;0.84;520.0;-0.072477;-0.059925
0.23;8.25;7.5;6.25;5.0;1.0;0.5;0.25;0.0;2.0;0.5;0.5;0.5;0.25;1.5;0.25;0.25;-0.219238;0.021484;0.988281;-0.56;0.84;0.56;394.0;-0.227795;-0.006169;4.75;8.0;4.0;5.5;1.5;3.75;0.75;1.0;3.25;2.0;2.75;1.5;1.5;2.75;1.5;0.75;-0.252441;0.025391;0.971191;-0.91;-1.05;0.84;520.0;-0.088086;-0.061465
0.24;8.75;7.5;6.25;5.0;1.0;0.5;0.25;0.0;2.25;0.5;0.5;0.5;0.0;1.5;0.25;0.25;-0.215332;0.024902;0.98291;-0.63;0.91;0.56;400.0;-0.228286;0.00064;5.0;7.75;4.0;5.5;1.25;3.75;0.75;1.0;3.25;2.0;3.0;1.25;1.75;2.5;1.5;0.75;-0.254883;0.027344;0.973145;-0.98;-0.98;0.91;517.0;-0.088983;-0.062626
0.25;9.0;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.25;0.5;0.5;0.25;0.0;1.75;0.25;0.25;-0.219727;0.021484;0.986816;-0.63;0.91;0.56;407.0;-0.226735;0.000488;5.0;7.75;4.25;5.5;1.0;3.75;0.75;0.75;3.25;1.75;3.0;1.75;1.75;2.75;1.5;0.75;-0.255859;0.029785;0.970703;-0.98;-1.05;0.84;519.0;-0.086683;-0.062015
0.26;8.75;7.5;6.25;4.75;1.0;0.5;0.25;0.25;2.25;0.5;0.5;0.25;0.0;1.75;0.0;0.25;-0.218262;0.022461;0.992188;-0.56;0.98;0.56;398.0;-0.229588;0.002009;5.25;8.0;4.25;5.75;1.5;3.75;0.75;1.0;3.25;2.0;2.75;1.5;1.5;2.5;1.5;0.75;-0.255371;0.026367;0.975586;-0.98;-1.12;0.84;529.0;-0.095802;-0.06075
0.27;8.75;7.75;6.25;4.75;1.0;0.5;0.25;0.0;2.25;0.5;0.25;0.25;0.0;1.25;0.0;0.25;-0.219238;0.018555;0.990723;-0.56;0.91;0.49;389.0;-0.244137;0.003904;5.25;8.25;4.0;5.75;1.5;3.75;0.75;1.0;3.25;2.0;2.75;0.75;1.5;2.5;1.5;0.75;-0.250977;0.026367;0.973145;-1.12;-1.12;0.84;520.0;-0.101416;-0.058237
0.28;9.0;7.0;6.25;5.0;1.0;0.5;0.25;0.0;1.75;0.5;0.25;0.5;0.0;1.25;0.25;0.25;-0.222168;0.017578;0.987793;-0.56;0.84;0.56;386.0;-0.243313;-0.001663;5.25;8.0;4.25;5.75;1.5;3.75;0.75;1.0;3.25;1.75;2.75;1.5;1.5;2.75;1.5;1.0;-0.254395;0.032715;0.978027;-0.91;-1.12;0.84;530.0;-0.094105;-0.06108
0.29;8.75;7.5;6.0;5.25;1.0;0.5;0.25;0.0;2.0;0.25;0.5;0.25;0.0;1.25;0.25;0.25;-0.223633;0.01709;0.98584;-0.49;0.84;0.56;389.0;-0.243404;-0.003634;5.25;8.0;4.0;5.75;1.5;3.75;0.75;1.0;3.25;1.5;2.75;1.75;1.5;2.75;1.5;1.0;-0.257324;0.023438;0.976074;-1.05;-1.12;0.84;527.0;-0.093264;-0.063905
0.3;8.75;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.0;0.25;0.5;0.25;0.0;1.5;0.25;0.5;-0.220703;0.023438;0.987793;-0.56;0.84;0.49;394.0;-0.234486;-0.00615;5.25;8.0;4.0;5.5;1.5;3.5;0.75;1.0;3.25;1.5;2.75;1.5;1.5;2.25;1.5;1.0;-0.251465;0.029785;0.977051;-1.05;-0.98;0.77;514.0;-0.098052;-0.062639
0.31;8.25;7.5;6.0;4.75;1.0;0.5;0.25;0.25;2.0;0.25;0.75;0.25;0.0;1.25;0.25;0.25;-0.21875;0.019531;0.98877;-0.63;0.98;0.49;384.0;-0.234361;-0.00688;5.5;8.0;4.0;5.5;1.25;3.5;0.75;1.0;3.25;1.5;2.75;1.75;1.5;2.5;1.5;1.0;-0.253418;0.026367;0.977051;-1.12;-1.19;0.84;519.0;-0.095572;-0.06264
0.32;8.5;7.5;6.25;4.75;1.25;0.5;0.25;0.0;2.0;0.5;0.75;0.25;0.0;1.5;0.25;0.0;-0.215332;0.019043;0.97998;-0.49;0.84;0.49;393.0;-0.232323;0.002067;5.25;8.0;4.0;6.0;1.5;3.5;0.75;1.0;3.25;1.75;2.75;1.75;1.5;2.5;1.5;1.0;-0.254395;0.03125;0.974121;-1.12;-1.12;0.84;528.0;-0.094463;-0.064016
0.33;8.5;7.5;6.25;5.0;1.25;0.5;0.25;0.0;2.25;0.5;0.75;0.5;0.0;1.75;0.0;0.0;-0.223633;0.019531;0.989258;-0.56;0.91;0.49;401.0;-0.226054;0.002275;5.75;7.75;5.0;6.0;1.5;4.0;0.75;1.0;3.25;2.0;2.75;1.5;1.5;2.5;1.5;0.75;-0.258301;0.023926;0.973633;-1.05;-1.12;0.77;548.0;-0.101693;-0.058057
0.34;8.5;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.0;0.5;0.75;0.25;0.0;1.75;0.25;0.25;-0.223633;0.019043;0.986328;-0.49;0.98;0.49;401.0;-0.225322;-0.00432;5.75;8.0;5.0;6.0;1.5;4.0;0.75;0.75;3.25;2.0;2.75;1.5;1.5;2.5;1.5;0.75;-0.256836;0.024414;0.976562;-0.98;-1.12;0.91;546.0;-0.103828;-0.056011
0.35;8.25;7.5;6.0;4.75;1.0;0.5;0.25;0.25;2.25;0.5;0.75;0.25;0.0;1.75;0.25;0.25;-0.220703;0.020996;0.987793;-0.56;0.84;0.49;395.0;-0.218906;-0.001658;5.5;8.5;4.5;6.0;1.25;3.75;0.75;1.0;3.25;1.75;2.75;1.5;1.5;2.5;1.5;0.5;-0.253418;0.023926;0.973145;-0.91;-1.19;0.77;536.0;-0.105358;-0.061556
0.36;8.75;7.5;6.0;4.75;1.0;0.5;0.25;0.0;2.0;0.5;0.75;0.5;0.25;1.5;0.25;0.25;-0.225098;0.023438;0.985352;-0.56;0.84;0.49;396.0;-0.226284;-0.004396;5.25;8.5;4.5;6.0;1.25;3.75;0.75;1.0;3.25;1.75;2.75;1.75;1.5;2.5;1.5;0.5;-0.256348;0.025391;0.972168;-0.98;-1.05;0.91;536.0;-0.102099;-0.063714
0.37;8.5;7.5;6.0;5.0;1.0;0.5;0.25;0.0;2.25;0.5;0.5;0.5;0.0;1.75;0.25;0.25;-0.219238;0.017578;0.990234;-0.63;0.84;0.42;397.0;-0.223005;0.000223;5.25;8.25;4.25;5.75;1.0;3.75;0.75;1.0;3.25;2.0;2.75;1.75;1.5;2.25;1.5;0.75;-0.252441;0.024902;0.976074;-1.05;-1.05;0.84;527.0;-0.097579;-0.064983
0.38;8.5;7.5;6.0;4.75;1.25;0.5;0.0;0.0;2.0;0.5;0.5;0.5;0.0;1.5;0.25;0.25;-0.218262;0.020508;0.984863;-0.56;0.91;0.49;387.0;-0.23322;-0.003737;5.0;8.25;4.0;5.5;1.0;3.5;0.75;1.0;3.25;1.5;2.75;1.75;1.5;2.5;2.0;1.0;-0.257324;0.02832;0.97168;-0.91;-1.12;0.84;519.0;-0.088039;-0.065948
0.39;8.5;7.5;6.0;5.0;1.0;0.5;0.0;0.25;2.0;0.5;0.75;0.5;0.0;1.5;0.25;0.25;-0.219727;0.025879;0.990234;-0.56;0.77;0.49;394.0;-0.228787;-0.010832;5.75;8.5;5.0;6.0;1.25;3.5;0.75;0.75;3.25;1.75;2.5;1.75;1.5;2.5;1.25;1.0;-0.260742;0.03125;0.972656;-0.91;-1.05;0.91;538.0;-0.109452;-0.057468
0.4;8.75;7.5;6.0;5.0;1.0;0.75;0.25;0.25;2.0;0.5;0.75;0.5;0.0;1.75;0.25;0.0;-0.221191;0.018555;0.989746;-0.56;0.7;0.49;405.0;-0.224777;-0.007152;6.0;8.5;5.0;6.0;1.5;3.5;0.5;0.75;3.25;1.75;2.75;1.5;1.5;2.5;1.5;1.0;-0.255859;0.025879;0.973633;-0.77;-0.98;0.84;542.0;-0.1097;-0.057394
0.41;8.75;7.5;6.25;5.5;1.0;0.75;0.0;0.0;2.0;0.5;0.75;0.5;0.0;1.5;0.0;0.25;-0.21875;0.020996;0.987305;-0.42;0.77;0.49;402.0;-0.237389;-0.009907;5.75;8.5;4.25;6.0;1.5;3.5;0.75;1.0;3.25;1.75;2.75;1.75;1.5;2.5;1.5;0.75;-0.25;0.029785;0.970215;-0.84;-0.98;0.77;540.0;-0.102915;-0.061608
0.42;8.5;7.5;6.0;5.25;1.0;0.5;0.25;0.0;2.0;0.5;0.75;0.5;0.0;1.75;0.25;0.25;-0.217773;0.020508;0.985352;-0.49;0.7;0.63;399.0;-0.224568;-0.004755;5.75;8.25;4.25;6.25;1.5;4.0;0.75;1.0;3.25;2.0;3.25;1.75;1.5;2.75;1.75;0.75;-0.258301;0.029785;0.975586;-0.84;-1.12;0.91;560.0;-0.093169;-0.063287
0.43;8.75;7.5;6.25;5.0;1.0;0.5;0.25;0.25;2.25;0.5;0.75;0.5;0.0;1.75;0.25;0.25;-0.223145;0.023926;0.983887;-0.56;0.98;0.49;410.0;-0.219292;-0.003157;5.5;8.25;4.5;6.0;1.5;4.0;0.75;1.0;3.25;2.0;3.25;1.75;1.5;2.5;2.0;0.75;-0.253418;0.030273;0.977539;-0.84;-1.12;0.91;558.0;-0.091027;-0.063557
0.44;8.75;7.5;6.0;5.0;0.75;0.5;0.25;0.25;2.25;0.5;0.75;0.5;0.0;1.75;0.25;0.0;-0.222656;0.022949;0.989746;-0.56;0.98;0.63;402.0;-0.221778;-0.003196;5.5;8.25;4.5;5.75;1.5;3.75;0.75;1.0;3.0;1.75;3.0;1.75;1.25;2.5;2.0;1.0;-0.255859;0.031738;0.96875;-0.77;-1.12;0.84;542.0;-0.095206;-0.063091
0.45;8.25;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.5;0.25;0.0;-0.22168;0.019043;0.986816;-0.49;0.77;0.56;391.0;-0.229828;-0.007112;5.75;8.0;4.25;6.0;1.25;3.75;0.75;1.0;3.25;1.5;2.75;1.25;1.5;2.5;1.5;0.75;-0.256348;0.031738;0.974609;-0.63;-1.05;0.84;526.0;-0.105325;-0.060618
0.46;8.75;7.5;6.0;5.0;1.25;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.5;0.25;0.25;-0.215332;0.019531;0.987793;-0.56;0.91;0.49;401.0;-0.229313;-0.006095;5.25;8.25;4.5;5.75;1.25;3.5;0.75;1.0;3.25;1.75;3.0;1.5;1.25;2.25;1.5;1.0;-0.251465;0.025879;0.971191;-0.7;-0.98;0.77;526.0;-0.100053;-0.060825
0.47;8.5;7.5;6.25;4.5;1.0;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.5;0.25;0.25;-0.216797;0.021484;0.988281;-0.63;0.77;0.56;392.0;-0.228245;-0.003354;5.5;8.25;4.25;5.75;1.5;3.5;0.75;1.0;3.25;1.75;3.0;1.75;1.5;2.5;1.5;1.0;-0.257812;0.02832;0.973633;-0.7;-0.98;0.77;536.0;-0.09579;-0.062089
0.48;8.75;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.0;0.75;0.75;0.5;0.0;1.5;0.25;0.25;-0.215332;0.021484;0.994141;-0.49;0.77;0.49;404.0;-0.223554;-0.006881;5.0;8.25;4.25;5.75;1.5;3.5;0.75;1.0;3.25;1.75;2.5;1.5;1.25;2.5;1.25;1.0;-0.25293;0.027344;0.973633;-0.7;-1.05;0.7;517.0;-0.101684;-0.060131
0.49;8.5;7.5;6.0;5.0;1.0;0.5;0.25;0.25;2.25;0.5;1.0;0.5;0.0;1.75;0.25;0.25;-0.220703;0.021484;0.984863;-0.49;0.77;0.49;407.0;-0.214536;-0.005422;5.0;8.0;4.25;5.5;1.5;3.5;0.75;1.0;3.25;1.75;2.75;1.5;1.25;2.5;1.25;1.0;-0.255859;0.029785;0.966309;-0.77;-0.91;0.77;514.0;-0.097234;-0.05896
0.5;8.5;7.5;6.25;5.0;1.0;0.5;0.25;0.0;2.25;0.25;0.5;0.5;0.0;1.75;0.25;0.0;-0.21875;0.027832;0.985352;-0.63;0.98;0.42;396.0;-0.228846;0.001627;5.0;8.25;4.5;5.5;1.25;3.5;0.5;1.0;3.25;2.0;2.75;1.5;1.5;2.5;1.5;1.0;-0.254395;0.026855;0.974121;-0.77;-0.98;0.84;521.0;-0.095179;-0.062968
0.51;8.75;7.5;6.25;5.0;1.25;0.5;0.25;0.25;2.0;0.5;0.5;0.5;0.0;1.75;0.25;0.25;-0.222168;0.022949;0.98584;-0.49;0.98;0.42;406.0;-0.225918;-0.004329;4.75;8.0;4.5;5.75;1.5;3.75;0.75;1.0;3.25;2.0;3.0;1.5;1.5;2.5;1.5;0.75;-0.251953;0.02832;0.977539;-0.77;-0.98;0.77;530.0;-0.091758;-0.061996
0.52;8.75;7.0;6.0;5.0;1.25;0.5;0.25;0.25;2.25;0.5;0.75;0.5;0.25;1.75;0.25;0.25;-0.220703;0.019531;0.990723;-0.56;0.7;0.49;407.0;-0.213561;-0.004007;5.0;8.0;4.25;5.5;1.25;3.5;0.75;0.75;3.25;1.75;2.5;1.75;1.5;2.5;1.5;1.0;-0.250488;0.024902;0.975098;-0.7;-1.12;0.84;512.0;-0.093793;-0.059954
0.53;8.75;7.25;6.25;5.0;1.0;0.5;0.25;0.25;2.25;0.5;0.75;0.5;0.25;1.5;0.25;0.0;-0.219727;0.019531;0.985352;-0.49;0.91;0.56;406.0;-0.221542;-0.004706;5.5;8.25;4.25;5.5;1.5;3.5;0.75;1.0;3.25;1.5;2.75;1.75;1.5;2.25;1.5;1.0;-0.251953;0.030762;0.975098;-0.63;-0.91;0.7;525.0;-0.100515;-0.062608
0.54;8.5;7.5;6.25;5.0;1.0;0.75;0.25;0.25;2.0;0.5;0.75;0.5;0.25;1.5;0.25;0.25;-0.220703;0.021973;0.98584;-0.49;0.77;0.49;406.0;-0.223064;-0.012042;5.75;8.25;4.25;5.75;1.5;3.5;0.5;1.0;3.25;1.5;2.75;1.75;1.5;2.5;1.5;1.0;-0.254395;0.025879;0.979004;-0.63;-0.98;0.7;529.0;-0.10235;-0.063932
0.55;8.25;7.5;6.0;5.0;1.0;0.75;0.25;0.25;2.25;0.5;0.75;0.5;0.0;1.5;0.25;0.25;-0.224609;0.024414;0.98584;-0.42;0.77;0.49;402.0;-0.219505;-0.008479;5.25;8.0;4.25;5.75;1.25;3.75;0.75;1.0;3.5;1.75;2.75;1.5;1.5;2.25;1.75;1.0;-0.255859;0.028809;0.976074;-0.63;-0.98;0.7;529.0;-0.093288;-0.061716
0.56;9.0;7.5;6.25;5.5;1.25;0.5;0.25;0.25;2.0;0.5;0.75;0.5;0.0;1.5;0.25;0.25;-0.225098;0.023926;0.989258;-0.49;0.84;0.49;416.0;-0.228471;-0.008524;5.25;8.0;4.25;5.75;1.5;3.5;0.75;1.0;3.25;1.75;2.75;1.5;1.5;2.5;1.5;0.75;-0.255371;0.027832;0.978516;-0.56;-1.05;0.7;524.0;-0.097307;-0.060221
