Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;4.0;3.75;2.0;3.25;0.75;1.25;0.0;0.75;0.25;1.0;1.75;0.5;0.75;0.75;0.25;0.75;-0.199219;0.029297;0.992188;-1.05;2.45;1.26;205.0;-0.158941;-0.091164;4.25;4.5;3.25;2.25;1.25;1.0;0.25;0.5;0.0;0.5;0.5;0.25;0.5;0.0;0.0;0.0;-0.227051;-0.007324;0.989746;-0.7;-0.28;0.77;183.0;-0.25608;-0.058305
0.11;3.75;3.5;2.0;3.25;0.5;1.25;0.0;0.5;0.5;1.25;0.75;0.75;0.75;0.5;0.25;0.75;-0.199707;0.034668;0.984863;-1.05;2.59;1.19;191.0;-0.165206;-0.085773;4.25;4.25;3.25;2.0;1.5;1.0;0.5;0.5;0.0;0.5;0.5;0.5;0.25;0.0;0.0;0.0;-0.230469;-0.009766;0.983887;-0.77;-0.21;0.63;185.0;-0.244202;-0.046246
0.12;4.0;3.5;2.0;2.5;0.5;1.25;0.25;0.5;0.5;0.75;0.25;0.5;0.75;0.25;0.25;0.75;-0.205078;0.031738;0.98291;-0.91;2.45;1.12;175.0;-0.191583;-0.073919;4.25;4.5;3.25;2.25;1.75;0.5;0.25;0.75;0.25;0.5;0.75;0.5;0.25;0.0;0.0;0.0;-0.233398;-0.012695;0.987793;-0.7;-0.14;0.77;192.0;-0.235519;-0.049984
0.13;4.25;3.5;1.75;2.25;0.5;1.25;0.25;0.75;0.25;1.0;0.5;0.5;1.0;0.5;0.0;1.0;-0.203613;0.030762;0.984375;-0.7;2.38;1.26;181.0;-0.178393;-0.085479;4.5;4.5;3.5;2.25;1.5;0.5;0.25;0.75;0.25;0.5;0.75;0.25;0.25;0.0;0.0;0.0;-0.226562;-0.006348;0.983398;-0.63;-0.28;0.77;192.0;-0.245013;-0.044543
0.14;4.25;3.25;2.0;2.25;0.5;1.25;0.0;0.75;0.5;1.25;1.0;0.5;0.5;1.0;0.0;0.5;-0.203125;0.03418;0.987305;-0.7;2.59;1.12;185.0;-0.161178;-0.064641;4.5;4.5;3.25;2.5;1.5;0.75;0.25;0.75;0.25;0.5;0.5;0.25;0.25;0.0;0.0;0.0;-0.236328;-0.009277;0.989258;-0.77;-0.28;0.7;192.0;-0.249963;-0.050744
0.15;4.0;3.5;1.75;2.25;0.5;1.25;0.0;0.75;0.25;1.25;0.75;0.75;0.5;1.0;0.0;0.5;-0.203613;0.036133;0.98584;-0.77;2.59;1.12;179.0;-0.166656;-0.0784;4.5;4.5;3.25;2.5;1.75;0.75;0.25;0.75;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;-0.232422;-0.011719;0.985352;-0.7;-0.28;0.7;187.0;-0.266771;-0.046903
0.16;4.25;3.5;1.75;2.25;0.5;1.25;0.0;0.5;0.25;1.25;0.75;1.0;0.5;0.5;0.5;0.5;-0.200195;0.032715;0.988281;-0.77;2.59;1.26;181.0;-0.164898;-0.078452;4.5;4.5;3.5;3.25;1.5;0.5;0.25;0.75;0.0;0.5;0.5;0.5;0.0;0.0;0.0;0.0;-0.22998;-0.010742;0.983887;-0.7;-0.21;0.63;197.0;-0.259141;-0.056552
0.17;4.25;3.5;2.25;2.25;0.5;1.25;0.0;0.5;0.25;1.25;1.0;1.25;0.5;0.5;0.0;1.0;-0.198242;0.030273;0.986816;-0.77;2.52;1.12;189.0;-0.165574;-0.080177;4.0;4.5;3.75;2.75;1.5;0.5;0.25;0.75;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;-0.231445;-0.009766;0.980957;-0.63;-0.28;0.56;185.0;-0.266982;-0.047974
0.18;4.25;3.5;2.25;3.0;0.75;1.25;0.0;0.5;0.25;1.0;1.25;1.25;0.5;0.5;0.25;1.0;-0.205078;0.028809;0.989746;-0.91;2.38;1.19;202.0;-0.162903;-0.085965;4.25;4.25;3.5;2.25;1.5;0.75;0.25;1.0;0.0;0.25;0.75;0.25;0.25;0.0;0.0;0.0;-0.228027;-0.010742;0.983887;-0.7;-0.35;0.56;188.0;-0.249686;-0.060988
0.19;4.0;3.5;2.0;2.75;0.5;1.25;0.25;0.75;0.25;0.5;1.25;1.25;0.75;0.5;0.0;1.0;-0.199707;0.03125;0.999023;-0.77;2.52;1.26;193.0;-0.164002;-0.097954;4.0;4.5;3.25;2.75;1.5;0.5;0.25;0.5;0.25;0.5;0.5;0.0;0.25;0.0;0.0;0.0;-0.231445;-0.015625;0.989746;-0.7;-0.35;0.63;182.0;-0.258478;-0.044479
0.2;4.0;3.25;1.75;2.5;0.5;1.25;0.0;0.5;0.25;0.75;1.25;1.25;1.0;0.5;0.5;1.0;-0.203613;0.02832;0.98877;-0.84;2.45;1.19;188.0;-0.142208;-0.10032;4.5;4.5;3.5;3.0;1.75;0.75;0.25;0.25;0.25;0.25;0.25;0.0;0.5;0.0;0.0;0.0;-0.230957;-0.011719;0.981445;-0.7;-0.35;0.63;190.0;-0.271773;-0.041316
0.21;4.0;2.25;1.75;2.75;0.75;1.25;0.0;0.5;0.25;1.25;1.5;0.5;0.5;0.25;0.5;0.5;-0.201172;0.032227;0.983887;-0.84;2.52;1.19;177.0;-0.150318;-0.076329;4.75;4.5;3.75;2.5;1.5;0.5;0.25;0.5;0.5;0.25;0.25;0.25;0.25;0.0;0.0;0.0;-0.229492;-0.009766;0.983398;-0.56;-0.28;0.7;192.0;-0.261961;-0.031524
0.22;4.0;3.5;2.0;2.25;1.0;1.25;0.0;0.5;0.5;1.0;1.25;0.5;0.5;0.5;0.25;0.5;-0.20166;0.033691;0.984863;-0.77;2.59;1.26;185.0;-0.16766;-0.066108;5.0;4.5;3.25;2.25;1.75;0.5;0.25;0.5;0.0;0.25;0.5;0.0;0.25;0.0;0.0;0.0;-0.229004;-0.010742;0.984863;-0.63;-0.35;0.7;183.0;-0.278243;-0.036774
0.23;3.0;4.0;2.0;2.0;0.5;1.25;0.0;0.5;0.25;0.75;1.0;0.5;0.5;0.5;0.0;0.75;-0.207031;0.031738;0.986816;-0.91;2.52;1.19;163.0;-0.183844;-0.089392;4.5;4.5;3.25;1.75;1.25;0.75;0.5;0.75;0.0;0.5;0.25;0.0;0.25;0.0;0.0;0.0;-0.230469;-0.006348;0.986328;-0.56;-0.28;0.7;178.0;-0.264824;-0.040473
0.24;4.0;3.5;2.0;2.25;0.5;1.5;0.25;0.75;0.25;1.0;1.0;0.75;0.5;1.0;0.25;1.0;-0.20459;0.037598;0.98877;-0.91;2.59;1.33;193.0;-0.149438;-0.078199;4.0;4.5;3.5;1.5;1.75;0.75;0.25;0.5;0.25;0.25;0.25;0.0;0.5;0.0;0.0;0.0;-0.22998;-0.009766;0.987793;-0.63;-0.28;0.84;174.0;-0.261628;-0.03652
0.25;4.25;3.5;2.0;3.0;0.75;1.5;0.25;1.25;0.5;1.0;1.0;0.5;0.5;0.5;0.25;1.0;-0.205566;0.029785;0.986328;-0.84;2.52;1.26;209.0;-0.161273;-0.087352;4.25;4.5;4.0;2.75;1.75;1.0;0.25;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;-0.225098;-0.00293;0.989258;-0.7;-0.28;0.63;193.0;-0.271902;-0.053715
0.26;3.5;3.5;2.0;2.75;0.5;1.25;0.25;0.75;0.5;1.0;1.25;0.5;0.75;0.25;0.25;0.5;-0.20459;0.038574;0.98291;-0.98;2.31;1.19;187.0;-0.161007;-0.085272;4.5;4.25;4.25;2.0;1.5;0.5;0.25;0.5;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;-0.231934;-0.009766;0.98291;-0.63;-0.42;0.63;179.0;-0.281334;-0.029599
0.27;4.0;3.5;2.0;2.0;0.25;1.25;0.0;0.5;0.5;1.0;1.25;0.5;0.75;0.25;0.0;0.5;-0.19873;0.032227;0.988281;-0.98;2.38;1.19;172.0;-0.178492;-0.076475;4.5;4.5;3.5;1.5;1.5;0.5;0.25;0.5;0.0;0.25;0.25;0.5;0.5;0.0;0.0;0.0;-0.230957;-0.005371;0.987793;-0.42;-0.28;0.63;175.0;-0.264841;-0.043085
0.28;4.25;3.25;1.75;2.5;0.5;1.0;0.0;0.5;0.75;1.25;1.25;0.5;0.75;0.5;0.0;0.75;-0.202637;0.032715;0.982422;-1.05;2.59;1.12;184.0;-0.157609;-0.066253;4.0;4.5;3.0;2.0;1.75;0.5;0.25;0.5;0.0;0.25;0.5;0.25;0.5;0.0;0.0;0.0;-0.233887;-0.008789;0.98584;-0.63;-0.42;0.7;173.0;-0.259487;-0.052389
0.29;4.0;2.75;1.75;3.0;0.5;1.0;0.0;0.75;0.5;1.0;1.25;0.5;0.75;0.25;0.5;1.0;-0.208008;0.027832;0.984375;-1.05;2.38;1.05;184.0;-0.148928;-0.08855;4.0;4.5;3.25;2.0;1.5;0.75;0.25;0.75;0.0;0.0;0.5;0.0;0.75;0.0;0.0;0.0;-0.226562;-0.008789;0.981445;-0.42;-0.35;0.7;176.0;-0.263409;-0.064638
0.3;3.25;3.5;1.75;2.5;0.5;0.75;0.0;0.75;0.25;1.25;0.25;0.75;1.0;0.25;0.25;0.75;-0.204102;0.036133;0.990234;-1.19;2.31;1.05;167.0;-0.170153;-0.10168;4.25;4.5;3.25;2.0;1.5;1.0;0.25;0.75;0.25;0.25;1.0;0.0;0.25;0.0;0.0;0.0;-0.229492;-0.012207;0.986816;-0.56;-0.35;0.77;187.0;-0.245695;-0.051013
0.31;3.0;3.25;1.5;2.25;0.5;0.75;0.0;0.75;0.0;0.75;0.25;0.75;1.0;0.25;0.0;0.5;-0.206055;0.030762;0.988281;-1.19;2.38;1.12;146.0;-0.195387;-0.117023;4.0;4.5;3.5;2.75;2.0;0.5;0.25;0.5;0.25;0.25;0.25;0.0;0.25;0.0;0.0;0.0;-0.231934;-0.005859;0.984863;-0.56;-0.35;0.7;184.0;-0.267676;-0.040214
0.32;3.25;3.0;1.5;2.25;0.5;1.0;0.0;0.5;0.0;0.75;0.75;0.75;1.0;0.5;0.25;0.75;-0.200684;0.03125;0.988281;-1.19;2.31;1.19;155.0;-0.164518;-0.106569;4.0;4.5;3.25;2.5;1.75;0.5;0.25;0.5;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;-0.232422;-0.013672;0.981934;-0.49;-0.21;0.91;171.0;-0.285885;-0.050406
0.33;3.5;3.0;1.75;2.25;0.5;1.0;0.0;0.5;0.0;1.0;1.25;0.5;1.0;0.5;0.0;0.5;-0.203125;0.036621;0.986816;-1.12;2.38;1.19;161.0;-0.170262;-0.09402;4.25;4.75;3.25;2.5;1.5;0.5;0.25;0.75;0.0;0.25;0.25;0.25;0.5;0.0;0.0;0.0;-0.224609;-0.009277;0.987793;-0.77;-0.28;0.7;184.0;-0.267479;-0.061512
0.34;3.0;3.5;1.75;2.25;0.75;1.25;0.0;0.75;0.25;1.25;1.0;0.5;1.25;0.5;0.0;0.5;-0.199707;0.03418;0.98877;-1.19;2.45;1.05;174.0;-0.154457;-0.10295;4.25;4.5;3.0;2.75;1.75;0.75;0.25;1.25;0.25;0.25;0.5;0.0;0.25;0.0;0.0;0.0;-0.232422;-0.010254;0.987793;-0.56;-0.42;0.7;194.0;-0.249967;-0.065888
0.35;4.0;3.5;1.75;2.5;1.0;1.25;0.0;0.5;0.25;1.25;1.0;0.5;1.0;0.5;0.0;0.5;-0.196777;0.035645;0.986816;-1.12;2.38;1.05;183.0;-0.174943;-0.082055;4.25;4.5;3.25;2.75;2.0;1.0;0.25;0.75;0.0;0.5;0.5;0.0;0.25;0.0;0.0;0.0;-0.227539;-0.007324;0.987305;-0.7;-0.49;0.7;194.0;-0.257606;-0.056847
0.36;4.25;4.0;2.0;2.5;0.75;0.5;0.0;0.75;0.25;1.25;0.75;1.0;1.0;0.75;0.25;0.5;-0.196777;0.027832;0.984375;-1.05;2.31;1.12;193.0;-0.164946;-0.08164;4.25;4.5;3.25;2.5;2.0;0.75;0.25;0.75;0.0;0.25;0.25;0.0;0.25;0.0;0.0;0.0;-0.228027;-0.010254;0.985352;-0.56;-0.42;0.84;185.0;-0.271308;-0.052441
0.37;3.5;3.25;1.25;2.25;0.5;0.5;0.0;0.75;0.25;1.5;0.75;0.5;0.5;0.5;0.5;0.75;-0.203125;0.026855;0.986816;-1.05;2.31;1.19;162.0;-0.146446;-0.08183;4.5;4.5;3.25;2.25;1.5;0.5;0.25;0.75;0.25;0.0;0.0;0.25;0.25;0.0;0.0;0.0;-0.234863;-0.011719;0.983398;-0.7;-0.42;0.77;178.0;-0.276769;-0.046486
0.38;2.0;3.0;1.25;2.0;0.5;0.75;0.0;0.75;0.0;1.25;0.75;0.5;0.5;0.5;0.5;0.5;-0.203613;0.03418;0.987793;-1.12;2.24;1.19;139.0;-0.133522;-0.108947;4.5;4.5;3.5;2.5;1.75;1.0;0.25;1.0;0.5;0.5;0.5;0.25;0.0;0.0;0.0;0.0;-0.227539;-0.01123;0.987305;-0.63;-0.35;0.77;204.0;-0.240059;-0.04735
0.39;3.5;3.25;1.5;2.25;0.5;1.0;0.0;0.75;0.25;1.25;1.0;0.75;0.5;0.75;0.25;0.5;-0.203125;0.031738;0.984863;-1.12;2.24;1.12;170.0;-0.148696;-0.085712;4.25;4.5;3.5;2.5;1.5;1.25;0.25;0.75;0.25;0.25;0.25;0.25;0.0;0.0;0.0;0.0;-0.227539;-0.015137;0.987305;-0.63;-0.35;0.77;191.0;-0.262204;-0.052964
0.4;4.0;3.75;1.75;2.75;0.5;1.25;0.0;0.75;0.5;1.5;1.25;0.75;0.5;0.75;0.25;0.75;-0.200684;0.032227;0.984863;-1.12;2.24;1.05;198.0;-0.147012;-0.08096;4.0;4.25;3.75;2.0;1.25;1.25;0.25;0.75;0.0;0.0;0.5;0.5;0.25;0.0;0.0;0.0;-0.229004;-0.010742;0.983398;-0.7;-0.35;0.7;183.0;-0.257527;-0.064005
0.41;4.0;3.75;2.0;3.25;0.75;1.0;0.0;0.75;0.25;1.25;1.0;1.0;0.75;0.5;0.0;1.0;-0.199219;0.033691;0.986328;-1.05;2.31;1.12;199.0;-0.168427;-0.095235;4.0;4.25;3.25;2.25;1.25;0.75;0.25;1.0;0.0;0.5;0.25;0.0;0.25;0.0;0.0;0.0;-0.228516;-0.008301;0.990723;-0.63;-0.35;0.77;176.0;-0.261777;-0.060798
0.42;4.25;3.5;1.75;2.5;0.75;0.75;0.0;1.0;0.25;1.25;1.0;0.5;1.0;0.5;0.25;0.75;-0.206055;0.037109;0.986816;-1.19;2.31;1.26;189.0;-0.162093;-0.089476;4.25;4.25;3.25;2.0;1.5;1.0;0.25;0.75;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.0;-0.230469;-0.009277;0.982422;-0.7;-0.35;0.77;175.0;-0.271438;-0.05008
0.43;4.0;3.5;1.5;2.25;0.75;0.75;0.0;0.5;0.5;1.25;1.25;0.5;0.75;0.5;0.5;0.5;-0.199707;0.03125;0.984863;-1.19;2.17;1.19;179.0;-0.148963;-0.069475;4.0;4.5;3.5;2.75;1.5;1.0;0.25;0.75;0.25;0.25;0.25;0.25;0.25;0.0;0.0;0.0;-0.231445;-0.011719;0.98877;-0.56;-0.42;0.56;190.0;-0.257695;-0.058655
0.44;4.0;3.5;1.75;2.5;1.25;1.25;0.0;0.5;0.25;1.0;1.0;0.5;0.5;0.25;0.5;0.75;-0.205566;0.035156;0.983398;-1.19;2.24;1.12;184.0;-0.174418;-0.078079;4.5;4.5;3.75;2.75;1.25;1.0;0.25;0.75;0.25;0.0;0.5;0.5;0.25;0.0;0.0;0.0;-0.231445;-0.01123;0.988281;-0.56;-0.49;0.77;197.0;-0.257402;-0.059319
0.45;4.0;2.75;1.75;3.5;1.0;0.5;0.0;0.5;0.25;0.5;0.5;1.0;0.5;0.25;0.5;0.75;-0.20166;0.036133;0.991699;-1.26;2.24;1.12;173.0;-0.185627;-0.085936;4.5;4.25;3.5;2.5;1.5;1.0;0.25;0.75;0.25;0.25;0.5;0.25;0.25;0.0;0.0;0.0;-0.234863;-0.012695;0.987793;-0.63;-0.42;0.77;193.0;-0.253139;-0.051911
0.46;4.0;3.5;1.5;3.5;0.75;0.5;0.0;0.5;0.0;0.75;0.5;0.5;0.5;0.5;0.5;0.5;-0.203125;0.031738;0.98877;-1.4;2.24;1.19;169.0;-0.204149;-0.087326;4.75;4.25;4.0;2.75;2.0;0.75;0.25;0.5;0.0;0.25;0.25;0.25;0.5;0.0;0.0;0.0;-0.233398;-0.01123;0.978516;-0.63;-0.49;0.84;198.0;-0.267159;-0.045218
0.47;4.0;3.75;1.75;3.25;0.5;0.5;0.0;0.5;0.25;0.5;1.0;0.5;0.5;0.5;0.25;0.5;-0.204102;0.032715;0.98584;-1.33;2.17;1.19;172.0;-0.202339;-0.082494;4.75;4.75;3.75;3.0;1.5;1.0;0.25;0.5;0.0;0.5;0.25;0.0;0.0;0.0;0.0;0.0;-0.228027;-0.008301;0.984863;-0.7;-0.42;0.7;196.0;-0.281423;-0.044604
0.48;4.0;3.5;2.0;3.0;0.5;0.5;0.0;0.75;0.5;0.5;0.5;0.75;0.75;0.75;0.0;0.5;-0.199707;0.029785;0.984375;-1.26;2.24;1.12;175.0;-0.191226;-0.080433;4.0;4.5;3.5;2.75;1.25;1.25;0.25;0.75;0.0;0.25;0.5;0.25;0.0;0.0;0.0;0.0;-0.224609;-0.010742;0.980469;-0.63;-0.35;0.63;188.0;-0.26464;-0.064863
0.49;4.25;2.75;2.0;3.25;0.5;1.0;0.25;0.5;0.5;1.0;0.5;1.0;0.75;0.5;0.0;0.5;-0.198242;0.033691;0.983398;-1.33;2.1;1.19;184.0;-0.174728;-0.072064;4.25;4.5;3.25;2.75;1.5;1.25;0.25;0.75;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;-0.225586;-0.008789;0.986328;-0.63;-0.35;0.77;186.0;-0.275068;-0.055585
0.5;3.5;3.5;2.0;2.25;0.75;0.75;0.0;0.5;0.5;1.25;1.0;1.25;0.25;0.5;0.0;0.75;-0.203613;0.032715;0.996094;-1.26;2.1;1.26;177.0;-0.154734;-0.070828;4.5;4.5;3.25;3.0;1.5;1.0;0.25;0.75;0.25;0.25;0.5;0.0;0.0;0.0;0.0;0.0;-0.232422;-0.01123;0.984863;-0.63;-0.49;0.63;193.0;-0.265812;-0.052239
0.51;3.5;3.75;1.75;2.0;0.75;0.75;0.0;0.5;0.5;2.0;1.0;1.25;0.25;0.75;0.0;0.75;-0.203125;0.03418;0.980957;-1.33;2.17;1.19;183.0;-0.132901;-0.064137;4.0;4.5;3.25;2.5;1.5;1.0;0.25;0.75;0.5;0.25;1.0;0.25;0.25;0.0;0.0;0.0;-0.229492;-0.005859;0.980469;-0.49;-0.49;0.63;195.0;-0.231544;-0.055455
0.52;4.0;3.5;1.75;2.25;0.75;1.0;0.0;0.5;0.25;1.25;0.75;0.5;0.5;0.5;0.25;0.75;-0.195801;0.032715;0.983398;-1.05;2.03;1.19;173.0;-0.175853;-0.071782;4.25;4.5;3.25;2.75;2.0;0.5;0.25;0.75;0.0;0.25;0.75;0.25;0.0;0.0;0.0;0.0;-0.23291;-0.007812;0.989258;-0.63;-0.49;0.77;190.0;-0.259062;-0.052225
0.53;4.25;3.75;2.0;2.25;1.0;0.75;0.0;0.75;0.0;1.0;1.0;0.5;0.25;0.5;0.25;0.75;-0.200684;0.033203;0.98584;-1.26;2.24;1.19;179.0;-0.19067;-0.073599;4.25;4.5;3.5;3.0;2.25;0.5;0.25;0.75;0.0;0.5;0.5;0.25;0.0;0.0;0.0;0.0;-0.231445;-0.006348;0.97998;-0.63;-0.56;0.63;197.0;-0.257669;-0.048973
0.54;4.0;4.0;2.0;3.5;0.75;1.0;0.0;0.75;0.0;1.25;1.0;0.5;0.25;0.5;0.25;0.5;-0.207031;0.036621;0.984375;-1.33;2.24;1.12;192.0;-0.195453;-0.087823;4.0;4.25;4.0;2.5;1.75;0.5;0.25;0.75;0.0;0.25;0.5;0.25;0.25;0.0;0.0;0.0;-0.225586;-0.009277;0.98584;-0.7;-0.42;0.7;188.0;-0.258779;-0.049954
0.55;4.0;4.0;2.0;3.5;0.75;1.25;0.25;0.75;0.0;1.25;0.75;0.5;0.5;0.25;0.0;0.5;-0.202637;0.035156;0.98584;-1.26;2.24;1.26;193.0;-0.20505;-0.090507;4.0;4.5;3.75;2.75;1.5;0.5;0.25;0.5;0.0;0.25;0.25;0.25;0.25;0.0;0.0;0.0;-0.22998;-0.010742;0.985352;-0.56;-0.49;0.7;181.0;-0.273892;-0.0498
0.56;4.0;3.75;2.0;3.25;0.75;1.0;0.25;1.0;0.25;1.25;0.5;1.0;0.5;0.25;0.0;0.75;-0.199219;0.040039;0.986328;-1.33;2.31;1.12;196.0;-0.183435;-0.091589;4.25;4.5;3.25;2.5;1.25;0.5;0.5;0.5;0.0;0.5;0.25;0.25;0.0;0.0;0.0;0.0;-0.231445;-0.006348;0.97998;-0.63;-0.49;0.7;177.0;-0.268899;-0.038883
