Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.15;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.75;1.75;1.5;0.25;0.25;-0.180664;0.027344;0.997559;-0.63;0.56;0.42;211.0;-0.090906;-0.074015;1.25;2.25;1.75;2.0;2.25;3.0;0.0;1.75;0.75;0.5;1.25;2.0;2.5;1.25;0.0;1.0;-0.213867;0.036621;0.984863;-0.77;-0.91;0.56;269.0;-0.051429;-0.152671
0.16;2.25;1.75;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.0;0.25;0.75;1.75;1.75;0.25;0.5;-0.181641;0.026855;0.994629;-0.56;0.49;0.49;212.0;-0.086385;-0.078318;1.25;2.25;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.5;1.5;1.75;2.75;1.25;0.0;0.75;-0.214844;0.030762;0.981445;-0.77;-0.98;0.63;264.0;-0.047775;-0.150395
0.17;2.5;1.75;2.0;1.5;2.25;1.5;0.25;1.0;1.0;0.0;0.25;0.75;1.75;2.0;0.25;0.25;-0.182129;0.02832;0.993164;-0.56;0.49;0.49;219.0;-0.082612;-0.065845;1.25;2.75;1.75;2.0;2.0;3.0;0.0;1.75;0.75;0.5;1.25;1.5;2.75;1.5;0.25;0.5;-0.217773;0.036621;0.987305;-0.77;-0.98;0.49;270.0;-0.056695;-0.149601
0.18;2.5;1.75;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;2.0;0.25;0.0;-0.181641;0.027344;0.991699;-0.49;0.42;0.56;214.0;-0.090968;-0.064999;1.25;2.5;1.75;2.25;2.5;3.0;0.0;1.75;0.75;0.25;1.25;1.5;2.75;1.5;0.5;0.5;-0.220703;0.033691;0.988281;-0.91;-0.91;0.49;276.0;-0.055644;-0.147183
0.19;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;2.0;0.25;0.25;-0.178711;0.02832;0.99707;-0.63;0.56;0.49;213.0;-0.083977;-0.065531;1.25;2.5;1.75;2.0;2.5;3.0;0.0;1.75;1.0;0.25;1.25;1.5;2.5;1.25;0.5;0.75;-0.219727;0.033203;0.97998;-0.91;-0.84;0.56;274.0;-0.052687;-0.141769
0.2;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;1.0;0.0;0.25;0.25;1.75;2.0;0.25;0.25;-0.181152;0.031738;0.999023;-0.49;0.42;0.56;211.0;-0.086574;-0.058365;1.25;2.5;1.75;1.75;2.25;2.75;0.0;1.75;1.0;0.5;1.25;1.5;2.75;1.5;0.5;0.75;-0.212891;0.036133;0.984375;-0.84;-0.84;0.56;272.0;-0.039258;-0.139555
0.21;2.0;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.0;0.25;0.25;1.75;2.0;0.25;0.25;-0.181152;0.027344;0.990723;-0.56;0.42;0.42;202.0;-0.08377;-0.068961;1.25;2.25;1.75;2.0;2.25;2.75;0.0;1.75;0.75;0.5;1.25;1.5;2.75;1.25;0.25;0.75;-0.21875;0.036133;0.97998;-0.84;-0.91;0.56;264.0;-0.051313;-0.149294
0.22;2.25;1.5;2.0;1.5;2.25;1.5;0.25;0.75;0.5;0.0;0.25;0.5;1.75;1.75;0.25;0.25;-0.182129;0.028809;0.993652;-0.56;0.56;0.49;197.0;-0.097602;-0.072034;1.25;2.25;2.0;2.0;2.5;2.75;0.0;1.75;0.75;0.5;1.5;1.5;2.75;1.75;0.5;1.0;-0.21875;0.036621;0.983887;-0.77;-0.91;0.63;282.0;-0.037126;-0.138923
0.23;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;1.75;0.25;0.5;-0.181152;0.028809;0.996582;-0.49;0.42;0.56;212.0;-0.086311;-0.069923;1.25;2.25;1.75;2.0;2.5;3.0;0.0;1.75;0.75;0.5;1.25;2.0;2.5;1.25;0.25;0.5;-0.220215;0.03418;0.987305;-0.91;-0.91;0.63;272.0;-0.051886;-0.147816
0.24;2.0;1.75;2.0;1.5;2.25;1.5;0.25;1.0;0.5;0.25;0.25;0.5;1.75;1.75;0.5;0.5;-0.184082;0.028809;0.994141;-0.56;0.49;0.56;208.0;-0.080785;-0.082023;1.25;2.0;1.75;2.0;2.25;2.75;0.0;1.75;1.0;0.5;1.25;1.75;2.75;1.25;0.25;0.5;-0.218262;0.037598;0.984863;-0.84;-0.84;0.56;266.0;-0.043205;-0.144112
0.25;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;1.0;0.25;0.25;0.5;1.75;2.0;0.5;0.5;-0.180176;0.024414;0.995117;-0.63;0.63;0.49;221.0;-0.06911;-0.061907;1.25;2.0;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.25;1.5;2.75;1.25;0.25;0.75;-0.217773;0.03418;0.983398;-0.84;-0.77;0.56;255.0;-0.044066;-0.150714
0.26;2.5;1.75;2.0;1.5;2.25;1.5;0.25;1.0;1.0;0.25;0.25;0.25;1.75;2.0;0.5;0.5;-0.181152;0.029297;0.990723;-0.56;0.42;0.56;221.0;-0.076706;-0.060044;1.25;2.25;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.5;1.0;1.5;2.75;1.25;0.0;0.5;-0.212402;0.035156;0.987305;-0.84;-0.84;0.56;254.0;-0.059236;-0.148576
0.27;2.5;1.75;2.0;1.5;2.25;1.5;0.25;0.75;0.75;0.25;0.25;0.25;1.75;2.0;0.5;0.25;-0.182129;0.029297;0.987793;-0.56;0.56;0.49;211.0;-0.086674;-0.05739;1.25;2.5;2.0;1.75;2.25;2.75;0.0;1.75;0.75;0.5;1.0;1.75;2.5;1.5;0.0;0.5;-0.217773;0.038574;0.984375;-0.84;-0.91;0.49;262.0;-0.060008;-0.141888
0.28;2.5;1.5;2.0;1.5;2.25;1.5;0.25;0.75;0.75;0.25;0.25;0.5;1.75;2.0;0.25;0.25;-0.17627;0.02832;0.995117;-0.56;0.49;0.49;209.0;-0.085406;-0.059026;1.25;2.5;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.75;1.0;1.25;2.5;1.5;0.25;0.75;-0.221191;0.035156;0.986816;-0.77;-0.98;0.56;260.0;-0.052721;-0.139274
0.29;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;2.0;0.0;0.25;-0.185547;0.025391;0.996094;-0.56;0.49;0.56;210.0;-0.090684;-0.065304;1.25;2.5;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.75;1.25;1.5;2.75;1.5;0.25;0.75;-0.216797;0.032227;0.984863;-0.77;-0.91;0.49;269.0;-0.045004;-0.143526
0.3;2.25;1.5;2.0;1.75;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;2.0;0.0;0.25;-0.183105;0.025391;0.996582;-0.7;0.56;0.49;210.0;-0.089286;-0.069922;1.25;2.5;1.75;1.75;2.25;2.75;0.0;1.75;0.75;1.0;1.25;1.5;2.75;1.25;0.0;0.75;-0.217285;0.033203;0.987793;-0.77;-0.91;0.63;266.0;-0.050823;-0.144773
0.31;2.5;1.5;2.0;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;1.75;2.0;0.0;0.25;-0.182617;0.032715;0.993652;-0.49;0.49;0.56;210.0;-0.090684;-0.065304;1.25;2.0;1.75;1.5;2.25;2.75;0.0;1.75;0.75;0.5;1.25;1.25;2.75;1.5;0.0;0.75;-0.215332;0.036621;0.989258;-0.77;-0.84;0.63;252.0;-0.045952;-0.143407
0.32;2.5;1.75;2.0;1.5;2.25;1.5;0.25;1.0;1.0;0.0;0.25;0.5;1.75;1.75;0.25;0.25;-0.180664;0.029785;0.995117;-0.63;0.56;0.49;214.0;-0.091907;-0.065393;1.25;2.0;1.5;1.75;2.25;2.75;0.0;1.75;0.75;0.5;1.25;1.5;2.75;1.25;0.0;0.5;-0.216309;0.035156;0.984375;-0.84;-0.98;0.56;251.0;-0.04989;-0.150919
0.33;2.5;1.75;2.0;1.5;2.5;1.5;0.25;1.0;0.75;0.25;0.25;0.75;1.75;1.75;0.0;0.25;-0.184082;0.030273;0.995117;-0.63;0.42;0.63;216.0;-0.096382;-0.0704;1.25;2.0;1.0;1.75;2.25;3.0;0.0;1.75;0.75;0.75;1.25;1.5;2.75;1.25;0.25;0.75;-0.21582;0.036133;0.98584;-0.84;-0.84;0.56;255.0;-0.035164;-0.155865
0.34;2.5;1.75;2.0;1.5;2.25;1.75;0.25;1.0;0.75;0.25;0.0;0.5;1.75;2.0;0.0;0.25;-0.177246;0.027832;0.995605;-0.63;0.49;0.56;213.0;-0.099663;-0.06872;1.25;2.0;1.75;2.0;2.25;2.75;0.0;1.75;0.75;0.5;1.25;1.25;2.75;1.25;0.25;0.75;-0.217773;0.033203;0.985352;-0.91;-0.91;0.56;258.0;-0.050645;-0.147502
0.35;2.5;1.5;2.0;1.75;2.25;1.5;0.25;1.0;0.5;0.25;0.25;0.5;1.75;2.0;0.25;0.5;-0.180176;0.024414;0.999023;-0.56;0.56;0.56;214.0;-0.089445;-0.075165;1.25;2.0;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.5;1.25;2.75;1.25;0.25;0.75;-0.223633;0.034668;0.983398;-0.84;-0.84;0.49;255.0;-0.043888;-0.148693
0.36;2.5;1.75;2.0;1.5;2.25;1.5;0.25;1.0;0.5;0.25;0.25;0.75;1.75;1.75;0.25;0.5;-0.186523;0.026855;0.997559;-0.7;0.49;0.56;214.0;-0.09196;-0.079849;1.25;2.25;1.75;1.75;2.0;2.75;0.0;1.75;0.5;0.5;1.25;1.5;2.75;1.25;0.25;0.75;-0.224609;0.033691;0.980469;-0.84;-0.91;0.63;254.0;-0.051983;-0.156845
0.37;2.25;1.75;2.0;1.5;2.25;1.5;0.25;1.0;0.5;0.25;0.25;0.75;1.75;1.75;0.25;0.5;-0.180664;0.027832;0.998535;-0.63;0.56;0.49;211.0;-0.08779;-0.082377;1.25;2.0;1.75;1.75;2.0;2.75;0.0;1.75;0.5;0.75;1.0;1.5;2.75;2.0;0.0;0.75;-0.225586;0.035156;0.982422;-0.84;-0.84;0.56;256.0;-0.04075;-0.146492
0.38;2.5;1.75;2.0;1.5;2.25;1.5;0.25;0.75;0.5;0.25;0.25;0.5;1.75;1.75;0.25;0.25;-0.179688;0.028809;0.99707;-0.56;0.42;0.49;205.0;-0.101047;-0.068818;1.25;2.0;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.75;1.25;1.25;2.75;1.5;0.25;0.75;-0.218262;0.031738;0.98584;-0.84;-0.91;0.63;258.0;-0.039632;-0.143772
0.39;2.5;1.75;2.0;1.5;2.5;1.5;0.25;1.0;0.75;0.0;0.25;0.5;1.75;1.75;0.25;0.5;-0.181641;0.026855;0.999023;-0.56;0.42;0.49;215.0;-0.095054;-0.070989;1.5;2.25;1.75;1.75;2.0;2.5;0.0;1.75;0.75;0.75;1.25;1.25;2.75;1.0;0.25;0.5;-0.217773;0.03418;0.984863;-0.84;-0.91;0.49;254.0;-0.056711;-0.144555
0.4;2.25;1.75;2.25;1.5;2.5;1.5;0.25;1.0;0.5;0.25;0.25;0.75;1.75;1.75;0.25;0.5;-0.179688;0.029785;0.999512;-0.56;0.42;0.49;217.0;-0.090803;-0.077982;1.25;2.25;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.75;1.25;1.25;2.75;1.25;0.25;1.0;-0.219238;0.036133;0.98584;-0.91;-0.91;0.56;262.0;-0.04598;-0.145442
0.41;2.25;1.75;2.5;1.5;2.5;1.75;0.25;1.0;0.75;0.25;0.25;0.75;1.75;2.0;0.25;0.5;-0.17627;0.022949;0.99707;-0.56;0.42;0.63;229.0;-0.083407;-0.070196;1.25;2.25;1.75;1.75;2.5;2.75;0.0;1.75;0.75;0.75;1.25;1.25;2.75;1.25;0.25;0.5;-0.218262;0.031738;0.981445;-0.84;-0.91;0.63;262.0;-0.05147;-0.141183
0.42;2.25;1.75;2.0;1.75;2.25;1.75;0.25;0.75;0.5;0.25;0.25;0.5;1.75;2.0;0.25;0.5;-0.178223;0.026367;0.993652;-0.42;0.56;0.56;212.0;-0.09154;-0.075258;1.25;2.5;1.75;1.75;2.25;3.0;0.0;1.75;0.5;0.75;1.0;1.25;2.75;1.25;0.25;0.5;-0.221191;0.036621;0.986328;-0.91;-0.84;0.56;258.0;-0.062666;-0.151325
0.43;2.5;1.75;2.0;1.75;2.25;1.75;0.25;0.75;0.5;0.25;0.0;0.5;1.75;1.75;0.25;0.5;-0.174805;0.026367;0.999512;-0.42;0.49;0.56;210.0;-0.105634;-0.07502;1.25;2.5;1.75;1.75;2.25;2.5;0.0;1.75;0.5;0.75;1.0;1.25;2.75;0.75;0.25;0.5;-0.219727;0.035645;0.987305;-0.84;-0.98;0.56;248.0;-0.069423;-0.154569
0.44;2.5;1.75;2.25;1.5;2.5;1.75;0.25;1.0;0.75;0.25;0.0;0.5;1.75;1.75;0.25;0.5;-0.181641;0.03125;0.99707;-0.49;0.49;0.49;221.0;-0.098017;-0.069177;1.5;2.25;1.75;1.75;2.0;2.5;0.0;1.75;0.5;0.5;1.25;1.25;2.75;1.25;0.25;0.5;-0.217773;0.037598;0.987793;-0.91;-0.84;0.49;250.0;-0.060212;-0.149931
0.45;2.5;1.75;2.25;1.5;2.25;1.5;0.25;1.0;0.75;0.25;0.0;0.5;1.75;1.75;0.25;0.5;-0.182129;0.03125;0.995605;-0.49;0.35;0.49;215.0;-0.096887;-0.06818;1.25;2.0;1.75;1.75;2.0;2.5;0.0;1.75;0.75;0.5;1.25;1.5;2.75;1.5;0.25;0.5;-0.218262;0.030273;0.982422;-0.91;-0.84;0.56;253.0;-0.040971;-0.145318
0.46;2.5;1.5;2.5;2.0;2.25;1.5;0.25;1.0;0.75;0.25;0.25;0.5;2.0;1.75;0.25;0.5;-0.179199;0.028809;0.989746;-0.49;0.42;0.63;227.0;-0.093802;-0.073809;1.25;2.25;1.75;1.5;2.0;2.5;0.0;1.75;0.75;0.75;1.0;1.5;2.75;1.25;0.25;0.5;-0.217285;0.032227;0.987793;-0.91;-0.84;0.63;250.0;-0.04586;-0.14553
0.47;2.25;1.5;2.5;2.0;2.25;1.5;0.25;1.25;1.0;0.25;0.25;0.5;2.0;2.0;0.25;0.5;-0.180176;0.02832;0.997559;-0.42;0.49;0.56;234.0;-0.078224;-0.073859;1.25;2.5;1.75;1.75;2.0;2.5;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.0;0.5;0.5;-0.22168;0.03125;0.979492;-0.91;-1.05;0.7;251.0;-0.057703;-0.149607
0.48;2.25;1.75;2.25;2.0;2.25;1.5;0.25;1.0;1.0;0.0;0.25;0.5;2.0;1.75;0.25;0.25;-0.183105;0.024414;0.987793;-0.42;0.49;0.49;222.0;-0.092834;-0.07398;1.25;2.75;1.75;2.0;2.25;2.5;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.0;0.25;0.5;-0.21875;0.038086;0.983398;-0.91;-0.91;0.49;256.0;-0.069912;-0.148936
0.49;2.25;1.75;2.25;2.25;2.5;1.75;0.25;1.0;1.0;0.25;0.25;0.75;2.0;1.75;0.0;0.25;-0.180176;0.03125;0.991699;-0.42;0.42;0.49;234.0;-0.09487;-0.077656;1.25;2.75;1.75;1.75;2.25;2.75;0.0;1.75;0.75;0.5;1.25;1.25;2.75;1.0;0.25;0.5;-0.214355;0.031738;0.985352;-0.77;-0.91;0.56;259.0;-0.065075;-0.149115
0.5;2.5;1.5;2.25;2.0;2.25;1.75;0.25;1.0;1.0;0.25;0.5;0.75;2.0;2.0;0.0;0.25;-0.180664;0.024902;1.000977;-0.49;0.56;0.56;234.0;-0.083309;-0.072274;1.25;2.5;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.25;0.25;0.5;-0.216309;0.040039;0.983398;-0.84;-0.91;0.49;253.0;-0.05977;-0.148819
0.51;2.25;1.75;2.0;1.75;2.25;1.75;0.25;1.0;1.0;0.25;0.25;0.75;2.0;2.0;0.25;0.25;-0.182129;0.024902;0.996094;-0.56;0.56;0.56;227.0;-0.075589;-0.075298;1.25;2.0;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.25;1.25;2.75;1.5;0.25;0.5;-0.222656;0.033691;0.97998;-0.84;-0.98;0.56;253.0;-0.045112;-0.145111
0.52;2.25;1.75;2.0;1.75;2.25;1.75;0.25;1.0;1.0;0.25;0.25;0.5;2.0;2.0;0.25;0.25;-0.185547;0.026367;0.999023;-0.35;0.49;0.56;225.0;-0.079232;-0.072471;1.25;2.5;2.0;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.25;1.25;2.75;1.25;0.25;0.5;-0.216797;0.036621;0.981445;-0.84;-0.91;0.56;259.0;-0.059038;-0.145652
0.53;2.5;1.5;2.0;1.75;2.25;1.5;0.25;1.0;1.0;0.25;0.25;0.75;2.0;2.0;0.25;0.25;-0.174316;0.027832;0.998047;-0.42;0.63;0.56;225.0;-0.074875;-0.069347;1.5;2.75;1.75;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.25;0.0;0.5;-0.217285;0.031738;0.986328;-0.84;-1.05;0.63;256.0;-0.07233;-0.146885
0.54;2.25;1.75;2.0;1.75;2.25;1.75;0.25;1.0;1.0;0.5;0.25;0.5;2.0;2.0;0.25;0.5;-0.184082;0.028809;0.995605;-0.56;0.49;0.56;229.0;-0.072419;-0.072338;1.25;2.25;1.75;1.75;2.0;3.25;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.25;0.25;0.5;-0.220703;0.037109;0.984375;-0.91;-0.98;0.56;257.0;-0.058408;-0.151525
0.55;2.25;1.75;2.0;1.75;2.25;1.5;0.25;1.0;0.75;0.5;0.25;0.5;2.0;2.0;0.25;0.25;-0.180176;0.026367;1.000488;-0.42;0.63;0.56;221.0;-0.079569;-0.073633;1.25;2.0;1.5;1.75;2.0;2.75;0.0;1.75;0.75;0.5;1.0;1.25;2.75;1.25;0.25;0.75;-0.212891;0.035156;0.980469;-0.77;-0.98;0.63;247.0;-0.047407;-0.152398
0.56;2.25;1.75;2.25;1.75;2.25;1.5;0.25;1.0;0.75;0.5;0.0;0.5;2.0;2.0;0.25;0.25;-0.177246;0.033203;0.993652;-0.56;0.7;0.56;221.0;-0.086087;-0.070838;1.25;2.25;1.75;1.75;2.0;2.5;0.0;1.5;0.75;0.5;1.25;1.25;2.75;1.25;0.0;0.5;-0.213867;0.031738;0.981445;-0.77;-0.91;0.49;243.0;-0.057906;-0.143366
