Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;8.25;5.25;6.25;3.0;0.0;0.0;0.25;0.0;1.5;0.25;0.5;0.25;0.0;1.5;0.5;0.25;-0.231445;0.021973;0.984863;-1.82;0.49;0.42;317.0;-0.231362;0.022681;4.75;8.25;4.25;5.25;0.75;1.0;0.0;0.5;0.5;0.5;1.0;0.5;0.25;1.0;0.0;0.0;-0.253418;0.030762;0.974121;-0.56;-1.05;0.84;323.0;-0.248033;-0.073135
0.11;8.5;5.25;6.25;3.25;0.25;0.0;0.25;0.0;1.75;0.5;0.5;0.0;0.0;1.25;0.25;0.25;-0.232422;0.020508;0.986328;-1.89;0.7;0.49;324.0;-0.237066;0.027295;4.5;8.0;4.0;5.25;0.75;0.75;0.0;0.25;0.5;0.5;1.0;0.5;0.25;1.25;0.25;0.0;-0.25;0.025879;0.977051;-0.63;-1.05;0.84;312.0;-0.23822;-0.067686
0.12;8.5;5.5;6.25;2.75;0.25;0.0;0.25;0.0;1.75;0.25;1.0;0.0;0.0;1.25;0.5;0.25;-0.237305;0.024414;0.98877;-1.89;0.63;0.42;326.0;-0.227898;0.026645;4.5;8.25;4.25;5.5;0.75;1.25;0.0;0.25;0.5;0.5;0.75;0.5;0.25;1.25;0.0;0.0;-0.249512;0.021484;0.979004;-0.77;-1.05;0.77;321.0;-0.248648;-0.07168
0.13;9.0;5.25;6.5;3.0;0.25;0.0;0.25;0.0;1.75;0.0;0.75;0.25;0.0;1.75;0.5;0.25;-0.230957;0.02002;0.992676;-1.96;0.49;0.42;337.0;-0.225544;0.028014;4.75;8.5;4.25;5.5;0.5;1.25;0.0;0.5;0.5;0.5;0.75;0.75;0.25;1.0;0.0;0.0;-0.253418;0.020996;0.969238;-0.84;-1.19;0.77;328.0;-0.25006;-0.079858
0.14;8.75;5.25;6.25;3.25;0.25;0.0;0.25;0.0;2.0;0.25;0.75;0.0;0.0;1.5;0.25;0.25;-0.230469;0.025391;0.986328;-1.96;0.49;0.42;333.0;-0.228737;0.030152;5.0;8.5;4.25;5.5;0.75;1.0;0.0;0.25;0.5;0.25;0.75;0.5;0.25;1.25;0.0;0.0;-0.248047;0.029297;0.96875;-0.84;-0.98;0.84;323.0;-0.257849;-0.068598
0.15;8.75;5.25;7.0;3.5;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.25;0.0;1.5;0.25;0.25;-0.231445;0.015625;0.990234;-2.17;0.49;0.35;341.0;-0.23544;0.025405;5.25;8.25;4.25;5.5;0.75;1.0;0.0;0.25;0.5;0.5;1.0;0.5;0.25;1.25;0.25;0.25;-0.24707;0.027344;0.969238;-0.77;-1.05;0.77;334.0;-0.241035;-0.066838
0.16;8.75;5.25;6.25;3.25;0.0;0.0;0.25;0.0;1.75;0.25;0.5;0.0;0.0;1.25;0.25;0.25;-0.231934;0.018555;0.988281;-2.1;0.42;0.35;321.0;-0.243809;0.027372;5.5;8.5;4.25;5.5;0.75;1.25;0.0;0.5;0.25;0.5;1.0;0.25;0.25;1.0;0.5;0.25;-0.247559;0.030273;0.97168;-0.63;-0.98;0.77;340.0;-0.248144;-0.075335
0.17;8.75;5.0;6.25;3.25;0.25;0.0;0.25;0.0;2.0;0.25;0.5;0.0;0.0;1.5;0.5;0.25;-0.234375;0.025391;0.984863;-2.17;0.49;0.42;330.0;-0.225715;0.031942;5.75;8.5;4.25;5.5;0.75;1.0;0.0;0.25;0.25;0.25;1.0;0.25;0.25;1.0;0.5;0.0;-0.251465;0.029297;0.97168;-0.77;-1.05;0.77;332.0;-0.260193;-0.068149
0.18;9.0;5.25;6.25;3.0;0.0;0.0;0.25;0.0;1.75;0.0;0.5;0.25;0.0;1.25;0.5;0.25;-0.230957;0.020996;0.992188;-2.1;0.49;0.28;324.0;-0.239247;0.02625;5.5;8.25;4.25;5.5;0.75;1.0;0.0;0.25;0.25;0.25;1.0;0.25;0.25;1.0;0.5;0.0;-0.25;0.026367;0.979004;-0.49;-0.98;0.84;326.0;-0.257744;-0.068927
0.19;8.75;5.25;6.25;3.0;0.0;0.0;0.25;0.0;1.5;0.0;0.75;0.0;0.0;1.25;0.5;0.25;-0.228516;0.023926;0.987793;-2.17;0.49;0.35;317.0;-0.243252;0.024362;5.5;8.25;4.5;5.5;0.5;1.0;0.0;0.25;0.25;0.25;0.75;0.5;0.25;1.0;0.5;0.0;-0.246582;0.02832;0.975586;-0.56;-0.98;0.91;326.0;-0.259149;-0.070236
0.2;8.5;5.25;6.5;3.25;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.0;0.0;1.25;0.5;0.25;-0.233398;0.020508;0.985352;-2.17;0.49;0.35;327.0;-0.235829;0.026595;5.5;8.5;4.25;5.5;0.75;1.0;0.0;0.25;0.25;0.25;1.0;0.5;0.25;1.0;0.0;0.0;-0.252441;0.030762;0.974609;-0.49;-1.05;0.84;326.0;-0.266545;-0.071449
0.21;9.0;5.5;6.5;3.0;0.0;0.0;0.25;0.0;1.75;0.0;0.5;0.0;0.0;1.5;0.25;0.0;-0.231445;0.021484;0.985352;-2.1;0.42;0.42;324.0;-0.248651;0.031809;5.5;8.25;4.25;5.5;0.5;1.0;0.0;0.5;0.5;0.5;0.75;0.5;0.25;1.0;0.0;0.0;-0.250977;0.028809;0.971191;-0.35;-1.05;0.91;328.0;-0.257662;-0.070672
0.22;8.75;5.25;6.5;3.0;0.0;0.0;0.25;0.0;1.75;0.0;0.5;0.0;0.0;1.5;0.25;0.0;-0.233887;0.020508;0.989746;-2.1;0.56;0.42;319.0;-0.24595;0.03269;5.5;8.25;4.25;5.5;0.5;1.0;0.0;0.5;0.25;0.5;1.0;0.25;0.25;1.0;0.25;0.0;-0.251465;0.030273;0.973145;-0.42;-1.05;0.91;327.0;-0.257338;-0.072957
0.23;8.75;5.0;6.5;3.0;0.25;0.0;0.25;0.0;1.75;0.25;0.75;0.25;0.0;1.25;0.25;0.0;-0.231445;0.021484;0.985352;-2.1;0.49;0.42;326.0;-0.235793;0.029516;5.25;8.5;4.25;5.5;0.5;1.25;0.0;0.25;0.25;0.25;1.0;0.5;0.25;0.75;0.5;0.0;-0.25;0.030273;0.975098;-0.21;-1.12;0.98;327.0;-0.25861;-0.078025
0.24;9.0;5.25;7.0;3.5;0.25;0.0;0.25;0.0;2.0;0.25;0.5;0.0;0.0;1.25;0.25;0.0;-0.230469;0.025879;0.986816;-1.89;0.28;0.42;341.0;-0.242434;0.031864;5.25;8.25;4.25;5.5;0.5;1.0;0.0;0.25;0.25;0.25;1.0;0.25;0.25;1.0;0.25;0.25;-0.252441;0.030762;0.974609;-0.0;-1.19;0.91;319.0;-0.260805;-0.072744
0.25;9.25;5.25;6.5;3.0;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.0;0.0;1.25;0.5;0.25;-0.229492;0.020508;0.981445;-1.96;0.42;0.35;332.0;-0.23964;0.030966;5.5;8.5;4.25;5.5;0.5;1.25;0.0;0.25;0.25;0.25;0.75;0.25;0.25;1.0;0.25;0.0;-0.25;0.027344;0.972168;0.07;-1.33;1.05;323.0;-0.269426;-0.072239
0.26;9.0;5.25;6.25;3.0;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.25;0.0;1.25;0.25;0.25;-0.230957;0.018555;0.986328;-1.89;0.7;0.35;326.0;-0.239703;0.027853;5.0;8.5;4.25;5.5;0.5;1.25;0.0;0.25;0.5;0.25;0.75;0.5;0.25;1.0;0.25;0.0;-0.253418;0.029785;0.972656;0.14;-1.26;0.98;324.0;-0.257023;-0.073563
0.27;9.0;5.5;6.25;3.25;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.25;0.0;1.5;0.25;0.0;-0.22998;0.020508;0.984863;-1.96;0.42;0.42;333.0;-0.239596;0.026673;5.25;8.75;4.25;5.5;0.5;1.0;0.0;0.25;0.25;0.5;0.75;0.5;0.25;0.75;0.0;0.0;-0.254395;0.030273;0.973633;0.49;-1.4;1.05;320.0;-0.272661;-0.075237
0.28;9.0;5.25;6.5;3.0;0.25;0.0;0.25;0.0;1.75;0.0;0.5;0.0;0.0;1.25;0.25;0.0;-0.228027;0.018066;0.980469;-1.75;0.63;0.21;322.0;-0.250951;0.032581;5.5;9.0;4.25;5.5;0.5;1.25;0.0;0.5;0.25;0.25;0.75;0.5;0.25;1.0;0.0;0.0;-0.246582;0.030273;0.980469;0.7;-1.47;1.12;332.0;-0.270128;-0.079518
0.29;9.0;5.0;6.5;3.0;0.25;0.0;0.25;0.0;2.0;0.0;0.25;0.0;0.0;1.25;0.25;0.0;-0.23291;0.018555;0.98291;-1.19;0.14;0.42;321.0;-0.248242;0.038166;5.5;8.75;4.25;5.5;0.5;1.25;0.0;0.25;0.25;0.0;0.5;0.5;0.25;0.75;0.0;0.0;-0.255371;0.033203;0.974609;0.98;-1.68;1.19;318.0;-0.286368;-0.077573
0.3;9.0;5.25;6.25;2.75;0.25;0.0;0.25;0.0;1.75;0.25;0.5;0.0;0.0;1.25;0.25;0.0;-0.22998;0.018066;0.984375;-0.7;0.07;0.63;319.0;-0.246092;0.034738;5.5;8.75;4.25;5.5;0.5;1.25;0.0;0.5;0.25;0.25;0.75;0.25;0.25;0.75;0.0;0.0;-0.254395;0.023926;0.970215;1.47;-1.75;1.33;325.0;-0.278128;-0.078767
0.31;9.25;5.5;6.5;3.0;0.25;0.0;0.25;0.0;1.5;0.0;0.5;0.0;0.0;1.25;0.25;0.0;-0.229492;0.013672;0.979492;-0.35;-0.14;0.7;324.0;-0.259168;0.029035;5.5;9.25;4.25;6.25;0.5;1.25;0.0;0.5;0.0;0.25;0.5;0.25;0.25;0.75;0.25;0.0;-0.265137;-0.002441;1.01709;1.47;-1.96;1.26;335.0;-0.284607;-0.087486
0.32;9.25;5.5;6.5;3.25;0.25;0.0;0.25;0.0;1.5;0.25;0.5;0.0;0.0;1.5;0.25;0.0;-0.226562;0.024414;0.985352;-0.42;-0.0;0.7;332.0;-0.250458;0.028081;5.5;9.5;4.25;6.0;0.5;1.25;0.0;0.5;0.25;0.25;0.5;0.25;0.25;0.75;0.25;0.0;-0.25;0.025879;0.971191;1.61;-1.75;1.4;338.0;-0.279843;-0.083027
0.33;9.75;6.0;7.0;3.25;0.0;0.0;0.25;0.0;1.5;0.0;0.25;0.25;0.0;1.0;0.25;0.25;-0.230469;0.01709;0.989258;-0.28;0.07;0.7;340.0;-0.267443;0.021984;5.5;9.5;4.25;6.0;0.5;1.5;0.0;0.5;0.25;0.25;0.5;0.25;0.25;0.75;0.25;0.0;-0.249023;0.033691;0.977051;1.68;-1.68;1.26;341.0;-0.27873;-0.084682
0.34;9.5;5.75;7.0;3.5;0.0;0.0;0.25;0.0;1.5;0.0;0.25;0.25;0.0;1.0;0.25;0.0;-0.23584;0.024902;0.98877;-0.28;-0.14;0.63;336.0;-0.268127;0.02194;5.25;9.5;4.25;6.25;0.5;1.5;0.0;0.5;0.25;0.25;0.5;0.25;0.25;0.5;0.25;0.0;-0.25;0.030762;0.969727;1.75;-1.75;1.33;339.0;-0.282502;-0.089334
0.35;9.25;6.0;7.0;3.25;0.25;0.0;0.25;0.0;1.5;0.0;0.5;0.25;0.0;0.5;0.25;0.0;-0.234863;0.017578;0.992676;-0.0;-0.21;0.77;334.0;-0.271874;0.019009;5.25;9.5;4.25;6.25;0.5;1.25;0.0;0.5;0.0;0.0;0.5;0.25;0.25;0.25;0.25;0.0;-0.251953;0.031738;0.975586;1.96;-1.96;1.26;327.0;-0.299047;-0.094864
0.36;9.5;6.25;7.0;3.25;0.25;0.0;0.25;0.0;1.25;0.25;0.5;0.0;0.0;0.5;0.25;0.0;-0.233887;0.014648;0.979004;0.35;-0.21;0.7;336.0;-0.279485;0.018742;5.5;9.75;4.0;6.25;0.5;1.0;0.0;0.5;0.25;0.25;0.25;0.25;0.25;0.25;0.5;0.0;-0.259277;0.020508;0.984375;2.59;-2.31;1.26;333.0;-0.2903;-0.08816
0.37;9.5;6.25;7.25;3.5;0.25;0.0;0.25;0.0;1.0;0.25;0.25;0.0;0.0;0.25;0.25;0.0;-0.242188;0.023438;0.992188;0.63;-0.35;0.91;333.0;-0.294342;0.014499;5.5;9.75;4.25;6.25;0.5;1.25;0.0;0.5;0.25;0.25;0.25;0.25;0.25;0.25;0.0;0.0;-0.25;0.029297;0.985352;3.36;-2.8;1.33;333.0;-0.300843;-0.088288
0.38;9.5;6.25;7.25;3.75;0.25;0.0;0.0;0.0;0.75;0.25;0.25;0.0;0.0;0.25;0.5;0.0;-0.234375;0.020508;0.982422;0.77;-0.35;0.91;331.0;-0.298809;0.005858;5.75;10.25;4.0;6.5;0.5;1.5;0.0;0.5;0.25;0.0;0.25;0.25;0.25;0.25;0.0;0.0;-0.249512;0.03125;0.978516;3.92;-3.15;1.26;341.0;-0.306816;-0.093467
0.39;9.75;6.75;7.25;3.25;0.25;0.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;0.25;0.25;0.0;-0.225586;0.025391;0.992676;0.91;-0.42;0.84;331.0;-0.306447;0.011462;5.5;10.5;4.0;6.25;0.5;1.5;0.0;0.5;0.25;0.0;0.25;0.25;0.25;0.25;0.0;0.0;-0.249023;0.035156;0.966309;4.76;-4.06;1.05;338.0;-0.306998;-0.094537
0.4;9.5;6.75;7.0;3.5;0.25;0.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.25;0.0;0.0;-0.224609;0.025391;0.990234;0.7;-0.28;0.77;322.0;-0.318425;0.005578;5.5;10.5;4.0;6.5;0.5;1.5;0.0;0.5;0.25;0.0;0.25;0.25;0.25;0.25;0.0;0.0;-0.243164;0.035645;0.96582;4.9;-4.27;1.12;341.0;-0.306827;-0.095683
0.41;10.0;6.75;7.0;4.0;0.25;0.0;0.0;0.0;0.5;0.0;0.25;0.25;0.0;0.25;0.25;0.0;-0.220703;0.036621;0.997559;0.7;-0.35;0.7;336.0;-0.314699;-0.003;5.5;10.5;4.0;6.5;0.5;1.5;0.0;0.5;0.0;0.0;0.25;0.25;0.25;0.0;0.0;0.0;-0.240234;0.029297;0.97168;4.55;-4.2;1.05;335.0;-0.317823;-0.101527
0.42;9.75;6.75;7.0;4.0;0.25;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.25;0.0;0.0;-0.228516;0.023438;0.98877;0.42;-0.14;0.7;327.0;-0.324881;-0.000693;5.0;10.5;4.0;6.5;0.25;1.25;0.0;0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;-0.249023;0.040527;0.971191;3.99;-3.99;0.98;321.0;-0.324392;-0.103431
0.43;9.75;6.75;7.25;4.0;0.25;0.0;0.0;0.0;0.5;0.0;0.25;0.0;0.0;0.5;0.25;0.0;-0.230957;0.020508;0.983398;0.77;-0.28;0.77;335.0;-0.312972;0.000664;5.25;10.5;4.0;6.5;0.25;1.5;0.0;0.5;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.0;-0.248535;0.032715;0.968262;3.78;-4.2;0.98;326.0;-0.323507;-0.103135
0.44;10.0;7.0;7.25;4.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.25;0.25;0.25;-0.225586;0.022949;0.984863;0.77;-0.21;0.84;333.0;-0.324386;-0.005794;5.5;10.75;4.0;6.75;0.5;1.25;0.0;0.75;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.0;-0.246094;0.048828;0.962891;3.5;-4.34;1.05;341.0;-0.315488;-0.101599
0.45;10.0;7.0;7.0;3.5;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.0;0.0;0.25;0.25;0.0;-0.226562;0.027344;0.98584;0.7;-0.0;0.7;323.0;-0.328772;-0.001207;5.25;10.75;4.0;6.75;0.5;1.5;0.0;0.5;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.0;-0.236816;0.029785;0.968262;2.8;-3.64;0.98;337.0;-0.317053;-0.101293
0.46;9.5;7.0;7.0;4.25;0.0;0.0;0.0;0.0;0.5;0.25;0.25;0.0;0.0;0.25;0.25;0.0;-0.228027;0.022461;0.987305;0.91;-0.07;0.7;332.0;-0.315225;-0.005612;5.25;10.5;4.25;6.75;0.25;1.5;0.0;0.5;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;-0.238281;0.050781;0.956055;1.75;-3.08;1.05;334.0;-0.317976;-0.098922
0.47;9.25;6.75;6.5;4.0;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.25;0.0;0.5;0.25;0.0;-0.225586;0.019531;0.987793;0.77;0.14;0.77;320.0;-0.311234;-0.009532;5.5;10.5;4.0;6.5;0.25;1.5;0.0;0.5;0.0;0.25;0.25;0.0;0.25;0.25;0.0;0.25;-0.241211;0.040527;0.962891;1.19;-1.96;1.05;336.0;-0.311301;-0.098923
0.48;9.5;6.75;7.0;4.0;0.25;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.75;0.0;0.0;-0.229492;0.021973;0.989258;0.77;0.28;0.7;328.0;-0.315415;-0.004704;5.5;11.0;4.0;6.75;0.25;1.25;0.0;0.5;0.0;0.25;0.5;0.0;0.25;0.25;0.0;0.0;-0.241699;0.048828;0.968262;0.49;-1.19;0.98;342.0;-0.312447;-0.098718
0.49;9.75;7.0;6.5;4.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.25;0.0;0.0;-0.230957;0.025879;0.986328;0.7;0.35;0.7;320.0;-0.330298;-0.010032;5.25;10.5;4.0;6.75;0.25;1.25;0.0;0.5;0.0;0.0;0.25;0.25;0.25;0.0;0.0;0.25;-0.243164;0.038574;0.971191;-0.07;-0.98;0.84;331.0;-0.317014;-0.10533
0.5;9.25;7.0;6.5;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.0;0.0;-0.229004;0.009277;0.987305;0.63;0.56;0.63;311.0;-0.335723;-0.015475;5.25;10.5;4.0;7.0;0.25;1.25;0.0;0.5;0.0;0.0;0.0;0.25;0.25;0.25;0.0;0.0;-0.243164;0.039551;0.973633;-0.28;-0.84;0.84;332.0;-0.31935;-0.10341
0.51;9.25;7.5;6.5;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.25;-0.227539;0.03125;0.98877;0.56;0.42;0.35;320.0;-0.327114;-0.019826;5.25;10.5;4.0;7.0;0.5;1.25;0.0;0.5;0.0;0.0;0.25;0.25;0.25;0.25;0.0;0.0;-0.245117;0.041504;0.968262;-0.98;-0.14;0.84;338.0;-0.313006;-0.102051
0.52;9.5;7.0;6.5;4.0;0.0;0.0;0.0;0.0;0.25;0.0;0.5;0.25;0.0;0.25;0.25;0.25;-0.400391;-0.043457;1.066406;0.14;0.84;-0.98;324.0;-0.315069;-0.01403;5.5;10.75;4.0;6.75;0.5;1.25;0.0;0.5;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.25;-0.245605;0.04834;0.966309;-1.4;0.49;0.7;337.0;-0.320178;-0.100009
0.53;9.75;7.0;6.5;4.25;0.25;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.5;0.25;0.25;-0.222168;0.031738;0.984375;0.07;0.63;0.56;332.0;-0.313433;-0.011989;5.5;10.75;4.0;6.75;0.5;1.5;0.0;0.5;0.0;0.0;0.5;0.25;0.25;0.25;0.0;0.25;-0.243652;0.041016;0.973633;-1.75;0.84;0.63;347.0;-0.306024;-0.102217
0.54;9.75;7.0;6.5;4.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.25;0.0;0.25;0.25;0.0;-0.225098;0.027832;0.986328;-0.0;0.56;0.56;320.0;-0.328658;-0.009732;5.5;10.75;4.0;6.5;0.25;1.25;0.0;0.75;0.0;0.25;0.5;0.25;0.25;0.0;0.0;0.0;-0.244141;0.038574;0.972168;-2.03;0.91;0.63;341.0;-0.308762;-0.104225
0.55;9.5;7.0;6.5;3.75;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.25;0.25;0.0;-0.228027;0.027832;0.979004;-0.21;0.77;0.49;316.0;-0.328051;-0.012252;5.0;10.75;4.0;7.0;0.5;1.25;0.0;0.5;0.0;0.0;0.5;0.25;0.25;0.25;0.0;0.0;-0.246094;0.038574;0.976562;-1.96;0.7;0.63;340.0;-0.308491;-0.104397
0.56;9.25;6.75;6.5;4.0;0.0;0.0;0.0;0.0;0.25;0.0;0.25;0.25;0.0;0.25;0.25;0.0;-0.23291;0.025391;0.98584;-0.42;0.91;0.42;314.0;-0.321564;-0.011579;5.25;10.5;4.0;7.0;0.5;1.5;0.0;0.5;0.0;0.0;0.5;0.25;0.25;0.25;0.0;0.25;-0.244141;0.04541;0.973633;-1.89;0.63;0.7;345.0;-0.304256;-0.104548
