Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;4.0;4.0;4.0;4.0;0.5;0.5;0.0;0.25;0.5;1.25;2.25;2.25;1.25;2.25;0.5;0.75;-0.208984;0.027832;0.971191;-1.82;1.82;-0.28;288.0;-0.103085;-0.071481;5.25;5.0;4.75;4.0;2.0;1.25;0.0;1.25;0.25;1.5;2.75;2.25;1.5;4.5;0.5;1.25;-0.23584;0.013184;0.98584;-0.07;-1.61;0.35;387.0;-0.08846;-0.069585
0.11;4.25;4.0;4.0;3.75;0.5;0.5;0.0;0.25;0.5;1.75;2.5;2.25;1.0;2.5;0.5;0.75;-0.212891;0.03125;0.983398;-1.96;1.75;-0.21;295.0;-0.093319;-0.061829;5.25;5.0;5.25;4.0;2.25;1.0;0.0;1.25;0.25;1.25;2.25;3.0;1.5;4.5;0.25;1.25;-0.242676;0.022461;0.98584;-0.14;-1.61;0.28;390.0;-0.094548;-0.06974
0.12;4.25;4.0;4.0;3.75;0.5;0.5;0.0;0.25;0.5;1.75;2.5;2.0;1.25;2.0;0.5;0.75;-0.211426;0.028809;0.974121;-1.82;1.68;-0.21;291.0;-0.101511;-0.066196;5.25;5.0;5.25;4.0;2.5;1.25;0.0;1.0;0.25;1.5;2.25;3.0;1.75;4.75;0.25;1.25;-0.242676;0.024902;0.987305;-0.14;-1.54;0.21;398.0;-0.089604;-0.067084
0.13;4.75;4.0;4.0;3.75;0.5;0.5;0.0;0.25;0.5;1.0;2.5;2.0;1.25;2.0;0.5;0.75;-0.208496;0.026367;0.976562;-1.89;1.75;-0.14;288.0;-0.116198;-0.066574;5.0;4.75;5.25;3.75;2.25;1.5;0.0;1.25;0.0;1.5;2.25;3.0;1.75;5.0;0.25;1.25;-0.238281;0.023926;0.97998;-0.35;-1.54;0.21;393.0;-0.083842;-0.073538
0.14;4.75;4.0;4.0;3.75;0.5;1.0;0.0;0.25;0.25;1.25;2.5;2.25;1.25;2.0;0.5;1.0;-0.214844;0.026367;0.973633;-2.03;1.82;-0.35;297.0;-0.112772;-0.076139;5.25;4.75;4.5;4.0;2.25;1.5;0.0;1.25;0.0;1.5;2.5;3.0;1.75;5.0;0.5;1.5;-0.245605;0.018066;0.981934;-0.28;-1.61;0.35;397.0;-0.076678;-0.077988
0.15;4.5;4.0;4.0;4.0;0.5;1.0;0.0;0.5;0.25;1.0;2.5;2.25;1.25;2.25;0.5;1.0;-0.216797;0.029297;0.977539;-1.96;1.75;-0.21;300.0;-0.109925;-0.082505;5.5;4.75;4.75;4.0;2.25;1.5;0.0;1.25;0.25;1.5;2.5;3.0;1.75;5.0;0.5;1.25;-0.238281;0.024414;0.988281;-0.28;-1.61;0.28;404.0;-0.078847;-0.071992
0.16;4.75;4.0;4.0;4.0;0.75;0.75;0.0;0.5;0.5;1.0;2.25;2.25;1.25;2.0;0.5;0.75;-0.209961;0.025879;0.980469;-1.96;1.75;-0.21;300.0;-0.116985;-0.074429;5.5;4.5;5.25;4.0;2.0;1.25;0.0;1.25;0.0;1.5;2.75;3.0;1.75;5.0;0.0;1.25;-0.240234;0.02002;0.985352;-0.35;-1.61;0.35;396.0;-0.085904;-0.071732
0.17;5.0;4.0;3.75;4.0;0.5;0.75;0.0;0.5;0.5;1.5;2.25;2.0;1.0;2.0;0.5;0.75;-0.210449;0.028809;0.978027;-2.03;1.54;-0.28;297.0;-0.116729;-0.068425;5.25;4.5;4.75;4.25;2.25;1.0;0.0;1.25;0.0;1.5;2.75;3.0;1.75;5.0;0.0;1.25;-0.242188;0.020508;0.988281;-0.21;-1.54;0.21;391.0;-0.082466;-0.073968
0.18;4.5;4.0;3.75;4.0;0.5;0.75;0.0;0.5;0.25;1.0;2.25;2.5;0.75;2.0;0.5;0.75;-0.20752;0.031738;0.974609;-1.96;1.68;-0.21;287.0;-0.118471;-0.079135;5.25;4.5;4.5;4.0;2.25;1.5;0.0;1.0;0.25;1.5;2.75;2.75;1.75;5.0;0.25;1.75;-0.235352;0.020996;0.98877;-0.35;-1.61;0.28;393.0;-0.074163;-0.071074
0.19;4.75;4.0;4.0;4.0;0.5;1.0;0.0;0.5;0.25;1.0;2.25;1.75;1.0;2.25;0.5;1.0;-0.21582;0.026367;0.977051;-1.96;1.54;-0.21;293.0;-0.123324;-0.073872;5.25;4.75;4.25;4.0;2.25;1.75;0.0;1.25;0.0;1.5;2.75;3.25;1.5;5.0;0.25;1.5;-0.235352;0.02832;0.98291;-0.28;-1.54;0.28;397.0;-0.076533;-0.080072
0.2;4.5;4.0;3.75;4.0;0.5;0.75;0.0;0.5;0.5;1.25;2.25;2.25;1.25;2.25;0.5;1.25;-0.206055;0.02832;0.972656;-1.96;1.68;-0.35;299.0;-0.101844;-0.077962;5.25;4.75;4.5;3.75;2.25;1.5;0.0;1.25;0.0;1.5;2.5;2.75;1.25;5.25;0.0;1.5;-0.245117;0.025391;0.985352;-0.28;-1.54;0.28;384.0;-0.083829;-0.069642
0.21;4.5;4.25;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.0;2.25;2.5;1.25;2.25;0.75;1.0;-0.210938;0.027832;0.973145;-1.96;1.68;-0.21;306.0;-0.103616;-0.079172;5.25;4.5;4.75;4.0;2.25;1.5;0.0;1.25;0.25;1.5;2.75;2.75;1.75;5.0;0.0;1.0;-0.244629;0.023438;0.98291;-0.28;-1.47;0.28;393.0;-0.082663;-0.07045
0.22;5.0;4.25;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.0;2.25;2.5;1.0;2.25;0.75;0.75;-0.208008;0.02832;0.973633;-2.03;1.68;-0.21;307.0;-0.112637;-0.072275;5.25;4.5;4.75;3.75;2.0;1.5;0.0;1.25;0.25;1.5;2.75;3.0;1.5;5.5;0.0;1.0;-0.237305;0.021973;0.984375;-0.42;-1.68;0.21;392.0;-0.074985;-0.066949
0.23;4.75;4.25;4.0;4.0;0.5;0.75;0.0;0.25;0.5;1.25;2.5;2.25;1.0;2.5;0.75;0.75;-0.203613;0.025879;0.971191;-1.89;1.75;-0.14;306.0;-0.104637;-0.06538;5.25;4.5;4.75;3.75;1.75;1.25;0.0;1.25;0.25;1.5;2.5;3.25;1.75;5.25;0.25;1.25;-0.239258;0.023438;0.983398;-0.28;-1.54;0.28;390.0;-0.070733;-0.072117
0.24;4.5;4.25;3.75;4.0;0.5;0.75;0.0;0.25;0.5;1.0;2.25;2.25;1.0;2.25;0.75;0.75;-0.213379;0.024902;0.976074;-2.03;1.75;-0.21;293.0;-0.110241;-0.070853;5.25;4.75;4.75;3.75;2.0;1.25;0.0;1.25;0.25;1.5;2.25;3.25;1.5;5.0;0.25;1.25;-0.244141;0.019043;0.983887;-0.35;-1.54;0.21;389.0;-0.079154;-0.070634
0.25;4.5;4.75;3.75;4.0;0.5;0.5;0.0;0.5;0.5;1.0;2.25;2.25;1.0;2.0;0.75;0.75;-0.212891;0.021484;0.976562;-1.96;1.68;-0.35;297.0;-0.117112;-0.076382;5.25;4.75;4.5;3.75;2.0;1.25;0.0;1.25;0.0;1.5;2.75;3.0;1.5;5.0;0.0;1.5;-0.243164;0.021484;0.985352;-0.35;-1.68;0.42;384.0;-0.080253;-0.074589
0.26;4.75;4.25;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.5;2.25;2.0;1.0;2.0;0.75;0.75;-0.211914;0.026367;0.979004;-1.96;1.61;-0.28;300.0;-0.113024;-0.067503;5.0;4.5;4.5;3.75;2.0;1.25;0.0;1.25;0.0;1.25;2.75;2.75;1.75;5.0;0.0;1.5;-0.236816;0.023438;0.983887;-0.28;-1.68;0.21;376.0;-0.078772;-0.076929
0.27;4.75;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.5;2.0;2.5;2.5;1.25;2.25;1.0;0.75;-0.208984;0.031738;0.975586;-1.96;1.54;-0.28;320.0;-0.087693;-0.071713;5.0;4.5;4.75;4.0;2.0;1.5;0.0;1.0;0.25;1.25;2.75;3.0;1.75;5.5;0.25;1.25;-0.240234;0.025391;0.97998;-0.35;-1.75;0.35;392.0;-0.070905;-0.07007
0.28;4.75;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.5;2.25;2.0;1.0;1.5;0.5;0.75;-0.20752;0.025879;0.979004;-1.96;1.54;-0.35;293.0;-0.123299;-0.072059;5.25;4.5;4.5;4.0;2.0;1.5;0.0;1.0;0.0;1.5;2.75;2.25;1.5;5.5;0.25;1.5;-0.23877;0.021973;0.983887;-0.28;-1.75;0.28;382.0;-0.078027;-0.066036
0.29;4.5;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.25;2.5;2.25;1.25;1.5;0.5;1.0;-0.209961;0.02832;0.978027;-1.89;1.47;-0.28;297.0;-0.113672;-0.081143;5.25;4.5;4.5;3.75;2.0;1.75;0.0;1.25;0.0;1.5;2.5;2.75;1.75;5.5;0.5;1.5;-0.237793;0.02002;0.986328;-0.28;-1.54;0.21;393.0;-0.070016;-0.074542
0.3;4.75;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.75;2.25;2.0;1.25;2.25;0.5;0.75;-0.20752;0.027344;0.981934;-1.89;1.47;-0.21;305.0;-0.106872;-0.068433;5.25;4.5;4.75;4.0;2.0;1.75;0.0;1.25;0.25;1.5;2.75;2.75;1.75;5.25;0.25;1.5;-0.247559;0.024902;0.984863;-0.35;-1.68;0.35;400.0;-0.073975;-0.07314
0.31;4.75;4.0;4.0;4.0;0.75;0.75;0.0;0.5;0.5;1.25;2.5;2.75;1.0;2.0;0.5;0.75;-0.206055;0.026855;0.980469;-1.82;1.4;-0.21;308.0;-0.107507;-0.074677;5.0;4.5;4.75;4.0;2.0;1.5;0.0;1.25;0.25;1.5;2.75;3.0;1.75;5.25;0.25;1.5;-0.241211;0.021484;0.981934;-0.35;-1.68;0.42;397.0;-0.069422;-0.074433
0.32;4.75;4.25;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.0;2.5;2.25;1.0;2.0;0.5;0.75;-0.214844;0.029785;0.97168;-1.96;1.47;-0.35;300.0;-0.118288;-0.073941;5.0;4.25;4.5;4.0;2.0;1.5;0.0;1.0;0.25;1.5;2.5;3.0;1.75;5.25;0.25;1.25;-0.239746;0.020508;0.984375;-0.21;-1.61;0.35;385.0;-0.070014;-0.070804
0.33;4.75;4.25;4.0;4.0;0.25;0.75;0.0;0.5;0.25;1.25;2.0;2.0;0.75;2.25;0.5;0.75;-0.211426;0.024414;0.979004;-1.96;1.47;-0.35;289.0;-0.126706;-0.070383;5.0;4.5;4.5;3.5;1.75;1.5;0.0;1.0;0.25;1.5;2.5;3.0;1.75;5.5;0.5;1.5;-0.242188;0.022949;0.991211;-0.35;-1.68;0.21;385.0;-0.061138;-0.069682
0.34;4.5;4.25;4.0;4.0;0.25;0.75;0.0;0.5;0.5;1.25;2.25;2.25;1.25;2.0;0.25;0.75;-0.208008;0.024902;0.972168;-1.96;1.61;-0.21;294.0;-0.11819;-0.078001;4.75;4.5;4.5;3.75;1.75;1.5;0.0;1.25;0.0;1.5;2.5;3.25;1.75;5.5;0.25;1.25;-0.242188;0.022949;0.990723;-0.28;-1.61;0.35;384.0;-0.065522;-0.078717
0.35;4.5;4.25;4.0;4.0;0.5;0.75;0.0;0.5;0.5;1.25;2.5;2.25;1.0;1.75;0.25;0.75;-0.208496;0.02832;0.978516;-1.89;1.54;-0.28;295.0;-0.121143;-0.07607;5.0;4.5;4.75;4.0;1.75;1.5;0.0;1.25;0.0;1.75;2.5;3.25;1.75;5.5;0.25;1.5;-0.242676;0.02832;0.992676;-0.35;-1.61;0.35;396.0;-0.067204;-0.07719
0.36;4.5;4.25;4.0;4.0;0.5;1.0;0.0;0.5;0.5;1.0;2.5;2.5;1.0;1.75;0.5;0.75;-0.211914;0.026367;0.969727;-1.96;1.61;-0.28;301.0;-0.117035;-0.081039;5.0;4.5;4.5;4.0;2.0;1.25;0.0;1.25;0.0;1.5;2.5;3.0;1.75;5.5;0.0;1.75;-0.241211;0.028809;0.986328;-0.28;-1.47;0.35;387.0;-0.071259;-0.076288
0.37;4.75;4.25;4.0;4.0;0.5;1.0;0.0;0.5;0.5;1.0;2.25;2.5;1.25;2.0;0.25;0.75;-0.210449;0.02832;0.977539;-1.96;1.47;-0.28;302.0;-0.121235;-0.080008;5.0;4.75;4.5;3.75;2.25;1.25;0.0;1.25;0.0;1.25;2.5;2.75;1.75;5.5;0.25;1.5;-0.246094;0.01709;0.98584;-0.35;-1.68;0.35;385.0;-0.07444;-0.073435
0.38;5.0;4.25;4.0;3.75;0.5;0.5;0.0;0.5;0.5;1.5;2.25;2.0;1.0;2.25;0.25;0.75;-0.208496;0.030273;0.975586;-1.89;1.4;-0.21;297.0;-0.119403;-0.062489;5.0;4.5;4.5;3.75;2.25;1.5;0.0;1.25;0.0;1.25;2.5;3.0;1.75;5.75;0.25;1.5;-0.241699;0.021973;0.97998;-0.28;-1.75;0.21;390.0;-0.068397;-0.074409
0.39;4.25;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.75;2.5;2.0;1.25;2.0;0.5;1.0;-0.211914;0.030273;0.972168;-1.96;1.33;-0.35;299.0;-0.09998;-0.072931;4.75;4.5;4.75;3.5;2.5;1.25;0.0;1.25;0.0;1.25;2.5;3.0;1.75;5.75;0.25;1.5;-0.233398;0.019043;0.985352;-0.35;-1.61;0.14;388.0;-0.065846;-0.071037
0.4;4.0;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.25;1.5;2.5;2.25;1.25;2.0;0.25;0.75;-0.208984;0.028809;0.976074;-1.96;1.33;-0.28;291.0;-0.10875;-0.08234;4.75;4.5;4.5;3.75;2.25;1.25;0.0;1.0;0.0;1.5;2.75;3.0;1.75;5.5;0.25;1.5;-0.242188;0.029785;0.98877;-0.21;-1.68;0.28;384.0;-0.064676;-0.071839
0.41;4.0;4.0;4.0;4.0;0.5;0.75;0.0;0.5;0.25;1.25;2.5;2.5;1.25;2.5;0.25;0.75;-0.203613;0.026367;0.970703;-1.96;1.26;-0.28;296.0;-0.101485;-0.081784;4.75;4.5;4.5;3.75;1.75;1.25;0.0;1.25;0.0;1.5;2.5;3.0;1.75;5.5;0.5;1.5;-0.237305;0.021484;0.981934;-0.35;-1.75;0.35;383.0;-0.062028;-0.0767
0.42;4.5;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.5;2.5;2.5;1.25;2.5;0.5;1.0;-0.20752;0.025879;0.973145;-1.96;1.4;-0.28;308.0;-0.093035;-0.072908;4.75;4.5;4.5;3.25;1.75;1.25;0.0;1.25;0.0;1.5;2.25;3.0;1.75;6.0;0.5;1.75;-0.242188;0.022461;0.98291;-0.28;-1.54;0.28;380.0;-0.053932;-0.072292
0.43;4.5;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.75;2.5;2.25;1.25;2.25;0.5;0.75;-0.207031;0.027344;0.976074;-1.96;1.47;-0.35;304.0;-0.098357;-0.070489;4.75;4.5;4.5;3.5;2.0;1.25;0.0;1.25;0.25;1.5;2.5;3.0;1.75;5.75;0.5;1.5;-0.241211;0.025391;0.982422;-0.28;-1.47;0.14;388.0;-0.055594;-0.070323
0.44;4.25;4.0;4.0;4.0;0.75;0.5;0.0;0.5;0.5;1.25;2.5;2.25;1.25;2.5;0.5;1.0;-0.208496;0.025879;0.972656;-1.89;1.4;-0.21;303.0;-0.096164;-0.07248;5.0;4.25;4.5;3.75;1.75;1.25;0.0;1.25;0.0;1.25;2.25;3.25;1.75;5.75;0.5;1.25;-0.244141;0.023926;0.984863;-0.28;-1.4;0.28;381.0;-0.063227;-0.074839
0.45;4.5;4.25;4.0;4.0;0.75;0.5;0.0;0.5;0.5;2.0;2.5;2.5;1.0;2.5;0.5;1.0;-0.205566;0.026367;0.974609;-1.96;1.47;-0.28;316.0;-0.091985;-0.067507;5.0;4.25;4.5;3.25;1.75;1.25;0.0;1.25;0.0;1.25;2.5;3.0;1.5;5.75;0.5;1.5;-0.241211;0.022461;0.985352;-0.35;-1.4;0.21;375.0;-0.059646;-0.070008
0.46;4.75;4.25;4.0;3.75;0.75;0.5;0.0;0.5;0.5;1.5;2.75;2.5;1.0;2.25;0.5;1.0;-0.213867;0.026367;0.974121;-1.89;1.4;-0.28;311.0;-0.099183;-0.068933;5.0;4.5;4.5;3.25;2.25;1.5;0.0;1.25;0.0;1.5;2.5;3.0;1.5;5.5;0.5;1.75;-0.233398;0.019043;0.984375;-0.35;-1.4;0.21;387.0;-0.062457;-0.071461
0.47;4.25;4.0;4.0;4.0;0.75;0.5;0.0;0.5;0.5;1.25;2.5;2.5;1.0;2.5;0.5;1.0;-0.208496;0.027832;0.977539;-1.89;1.33;-0.35;303.0;-0.095414;-0.07164;4.75;4.25;4.5;3.5;2.25;1.25;0.0;1.25;0.0;1.75;2.75;3.0;1.75;5.75;0.5;1.5;-0.243652;0.023438;0.989746;-0.35;-1.47;0.14;390.0;-0.052709;-0.071132
0.48;4.0;4.0;4.0;3.75;0.75;0.75;0.0;0.5;0.75;1.75;2.5;2.5;1.0;2.5;0.5;0.75;-0.210938;0.027832;0.97168;-2.03;1.61;-0.35;308.0;-0.08422;-0.066538;4.75;4.25;4.25;3.5;2.25;1.25;0.0;1.25;0.0;1.5;2.5;3.25;1.75;5.75;0.5;1.75;-0.23877;0.023926;0.989258;-0.35;-1.54;0.28;386.0;-0.051799;-0.075279
0.49;4.75;4.0;4.0;4.0;0.75;0.75;0.0;0.5;0.5;1.75;2.5;2.5;1.5;2.5;0.5;0.75;-0.208984;0.030273;0.96875;-1.82;1.54;-0.28;319.0;-0.093763;-0.072483;4.75;4.25;4.5;3.75;2.0;1.25;0.0;1.25;0.25;1.5;2.75;3.5;1.75;6.0;0.25;1.75;-0.240723;0.020996;0.991699;-0.35;-1.47;0.28;397.0;-0.04888;-0.07355
0.5;4.75;4.0;4.0;4.0;0.75;0.5;0.0;0.5;0.75;1.5;2.25;2.5;1.25;2.5;0.5;1.0;-0.213379;0.024414;0.973145;-1.82;1.61;-0.21;314.0;-0.094891;-0.06626;4.5;4.25;4.5;3.5;2.0;1.5;0.0;1.0;0.25;1.5;2.5;3.25;1.75;6.0;0.5;1.75;-0.238281;0.020508;0.986816;-0.35;-1.54;0.28;388.0;-0.046422;-0.070239
0.51;4.5;4.0;4.0;4.0;0.75;0.5;0.0;0.5;0.5;1.25;2.5;2.25;1.25;2.5;0.5;1.0;-0.213379;0.025879;0.973145;-1.89;1.61;-0.35;306.0;-0.098764;-0.070944;4.75;4.25;4.25;3.25;1.75;1.5;0.0;1.25;0.25;1.5;2.75;3.25;1.75;5.75;0.25;1.75;-0.23877;0.023438;0.976562;-0.35;-1.54;0.28;384.0;-0.048408;-0.074815
0.52;4.75;4.0;4.0;4.0;0.75;0.75;0.0;0.5;0.25;1.25;2.5;2.5;1.0;2.5;0.5;0.75;-0.216309;0.022949;0.975586;-1.82;1.61;-0.21;307.0;-0.106884;-0.072998;5.0;4.25;4.25;3.5;1.75;1.5;0.0;1.25;0.25;1.75;2.5;2.75;1.5;5.75;0.25;1.75;-0.243652;0.021973;0.983398;-0.28;-1.54;0.28;382.0;-0.057218;-0.068182
0.53;4.75;3.75;4.0;4.0;0.5;0.5;0.0;0.5;0.25;1.25;2.5;2.5;1.0;2.5;0.5;0.75;-0.212402;0.029785;0.976562;-1.82;1.54;-0.21;299.0;-0.103916;-0.071695;4.75;4.25;4.5;3.25;1.75;1.5;0.0;1.25;0.25;1.5;2.5;3.0;1.75;5.75;0.5;1.75;-0.239746;0.021973;0.978027;-0.35;-1.4;0.35;384.0;-0.050492;-0.07188
0.54;4.25;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.0;2.5;2.5;1.5;2.5;0.5;0.75;-0.211914;0.028809;0.974121;-1.68;1.54;-0.28;301.0;-0.096288;-0.078543;4.5;4.25;4.5;3.25;1.5;1.5;0.0;1.0;0.25;1.5;2.5;2.75;1.75;6.0;0.25;1.75;-0.243164;0.021973;0.978027;-0.28;-1.68;0.35;372.0;-0.050301;-0.067762
0.55;4.25;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.25;2.5;2.5;1.5;2.25;0.75;0.75;-0.20459;0.024902;0.975098;-1.96;1.68;-0.28;304.0;-0.092614;-0.07915;4.5;4.0;4.5;3.25;1.75;1.5;0.0;1.25;0.25;1.5;2.75;2.75;1.75;6.0;0.0;1.75;-0.243652;0.020508;0.985352;-0.35;-1.68;0.21;376.0;-0.0495;-0.069729
0.56;4.25;4.0;4.0;4.0;0.5;0.5;0.0;0.5;0.5;1.75;2.75;2.5;1.25;2.25;0.75;1.0;-0.208984;0.027344;0.975098;-1.75;1.68;-0.28;311.0;-0.084215;-0.07543;5.0;4.0;4.25;3.25;2.0;1.5;0.0;1.25;0.25;1.75;2.25;2.75;1.75;6.0;0.25;1.75;-0.241699;0.025391;0.98291;-0.35;-1.61;0.35;381.0;-0.051914;-0.066067
