Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.31;2.0;3.25;0.75;2.75;0.5;1.0;0.25;1.0;0.5;2.25;2.25;1.5;1.0;0.5;0.5;1.25;-0.204102;0.040527;0.993652;-3.15;2.31;0.7;200.0;-0.046378;-0.120456;4.0;4.25;2.75;2.25;1.0;1.0;0.0;0.75;0.25;0.75;0.5;0.75;0.75;0.5;0.25;0.5;-0.226074;-0.002441;0.987793;-2.94;-1.4;0.63;192.0;-0.195341;-0.078486
0.32;1.75;3.25;0.5;3.25;0.5;1.0;0.25;1.0;0.5;1.75;2.25;1.5;1.0;0.5;0.5;1.25;-0.20459;0.041016;0.980957;-3.15;2.03;0.77;196.0;-0.052359;-0.133126;4.25;4.5;2.5;2.5;0.75;1.0;0.0;0.75;0.5;0.5;0.75;0.75;0.75;0.75;0.5;0.5;-0.220215;-0.004395;0.98877;-2.8;-1.54;0.49;201.0;-0.181508;-0.077335
0.33;2.75;4.0;0.5;2.25;0.25;0.75;0.25;1.0;0.5;1.75;2.0;1.5;0.5;0.5;0.5;1.25;-0.204102;0.041504;0.986816;-3.29;1.89;0.84;190.0;-0.075422;-0.111383;4.25;4.5;3.25;2.75;0.75;1.0;0.0;0.75;0.25;0.75;0.5;0.75;0.25;0.75;0.25;0.25;-0.227051;-0.004395;0.980957;-2.66;-1.54;0.7;200.0;-0.209889;-0.066755
0.34;1.75;3.25;0.25;2.25;0.25;0.75;0.0;0.75;0.5;1.5;1.5;1.75;0.5;1.0;0.25;0.75;-0.203613;0.041016;0.986328;-3.36;2.03;0.84;159.0;-0.055773;-0.122623;4.5;4.5;3.75;3.25;1.25;1.0;0.0;0.75;0.0;1.25;0.5;0.75;0.25;0.5;0.25;0.0;-0.229004;-0.00293;0.986816;-2.52;-1.54;0.84;217.0;-0.218605;-0.064474
0.35;1.5;3.0;0.25;2.5;0.5;0.5;0.0;0.75;0.75;1.5;1.5;1.25;0.5;1.0;0.5;0.75;-0.205566;0.045898;0.991211;-3.29;2.59;0.91;158.0;-0.044069;-0.108395;4.75;5.0;3.75;3.5;1.25;1.0;0.0;0.5;0.0;1.0;0.75;1.0;0.5;0.75;0.5;0.25;-0.227051;-0.005371;0.986816;-2.45;-1.61;0.84;232.0;-0.205324;-0.068528
0.36;2.0;3.0;0.75;2.0;0.5;0.25;0.25;0.5;0.5;1.5;1.0;0.5;0.25;1.0;0.5;1.0;-0.20459;0.03418;0.990723;-3.36;2.94;1.05;144.0;-0.078459;-0.067232;5.0;5.0;3.5;3.5;1.0;1.0;0.0;0.75;0.0;1.25;0.5;0.75;0.75;1.0;0.5;0.25;-0.225586;-0.004395;0.987793;-1.96;-1.75;1.05;234.0;-0.200475;-0.071768
0.37;1.75;3.25;1.0;2.0;0.0;0.5;0.25;0.5;0.5;1.25;1.0;0.5;0.5;1.5;0.25;0.75;-0.210449;0.039062;0.984863;-3.36;3.5;1.12;144.0;-0.081493;-0.075449;5.0;4.75;4.25;3.75;1.25;1.0;0.0;0.75;0.0;0.75;0.75;0.5;0.5;0.5;0.5;0.5;-0.224609;-0.014648;0.982422;-1.61;-2.03;1.12;236.0;-0.219864;-0.068912
0.38;1.0;2.5;1.0;1.75;0.0;0.5;0.25;0.5;0.25;1.25;1.25;0.5;0.5;1.5;0.5;0.75;-0.208496;0.040527;0.989746;-3.36;4.06;1.12;130.0;-0.03658;-0.087183;5.25;5.25;4.25;4.25;1.5;1.0;0.0;1.0;0.0;0.25;1.0;0.25;0.25;0.25;0.75;0.25;-0.225586;-0.010742;0.985352;-1.12;-1.96;1.4;246.0;-0.236239;-0.07375
0.39;1.5;2.0;0.75;2.0;0.0;0.25;0.0;0.25;0.25;1.25;1.0;0.5;0.25;0.75;0.5;0.5;-0.202148;0.045898;0.98877;-3.43;4.13;1.19;109.0;-0.078272;-0.083676;5.25;5.5;5.25;4.5;1.75;1.25;0.0;1.0;0.5;0.5;1.0;0.5;0.5;0.5;0.75;0.25;-0.227539;-0.008789;0.974609;-0.98;-2.03;1.47;280.0;-0.211565;-0.064728
0.4;1.75;2.5;0.25;1.25;0.25;0.25;0.0;0.25;0.5;1.25;0.5;0.75;0.25;0.75;0.25;0.5;-0.209473;0.032227;0.987305;-3.15;4.62;1.26;104.0;-0.085174;-0.070551;5.5;5.75;5.5;4.75;1.5;1.5;0.0;1.5;0.5;0.5;0.5;0.5;0.5;0.5;0.25;0.5;-0.225586;-0.009277;0.989746;-0.98;-1.96;1.47;288.0;-0.226364;-0.074791
0.41;1.0;2.5;0.25;1.0;0.0;0.0;0.0;0.25;0.5;1.0;0.5;0.5;0.25;0.5;0.25;0.5;-0.203613;0.04248;0.991211;-3.36;5.25;1.26;83.0;-0.078164;-0.08238;5.5;5.75;5.25;4.75;1.75;2.0;0.0;1.25;0.5;0.5;0.5;0.75;0.75;0.5;0.25;0.5;-0.227051;-0.00293;0.97998;-0.98;-1.68;1.54;294.0;-0.220182;-0.079091
0.42;0.75;2.25;0.25;1.25;0.0;0.25;0.0;0.25;0.25;0.5;0.75;0.25;0.5;0.75;0.25;0.5;-0.20752;0.037598;0.986328;-3.5;5.67;1.26;79.0;-0.08139;-0.116291;5.5;6.25;5.5;5.25;1.75;2.75;0.0;1.0;0.25;0.5;0.25;0.75;0.5;0.5;0.0;0.5;-0.224121;-0.004395;0.980469;-0.91;-1.68;1.4;300.0;-0.241114;-0.083178
0.43;0.5;2.25;0.25;1.25;0.25;0.25;0.0;0.0;0.25;0.5;1.0;0.5;0.5;1.0;0.0;0.5;-0.208496;0.03418;0.988281;-3.85;6.09;1.33;80.0;-0.061059;-0.104683;6.0;6.75;5.5;5.5;1.75;3.0;0.0;1.25;0.0;0.5;0.25;0.75;0.5;0.5;0.0;0.5;-0.22998;-0.001953;0.985352;-0.98;-1.54;1.33;315.0;-0.247777;-0.090841
0.44;1.0;2.0;0.0;1.25;0.0;0.25;0.0;0.0;0.0;0.75;0.5;0.5;0.25;0.5;0.0;0.25;-0.210938;0.038574;0.992188;-3.99;6.58;1.26;65.0;-0.132052;-0.113596;6.5;7.0;5.5;5.75;2.0;2.75;0.0;1.25;0.0;0.5;0.25;0.75;0.75;0.5;0.5;0.25;-0.22168;-0.007324;0.98877;-0.98;-1.4;1.26;329.0;-0.241362;-0.088213
0.45;1.5;1.5;0.25;1.0;0.0;0.25;0.0;0.0;0.25;0.5;0.25;0.5;0.25;0.25;0.0;0.25;-0.204102;0.038574;0.977051;-4.41;6.93;1.33;62.0;-0.159132;-0.077393;6.25;7.0;6.0;6.0;2.0;3.0;0.0;1.25;0.5;0.25;0.5;0.75;0.75;0.5;0.25;0.25;-0.225098;0.000488;0.984375;-0.91;-1.47;1.26;341.0;-0.236221;-0.084208
0.46;1.0;1.5;0.0;0.5;0.0;0.25;0.0;0.0;0.0;0.5;0.25;0.25;0.25;0.25;0.0;0.25;-0.210449;0.037598;0.994141;-4.69;7.0;1.12;44.0;0.0;0.0;6.5;7.25;6.0;6.0;2.0;3.0;0.0;1.5;0.5;0.5;0.5;0.75;0.75;0.5;0.25;0.5;-0.22168;-0.014648;0.985352;-0.98;-1.4;1.05;352.0;-0.23088;-0.086248
0.47;1.0;1.75;0.25;0.5;0.25;0.0;0.0;0.0;0.0;0.5;0.25;0.5;0.0;0.25;0.25;0.25;-0.211914;0.033691;1.003906;-5.18;7.63;1.26;52.0;-0.143809;-0.073382;6.5;7.5;6.0;7.0;2.0;3.25;0.0;1.5;0.5;1.0;0.5;0.75;0.75;0.75;0.75;0.0;-0.223145;-0.000488;0.981934;-1.12;-1.4;0.98;376.0;-0.219342;-0.086799
0.48;0.5;0.75;0.25;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.5;0.25;0.0;0.25;0.25;0.25;-0.219727;0.036621;1.005859;-7.0;8.4;0.7;31.0;0.0;0.0;7.0;7.5;6.25;7.0;2.5;2.75;0.0;1.5;0.5;0.5;0.5;0.75;0.5;0.5;0.5;0.0;-0.226562;-0.009766;0.984863;-1.12;-1.4;0.98;372.0;-0.236963;-0.079951
0.49;0.5;0.5;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.25;0.0;0.0;0.0;0.0;-0.232422;0.036133;0.98877;-9.8;7.35;-0.98;19.0;0.0;0.0;7.0;7.75;6.75;7.5;2.5;3.25;0.0;1.5;0.25;0.5;0.75;0.5;0.5;0.5;0.25;0.25;-0.223633;-0.007812;0.984863;-1.05;-1.54;0.98;385.0;-0.243738;-0.084927
0.5;0.5;0.75;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.25;0.25;-0.290527;-0.01416;0.999023;-10.22;2.45;-2.52;27.0;0.0;0.0;7.25;8.0;6.75;7.75;2.25;3.5;0.25;1.5;0.25;0.5;0.5;0.5;0.5;0.5;0.0;0.5;-0.221191;-0.005371;0.989746;-0.84;-1.26;0.98;392.0;-0.248158;-0.084861
0.51;0.25;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.25;0.25;-0.717285;-0.029785;0.842285;1.33;-5.88;-18.9;18.0;0.0;0.0;7.75;8.5;7.0;7.75;2.5;3.75;0.0;1.5;0.5;0.5;0.5;0.5;0.5;0.75;0.25;0.5;-0.223633;-0.003906;0.983887;-0.84;-1.12;1.05;413.0;-0.242591;-0.081537
0.52;0.5;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.515625;-0.052246;0.900879;10.71;-12.88;-58.799999;14.0;0.0;0.0;8.25;8.5;7.0;7.75;2.5;3.75;0.0;1.5;0.0;0.75;0.75;0.5;0.5;0.5;0.0;0.5;-0.223633;-0.008301;0.98877;-0.77;-1.05;1.05;412.0;-0.253098;-0.085107
0.53;0.5;0.75;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.526855;-0.078125;0.913574;15.61;-12.32;-76.93;16.0;0.0;0.0;8.25;8.75;7.0;7.75;2.5;4.0;0.25;1.5;0.0;1.0;0.75;0.75;0.5;0.5;0.0;0.75;-0.219727;-0.000977;0.98584;-0.49;-0.77;1.05;426.0;-0.243411;-0.084952
0.54;0.5;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.318848;0.041016;0.934082;14.14;-10.01;-78.540001;14.0;0.0;0.0;7.75;8.75;7.0;7.75;2.5;4.0;0.25;1.5;0.0;0.5;0.5;0.75;0.5;0.5;0.0;0.5;-0.220215;-0.008789;0.990723;-0.84;-0.84;0.91;413.0;-0.251704;-0.08802
0.55;0.5;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.312012;0.104492;0.907715;12.32;-7.77;-74.690002;14.0;0.0;0.0;7.75;9.0;7.0;7.75;2.5;4.5;0.25;1.5;0.0;0.5;0.5;0.75;0.75;0.5;0.25;0.5;-0.224609;-0.008789;0.991211;-0.63;-0.7;0.84;424.0;-0.245625;-0.0923
0.56;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.214355;0.096191;0.914551;5.53;-2.59;-53.200001;7.0;0.0;0.0;8.25;8.75;7.0;8.0;2.5;4.0;0.25;1.75;0.0;1.0;0.5;0.75;0.25;0.5;0.25;0.5;-0.224121;-0.005859;0.98584;-0.56;-0.63;0.77;429.0;-0.244432;-0.085653
