Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;6.75;7.25;7.25;7.75;2.0;2.25;0.0;1.0;0.75;2.25;3.25;2.75;2.0;0.5;0.75;1.5;-0.203613;0.027832;0.976074;-1.68;2.17;-0.35;498.0;-0.152306;-0.091264;4.25;4.0;4.5;4.0;1.5;1.5;0.0;0.5;0.0;1.25;2.0;2.0;0.75;2.75;0.5;1.25;-0.251953;0.022461;0.987793;0.21;-1.96;0.28;312.0;-0.115491;-0.071644
0.11;6.75;6.75;7.25;7.75;2.0;2.5;0.0;1.0;1.25;2.25;3.25;2.75;2.0;0.25;0.75;1.5;-0.209473;0.030762;0.976562;-1.54;1.89;-0.28;501.0;-0.146935;-0.087927;4.25;4.25;4.25;3.75;1.5;1.5;0.0;0.75;0.0;1.25;2.25;2.25;1.0;2.5;0.75;1.25;-0.246582;0.02002;0.987793;0.21;-1.96;0.49;321.0;-0.105499;-0.082783
0.12;6.25;6.75;7.25;7.75;1.75;2.25;0.0;1.25;1.0;2.25;3.25;3.0;1.75;0.25;0.75;1.75;-0.197754;0.030762;0.973145;-1.54;1.75;-0.28;492.0;-0.144059;-0.09465;4.0;4.0;4.25;3.5;1.5;1.5;0.0;0.75;0.0;1.25;2.0;2.0;1.25;3.0;0.5;1.5;-0.244141;0.020996;0.990723;-0.0;-1.89;0.28;313.0;-0.09791;-0.080527
0.13;6.0;6.75;6.75;7.75;1.75;2.5;0.0;1.25;0.75;2.25;3.25;2.75;2.0;0.5;1.0;1.5;-0.211914;0.027832;0.976562;-1.33;1.68;-0.35;487.0;-0.140533;-0.099994;4.0;4.0;4.25;3.75;1.75;1.5;0.0;0.75;0.0;1.25;2.0;2.0;1.0;3.0;0.5;1.5;-0.242188;0.018555;0.986328;-0.21;-1.82;0.14;316.0;-0.101621;-0.077939
0.14;6.0;6.25;6.75;7.5;1.75;2.5;0.0;1.0;1.0;1.75;3.25;2.75;2.0;0.25;0.75;1.5;-0.207031;0.028809;0.977539;-1.12;1.47;-0.35;469.0;-0.145044;-0.096811;4.0;4.25;4.25;3.75;1.75;1.5;0.0;0.75;0.0;1.25;2.25;2.25;1.0;3.0;0.0;1.5;-0.24707;0.023438;0.987305;-0.28;-1.89;0.14;319.0;-0.107046;-0.080618
0.15;5.75;6.25;6.75;7.25;1.75;2.5;0.0;1.0;1.0;1.75;3.25;2.75;2.0;0.25;0.5;1.5;-0.207031;0.02832;0.969238;-1.05;1.26;-0.21;461.0;-0.1459;-0.097287;4.0;4.25;4.25;3.5;1.75;1.25;0.0;0.5;0.0;1.0;2.25;2.25;1.0;3.0;0.0;1.5;-0.243164;0.015625;0.980957;-0.42;-1.96;0.28;307.0;-0.109151;-0.074991
0.16;5.75;6.25;6.75;7.5;1.75;2.0;0.0;1.0;0.75;2.0;3.25;3.0;2.0;0.5;0.5;1.5;-0.20752;0.030762;0.978027;-1.12;1.19;-0.28;462.0;-0.142745;-0.097565;4.25;4.25;4.25;3.5;2.0;1.75;0.0;0.75;0.0;1.5;2.25;2.25;1.25;3.25;0.25;1.25;-0.244629;0.023926;0.992676;-0.28;-1.89;0.14;332.0;-0.098368;-0.077111
0.17;5.75;6.25;6.75;7.5;1.5;2.25;0.0;1.0;0.75;2.0;3.25;3.0;2.0;0.75;0.5;1.5;-0.200684;0.034668;0.971191;-1.26;1.19;-0.28;464.0;-0.140358;-0.09827;4.0;4.25;4.25;3.75;1.75;1.25;0.0;0.5;0.0;1.25;2.25;2.25;1.25;3.25;0.0;1.25;-0.241699;0.019043;0.986816;-0.14;-1.96;0.14;315.0;-0.104404;-0.075072
0.18;5.75;6.0;6.75;7.25;1.75;2.25;0.0;1.0;0.75;1.75;3.25;2.75;2.0;0.75;0.5;1.5;-0.20459;0.028809;0.972656;-1.19;1.26;-0.35;457.0;-0.142173;-0.095993;4.25;4.0;4.5;4.0;1.5;1.75;0.0;0.5;0.0;1.5;2.25;2.25;1.0;3.0;0.0;1.25;-0.242188;0.020996;0.982422;0.07;-2.03;0.14;322.0;-0.110635;-0.075247
0.19;5.75;6.0;6.75;7.25;1.75;2.25;0.0;1.0;0.75;1.75;3.0;2.5;2.0;1.0;0.5;1.5;-0.208984;0.027832;0.976074;-1.54;1.26;-0.35;454.0;-0.143732;-0.093435;4.25;4.0;4.25;4.0;1.75;1.75;0.0;0.75;0.0;1.5;2.25;2.25;1.25;3.0;0.5;1.5;-0.245605;0.026855;0.983398;0.07;-2.1;0.28;335.0;-0.096469;-0.082679
0.2;6.0;6.0;6.75;7.0;1.75;2.25;0.0;1.0;0.25;1.75;3.0;2.75;2.0;1.0;0.5;1.5;-0.206055;0.03125;0.978516;-1.26;1.12;-0.42;450.0;-0.148104;-0.098006;4.25;4.25;4.25;4.0;1.75;1.75;0.0;0.75;0.25;1.5;2.25;2.25;1.25;3.25;0.25;1.75;-0.245605;0.022461;0.987305;-0.0;-2.17;0.21;341.0;-0.094134;-0.079116
0.21;6.0;5.5;6.75;7.25;1.75;1.75;0.0;1.0;0.25;1.75;3.0;3.0;2.0;1.25;0.5;1.5;-0.203613;0.030273;0.978027;-1.33;1.33;-0.35;447.0;-0.141369;-0.095807;4.0;4.25;4.25;4.0;2.0;1.75;0.0;0.75;0.0;1.25;2.25;2.75;1.25;3.75;0.25;1.75;-0.244629;0.027344;0.989746;-0.0;-2.1;0.14;345.0;-0.087026;-0.08398
0.22;5.5;5.5;6.5;7.0;1.75;2.25;0.0;0.75;0.5;1.75;3.0;3.0;2.25;1.5;0.75;1.5;-0.208984;0.030273;0.975586;-1.47;1.54;-0.35;448.0;-0.127647;-0.095857;4.25;4.25;4.25;3.75;2.5;1.5;0.0;0.75;0.0;1.5;2.25;2.75;1.25;3.75;0.5;1.75;-0.237793;0.022949;0.993164;-0.0;-2.03;0.07;353.0;-0.081775;-0.076647
0.23;5.5;5.5;6.5;7.0;1.75;1.75;0.0;1.0;0.5;1.75;3.25;2.75;2.25;1.5;0.75;1.5;-0.208984;0.032715;0.97168;-1.61;1.54;-0.28;447.0;-0.126278;-0.09516;4.25;4.25;4.5;3.75;2.0;1.5;0.0;0.75;0.0;1.5;2.25;2.25;1.5;3.75;0.25;1.5;-0.231934;0.004883;0.990234;-0.28;-2.1;0.14;343.0;-0.090957;-0.075589
0.24;5.5;5.5;6.25;6.75;1.5;2.0;0.0;1.25;0.5;1.5;3.25;2.75;2.25;1.5;0.75;1.5;-0.200684;0.03125;0.981934;-1.54;1.61;-0.42;442.0;-0.125742;-0.101072;4.25;4.0;4.5;4.0;2.0;1.5;0.0;0.75;0.0;1.5;2.5;2.25;1.25;3.5;0.25;1.5;-0.245117;0.021484;0.983398;-0.35;-2.03;0.07;342.0;-0.092702;-0.075616
0.25;5.5;5.25;6.0;6.75;1.5;2.25;0.0;1.25;0.25;1.75;3.25;3.0;2.0;2.0;1.0;1.5;-0.208008;0.032715;0.973633;-1.82;1.75;-0.56;447.0;-0.115379;-0.101393;4.25;4.0;4.5;4.0;1.75;1.5;0.0;0.75;0.0;1.25;2.5;2.75;1.5;3.75;0.5;1.5;-0.240234;0.019043;0.982422;-0.42;-1.96;0.07;348.0;-0.081881;-0.081966
0.26;5.25;5.5;6.0;6.25;1.5;2.25;0.0;1.25;0.25;1.5;2.75;3.0;2.0;2.25;1.0;1.75;-0.210938;0.031738;0.974609;-1.89;1.68;-0.49;436.0;-0.115254;-0.101539;4.25;4.0;4.25;3.75;2.0;1.75;0.0;0.75;0.0;1.25;2.5;2.75;1.25;3.75;0.25;1.5;-0.243164;0.021484;0.98584;-0.56;-1.89;0.21;344.0;-0.084984;-0.080188
0.27;5.5;5.25;6.0;6.25;1.5;2.0;0.0;1.25;0.5;1.5;2.75;3.0;2.25;2.0;1.25;1.5;-0.206055;0.026855;0.979004;-1.75;1.75;-0.35;439.0;-0.111864;-0.098453;4.25;4.0;4.5;3.5;2.0;1.5;0.0;0.75;0.0;1.25;2.75;2.75;1.5;4.0;0.25;1.75;-0.244629;0.021484;0.985352;-0.49;-2.03;0.21;349.0;-0.075636;-0.078167
0.28;5.25;5.25;6.25;6.25;1.75;2.25;0.0;1.25;0.25;1.75;3.0;3.0;2.25;1.75;1.0;1.5;-0.209473;0.032715;0.977539;-1.82;1.68;-0.42;441.0;-0.115735;-0.101901;4.0;4.0;4.5;3.75;2.25;1.5;0.0;0.5;0.0;1.25;2.75;2.25;1.5;4.0;0.5;1.5;-0.243652;0.023438;0.990723;-0.56;-2.03;0.14;344.0;-0.078337;-0.071934
0.29;5.25;5.25;6.25;6.0;1.5;2.0;0.0;1.0;0.25;1.75;3.25;3.0;2.25;2.5;1.25;1.5;-0.204102;0.029785;0.976562;-1.82;1.68;-0.42;441.0;-0.102475;-0.094514;4.0;4.0;4.5;4.0;2.25;1.5;0.0;0.75;0.0;1.5;2.75;2.75;1.5;4.0;0.25;1.75;-0.240723;0.021484;0.987305;-0.56;-2.1;0.14;357.0;-0.074597;-0.079668
0.3;5.25;5.25;6.0;6.25;1.75;1.75;0.0;1.0;0.25;1.5;3.0;3.0;2.0;2.5;1.0;1.5;-0.202148;0.032227;0.975098;-1.68;1.61;-0.42;431.0;-0.11097;-0.093471;4.25;4.0;4.5;3.75;2.0;1.5;0.0;0.75;0.0;1.5;2.5;2.75;1.75;4.25;0.25;1.75;-0.242188;0.02832;0.983887;-0.42;-2.1;0.14;356.0;-0.072766;-0.078786
0.31;5.0;5.0;6.0;6.0;1.5;1.75;0.0;1.0;0.25;1.75;2.75;2.75;2.0;2.5;1.0;1.5;-0.205566;0.029297;0.975098;-1.54;1.75;-0.42;418.0;-0.108163;-0.092083;4.0;4.0;4.25;3.75;2.0;1.5;0.0;1.0;0.0;1.5;2.25;2.75;1.75;4.25;0.25;1.75;-0.239258;0.027344;0.979492;-0.42;-2.03;0.21;352.0;-0.070376;-0.084604
0.32;5.0;5.25;6.0;5.75;1.25;1.75;0.0;1.0;0.5;2.0;3.25;3.0;2.0;2.75;1.0;1.5;-0.210449;0.030273;0.973633;-1.47;1.54;-0.42;431.0;-0.095113;-0.089088;4.0;4.0;4.25;4.0;2.25;1.5;0.0;0.75;0.0;1.5;2.0;2.75;1.5;4.75;0.25;1.75;-0.237793;0.020508;0.988281;-0.42;-2.17;0.14;353.0;-0.070958;-0.075544
0.33;5.25;5.25;6.5;5.75;1.25;1.75;0.0;1.0;0.5;1.75;2.75;3.0;2.25;3.0;1.0;1.5;-0.211914;0.030762;0.984863;-1.33;1.61;-0.35;435.0;-0.101195;-0.086765;4.0;3.75;4.25;4.0;2.0;1.5;0.0;0.75;0.0;1.5;2.5;3.0;1.5;4.75;0.5;1.75;-0.243164;0.018066;0.98584;-0.42;-2.17;0.14;359.0;-0.058428;-0.078265
0.34;5.25;5.0;6.25;6.0;1.5;1.75;0.0;1.0;0.5;1.5;3.0;3.0;2.0;3.0;1.5;1.5;-0.204102;0.029297;0.97998;-1.19;1.75;-0.42;439.0;-0.095119;-0.086566;4.0;3.75;4.25;3.75;1.75;1.75;0.0;0.75;0.0;1.5;2.75;3.0;1.5;4.75;0.25;1.75;-0.242188;0.019043;0.990723;-0.42;-2.03;0.07;356.0;-0.058217;-0.079948
0.35;5.25;5.0;6.25;5.75;1.25;2.0;0.0;1.0;0.5;1.75;2.75;2.75;2.0;3.0;1.25;1.5;-0.205566;0.035645;0.977539;-1.12;1.75;-0.49;431.0;-0.098916;-0.085465;4.0;3.75;4.25;3.5;2.0;1.75;0.0;0.75;0.0;1.5;2.75;3.0;1.5;4.75;0.25;1.5;-0.240723;0.018555;0.98584;-0.63;-2.17;0.14;355.0;-0.058567;-0.076837
0.36;5.25;4.75;6.25;5.75;1.5;2.0;0.0;1.0;0.5;1.75;2.75;3.0;2.25;3.25;1.0;1.5;-0.205078;0.030762;0.975586;-1.19;1.75;-0.42;435.0;-0.094763;-0.08599;4.25;3.75;4.5;3.5;2.0;1.75;0.0;0.75;0.0;1.5;2.75;3.25;1.75;5.0;0.25;1.75;-0.248047;0.01709;0.989258;-0.56;-2.1;0.21;368.0;-0.055034;-0.077506
0.37;5.25;5.0;6.0;5.75;1.25;1.75;0.0;1.0;0.25;1.75;2.75;3.25;2.25;3.25;1.25;1.75;-0.210938;0.030273;0.973145;-1.47;1.96;-0.49;433.0;-0.091146;-0.091998;4.0;3.75;4.5;3.5;2.0;1.5;0.0;0.75;0.0;1.5;2.75;2.75;1.75;5.25;0.25;1.75;-0.233398;0.030762;0.984375;-0.63;-1.82;0.07;360.0;-0.052886;-0.072662
0.38;5.25;5.0;6.0;5.75;1.25;1.75;0.0;1.0;0.25;1.25;3.0;3.0;2.25;3.25;1.25;1.75;-0.205078;0.030762;0.976074;-1.47;1.68;-0.28;428.0;-0.095086;-0.092784;3.75;3.25;4.5;3.5;2.5;1.5;0.0;1.0;0.0;1.5;2.75;3.0;1.75;5.5;0.25;1.75;-0.242676;0.022461;0.98877;-0.63;-1.82;0.21;367.0;-0.041922;-0.074225
0.39;4.75;5.0;6.25;5.75;1.5;1.75;0.0;1.0;0.5;1.5;3.0;3.0;2.0;3.5;1.25;1.5;-0.206543;0.034668;0.974121;-1.61;1.68;-0.35;432.0;-0.08827;-0.085453;3.75;4.0;4.5;3.5;2.25;1.5;0.0;0.75;0.0;1.5;2.75;2.75;1.5;5.25;0.25;1.75;-0.24707;0.022461;0.986816;-0.49;-1.82;0.21;360.0;-0.054585;-0.071203
0.4;4.75;5.0;6.25;5.75;1.5;1.75;0.0;1.0;0.5;2.0;3.0;2.75;2.0;4.0;1.25;1.5;-0.204102;0.027832;0.975586;-1.61;1.75;-0.42;439.0;-0.081304;-0.079874;4.0;3.5;4.25;3.0;2.0;1.5;0.0;1.0;0.0;1.25;2.5;2.75;1.5;5.0;0.25;1.75;-0.241699;0.018066;0.986816;-0.49;-1.89;0.21;343.0;-0.053157;-0.074258
0.41;5.0;4.5;6.0;6.0;1.5;1.75;0.0;0.75;0.5;1.25;2.25;3.0;2.25;4.0;1.5;1.5;-0.208008;0.035645;0.975586;-1.68;1.75;-0.35;425.0;-0.085847;-0.082314;3.75;3.25;4.25;3.5;2.25;1.75;0.0;0.75;0.0;1.5;2.5;2.75;1.5;5.25;0.5;1.75;-0.245117;0.016113;0.984863;-0.42;-1.82;0.28;353.0;-0.04522;-0.071918
0.42;4.75;4.75;6.0;5.75;1.5;1.75;0.0;1.0;0.5;1.25;2.5;3.0;2.25;4.0;1.0;1.5;-0.204102;0.029785;0.975586;-1.75;1.82;-0.35;423.0;-0.087943;-0.086006;4.0;3.25;4.25;4.0;2.25;1.5;0.0;1.0;0.0;1.5;2.5;3.0;1.5;5.5;0.5;1.75;-0.240723;0.022949;0.984375;-0.35;-1.82;0.21;367.0;-0.045754;-0.074916
0.43;5.0;4.5;6.0;5.75;1.5;1.75;0.0;1.0;0.25;1.5;2.75;2.75;2.0;3.5;1.0;1.5;-0.208008;0.026855;0.976562;-1.68;1.75;-0.28;416.0;-0.095099;-0.085849;4.0;3.25;4.5;3.5;2.0;1.5;0.0;1.0;0.0;1.5;2.75;2.75;1.75;5.5;0.25;1.75;-0.243164;0.022949;0.985352;-0.42;-1.82;0.21;361.0;-0.045072;-0.073357
0.44;5.0;4.5;6.0;5.25;1.75;1.75;0.0;1.25;0.5;1.25;3.0;3.0;2.0;3.75;1.5;1.75;-0.210938;0.032715;0.979492;-2.03;2.1;-0.35;432.0;-0.077633;-0.084853;3.5;3.25;4.5;3.5;2.25;1.75;0.0;1.0;0.0;1.5;2.75;3.0;1.75;5.5;0.25;1.75;-0.244141;0.021973;0.992676;-0.42;-1.89;0.35;364.0;-0.03955;-0.078033
0.45;5.0;4.5;5.75;5.75;1.5;1.75;0.0;1.0;0.5;1.25;3.0;2.75;2.25;3.75;1.25;1.5;-0.207031;0.031738;0.973633;-1.96;1.82;-0.35;424.0;-0.08432;-0.085901;3.5;3.75;4.25;3.5;2.25;1.5;0.0;1.25;0.25;1.75;2.75;3.0;1.75;5.5;0.5;1.75;-0.244629;0.026855;0.983398;-0.49;-1.89;0.35;375.0;-0.033753;-0.078102
0.46;4.75;4.5;6.0;5.25;1.5;1.75;0.0;1.0;0.25;1.5;3.0;2.5;2.25;4.0;1.25;1.5;-0.206055;0.02832;0.975098;-1.96;1.68;-0.28;417.0;-0.080846;-0.083333;4.0;3.25;4.25;3.5;2.25;1.5;0.0;0.75;0.0;1.25;2.75;3.25;1.75;5.5;0.75;1.75;-0.240723;0.022949;0.984863;-0.56;-1.89;0.21;365.0;-0.036185;-0.074583
0.47;4.75;4.75;5.75;5.0;1.5;1.75;0.0;1.0;0.25;1.5;3.0;2.75;2.25;3.5;1.0;1.5;-0.208496;0.030273;0.978516;-2.17;1.75;-0.35;410.0;-0.086492;-0.088109;4.0;3.25;4.5;3.25;2.0;1.75;0.0;0.75;0.0;1.25;2.75;2.75;1.75;5.5;0.5;1.75;-0.23877;0.021973;0.98877;-0.49;-1.68;0.21;357.0;-0.043122;-0.071385
0.48;4.75;4.75;5.75;5.0;1.25;1.75;0.0;1.0;0.5;1.75;3.0;3.0;2.0;3.25;1.0;1.75;-0.209473;0.033691;0.974121;-2.31;1.82;-0.35;413.0;-0.082021;-0.08675;4.0;3.75;4.25;3.25;2.25;1.5;0.0;0.75;0.0;1.25;2.75;2.75;1.75;5.5;0.5;1.75;-0.237305;0.022461;0.98291;-0.49;-1.61;0.42;359.0;-0.045985;-0.071308
0.49;5.25;4.75;5.75;5.0;1.75;1.75;0.0;1.0;0.25;1.75;3.25;2.75;2.0;3.25;1.0;1.5;-0.20752;0.032715;0.977051;-2.52;1.68;-0.35;419.0;-0.090539;-0.083344;3.5;3.5;4.25;3.25;2.25;1.75;0.0;1.0;0.25;1.5;3.25;3.0;1.75;6.0;0.5;1.75;-0.242676;0.021973;0.98877;-0.28;-1.47;0.35;376.0;-0.023861;-0.07334
0.5;5.0;4.75;6.0;4.75;1.75;1.75;0.0;0.75;0.25;1.75;3.25;3.0;2.25;3.25;1.0;1.5;-0.205078;0.027344;0.976562;-2.66;1.75;-0.42;417.0;-0.08595;-0.082944;4.0;3.25;4.5;3.5;2.25;1.75;0.0;1.0;0.25;1.75;3.25;3.0;1.75;6.0;0.25;1.75;-0.242676;0.021973;0.981445;-0.28;-1.61;0.28;385.0;-0.031412;-0.069245
0.51;4.75;4.75;5.75;5.0;1.75;1.75;0.0;0.75;0.25;1.75;3.0;3.0;2.0;3.0;1.0;1.5;-0.208008;0.028809;0.973633;-2.94;1.96;-0.42;408.0;-0.090025;-0.085431;4.0;3.5;4.5;3.5;2.0;1.75;0.0;1.0;0.25;1.5;3.0;3.0;1.5;5.5;0.25;1.75;-0.243164;0.020508;0.981934;-0.35;-1.61;0.21;372.0;-0.043056;-0.071948
0.52;4.75;4.5;5.75;5.25;1.75;1.75;0.0;0.75;0.5;2.0;3.25;3.0;2.0;2.75;1.25;1.75;-0.201172;0.033203;0.97998;-3.01;1.89;-0.35;419.0;-0.080753;-0.08441;4.0;4.0;4.5;3.25;2.25;1.75;0.0;1.0;0.25;1.25;2.5;3.0;1.75;5.25;0.5;2.0;-0.240723;0.020508;0.983398;-0.35;-1.54;0.28;373.0;-0.048942;-0.075974
0.53;5.0;4.5;5.75;5.0;1.75;1.75;0.0;1.0;0.5;1.75;3.25;3.0;2.0;2.0;1.25;1.5;-0.200684;0.03418;0.978027;-3.22;1.89;-0.35;412.0;-0.091905;-0.089343;4.0;3.75;4.5;3.25;2.25;1.5;0.0;0.75;0.0;1.5;2.75;3.25;1.75;5.25;0.0;1.75;-0.238281;0.025879;0.990723;-0.35;-1.75;0.42;362.0;-0.0512;-0.073671
0.54;4.75;4.5;6.0;5.0;1.75;1.75;0.0;1.0;0.5;1.75;3.25;3.0;2.0;1.75;1.25;1.5;-0.210449;0.027344;0.97998;-3.29;1.89;-0.28;410.0;-0.093742;-0.090765;4.25;4.0;4.25;3.25;2.25;1.5;0.0;0.75;0.25;1.5;2.75;3.0;1.75;5.25;0.0;1.75;-0.244141;0.022461;0.990723;-0.42;-1.82;0.35;365.0;-0.05348;-0.069484
0.55;4.5;4.5;6.0;5.25;1.75;1.75;0.0;1.0;0.5;2.25;3.5;3.0;2.0;1.25;1.0;1.5;-0.205078;0.030762;0.974121;-3.29;2.1;-0.42;411.0;-0.095276;-0.093955;4.25;3.75;4.25;3.25;2.5;1.5;0.0;0.75;0.25;1.5;2.75;3.0;1.5;5.25;0.5;1.75;-0.245605;0.017578;0.98291;-0.42;-1.68;0.42;369.0;-0.046476;-0.065783
0.56;5.0;4.5;6.0;5.25;1.75;1.75;0.0;1.0;0.5;2.25;3.5;3.0;2.0;1.25;0.75;1.5;-0.206055;0.030762;0.982422;-3.29;1.89;-0.35;414.0;-0.102328;-0.091492;4.0;3.5;4.5;3.25;2.5;1.0;0.0;0.75;0.0;1.5;2.75;3.0;1.5;5.25;0.5;1.75;-0.249023;0.021973;0.986328;-0.42;-1.75;0.28;358.0;-0.044383;-0.065152
