Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;1.75;1.5;2.75;3.0;5.0;5.75;1.0;4.5;3.25;2.0;1.75;1.75;2.5;6.25;1.0;1.75;-0.166504;0.031738;0.995605;0.49;2.45;0.21;537.0;0.021229;-0.0831;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.481934;0.261719;0.999512;-64.330002;15.68;189.139999;3.0;0.0;0.0
0.11;1.75;1.5;2.75;3.0;4.75;5.75;1.0;4.5;3.25;2.25;1.75;1.75;2.5;6.25;0.25;1.25;-0.164062;0.032715;0.999023;0.35;2.24;0.14;525.0;0.015015;-0.081846;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.509277;0.209473;1.013184;-27.790001;22.33;187.600006;3.0;0.0;0.0
0.12;1.5;1.5;2.25;3.0;4.75;5.75;1.0;4.5;3.25;2.0;1.25;1.75;2.25;6.25;0.25;1.75;-0.166016;0.03125;1.000977;0.49;2.24;0.21;509.0;0.018367;-0.084982;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.398438;0.080566;0.929688;-14.7;22.120001;183.889999;3.0;0.0;0.0
0.13;1.25;1.5;2.25;3.0;4.5;5.75;0.75;4.75;3.5;2.0;1.75;1.75;2.5;6.5;0.75;1.75;-0.166016;0.026367;0.998047;0.49;2.52;0.28;522.0;0.03135;-0.090278;0.0;0.25;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.354492;0.030762;0.916992;-19.67;17.360001;180.110001;9.0;0.0;0.0
0.14;1.5;1.0;2.25;2.75;4.25;5.5;0.75;4.75;3.25;2.0;2.0;1.75;2.5;6.5;0.5;1.75;-0.168457;0.028809;0.995117;0.63;2.59;0.28;508.0;0.034647;-0.090205;0.0;0.25;0.25;0.25;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.351074;0.064453;0.821289;-25.969999;12.18;175.139999;12.0;0.0;0.0
0.15;1.5;1.0;2.25;2.75;4.25;5.5;0.75;4.75;3.25;2.0;1.5;1.75;2.5;6.25;0.5;1.75;-0.163086;0.030762;0.996582;0.7;2.24;0.35;500.0;0.030699;-0.091155;0.0;0.25;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.370117;0.060547;0.655273;-19.74;15.75;169.470001;6.0;0.0;0.0
0.16;1.5;1.25;2.0;2.75;4.0;5.25;0.75;4.75;3.0;2.0;1.5;1.75;2.75;6.5;0.75;1.75;-0.164551;0.033691;1.006348;0.98;1.82;0.49;497.0;0.035279;-0.095553;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.407227;0.023438;0.55957;-7.14;29.26;161.490005;3.0;0.0;0.0
0.17;1.25;1.0;2.25;2.75;4.25;5.75;0.75;4.75;3.25;2.0;1.75;1.75;3.0;6.25;0.75;1.75;-0.171387;0.029785;0.993652;0.84;0.98;0.7;510.0;0.036534;-0.096832;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.412598;-0.067383;0.583496;3.08;48.16;151.830002;3.0;0.0;0.0
0.18;1.5;1.25;2.25;2.75;4.25;5.75;0.75;5.0;3.0;2.0;1.5;1.75;3.0;6.25;0.5;1.75;-0.166992;0.027832;1.001953;0.91;0.28;0.77;510.0;0.026775;-0.101016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.417969;-0.152832;0.618652;3.5;66.919998;142.729996;0.0;0.0;0.0
0.19;1.75;1.0;2.25;3.0;4.25;6.25;0.75;5.25;3.0;2.0;2.0;2.0;3.0;6.0;0.75;1.75;-0.17041;0.027832;0.999512;0.84;0.07;0.77;533.0;0.026004;-0.106805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.381348;-0.205566;0.666992;-7.0;84.489998;136.149994;0.0;0.0;0.0
0.2;1.5;1.25;2.5;3.0;4.25;6.5;0.75;5.5;3.0;2.0;2.0;2.0;3.25;6.0;0.75;1.75;-0.166504;0.035645;1.001465;0.98;-0.42;0.7;545.0;0.023909;-0.111716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.225586;-0.20752;1.104004;-23.1;99.75;131.460007;0.0;0.0;0.0
0.21;1.5;1.5;2.5;3.0;4.5;7.0;0.75;5.5;3.0;2.0;2.0;2.25;3.5;6.0;0.75;1.75;-0.165527;0.033203;0.996094;0.98;-0.35;0.77;562.0;0.020826;-0.115151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.555664;-0.498047;1.513672;98.840004;48.299999;110.389999;0.0;0.0;0.0
0.22;1.5;1.5;2.75;3.0;4.5;7.0;0.75;5.5;2.75;2.25;2.0;2.0;3.5;6.0;0.75;1.75;-0.16748;0.032715;1.000488;0.84;0.28;0.7;561.0;0.017922;-0.11469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.067383;-1.105957;1.52002;-22.540001;-0.63;35.07;2.0;0.0;0.0
0.23;1.75;1.5;2.75;3.25;4.5;7.0;0.75;5.5;2.75;2.25;2.0;2.25;3.5;6.0;0.75;1.75;-0.163086;0.032227;0.98877;0.49;0.98;0.49;570.0;0.015186;-0.115074;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;-0.134766;-1.515625;0.784668;-22.190001;-8.26;-3.71;10.0;0.0;0.0
0.24;1.75;1.5;2.5;3.0;4.5;7.0;0.75;5.5;3.25;2.25;2.0;2.25;3.5;6.25;0.75;1.75;-0.168945;0.031738;1.001465;0.56;0.98;0.49;573.0;0.022879;-0.109545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.057129;-1.145508;1.274414;-19.32;7.7;-62.720001;13.0;0.0;0.0
0.25;1.5;1.25;2.5;3.0;4.5;7.0;0.75;5.5;3.25;2.25;1.75;2.5;3.5;6.5;1.0;2.0;-0.165527;0.029785;1.000977;0.49;0.91;0.49;575.0;0.031181;-0.110501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.75;0.0;0.0;0.001953;-0.452637;1.034668;-18.83;-6.65;-132.509995;20.0;0.0;0.0
0.26;1.25;1.25;2.25;3.0;4.5;7.0;0.75;5.75;3.5;2.5;2.0;2.75;3.75;6.5;0.75;2.0;-0.166016;0.032715;0.996094;0.35;0.98;0.7;585.0;0.03745;-0.113896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;2.75;0.0;0.0;-0.029297;-0.208008;0.908203;-15.05;0.77;-132.160004;33.0;0.0;0.0
0.27;1.5;1.5;2.25;2.75;4.5;7.0;0.75;5.75;3.25;2.5;2.0;2.25;3.75;7.0;0.75;2.0;-0.170898;0.036621;1.0;0.14;1.05;0.77;582.0;0.034981;-0.110733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;3.75;0.0;0.0;-0.088867;-0.19873;1.106445;-5.04;9.87;-121.379997;46.0;0.0;0.0
0.28;1.25;1.25;2.25;2.75;4.5;7.0;0.75;5.75;3.5;2.75;2.25;2.5;4.0;7.0;0.75;2.0;-0.167969;0.035156;1.006348;-0.07;1.68;0.49;592.0;0.043626;-0.110702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;4.0;0.0;0.0;-0.140625;-0.288086;1.053711;-1.96;15.96;-111.650002;48.0;0.0;0.0
0.29;1.25;1.0;2.0;2.75;4.5;6.5;0.75;6.0;3.5;2.75;2.25;2.75;4.0;7.25;1.0;2.0;-0.170898;0.034668;1.003906;-0.14;1.61;0.7;592.0;0.052759;-0.111473;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;4.5;0.0;0.0;-0.163574;-0.255859;1.150391;-6.16;28.35;-92.75;55.0;0.344541;0.180937
0.3;1.0;0.75;2.0;2.75;4.5;7.0;1.0;6.0;3.75;2.5;2.5;2.75;3.75;7.25;1.0;2.0;-0.166992;0.033691;0.992676;-0.14;1.89;0.63;598.0;0.055736;-0.108622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;5.0;0.0;0.0;-0.157715;-0.239258;1.187012;-13.58;30.59;-86.029999;57.0;0.383697;0.196003
0.31;1.25;0.75;2.0;2.5;4.5;7.0;1.0;5.75;3.75;2.75;2.25;2.75;4.0;7.5;1.0;2.5;-0.166504;0.024902;0.999023;-0.0;1.82;0.49;602.0;0.059144;-0.105496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;4.5;0.0;0.0;-0.157715;-0.182617;1.097656;-27.440001;36.610001;-70.419998;52.0;0.38109;0.197603
0.32;0.5;1.0;1.75;2.25;4.25;6.5;1.0;5.75;4.0;2.75;2.5;3.0;4.25;7.75;1.25;2.5;-0.174316;0.028809;1.000488;0.14;1.96;0.56;597.0;0.076309;-0.107247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.25;0.0;0.0;-0.143555;-0.203613;1.087402;-23.799999;43.400002;-60.970001;54.0;0.371394;0.203556
0.33;0.5;1.0;1.75;2.0;4.25;5.75;0.75;6.0;3.75;3.25;2.5;3.0;4.25;8.25;1.25;2.5;-0.166504;0.036133;0.997559;0.35;2.17;0.49;592.0;0.08407;-0.107017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;4.25;0.0;0.0;-0.17627;-0.234863;1.092773;-23.59;48.02;-51.59;50.0;0.379606;0.198514
0.34;0.5;1.0;1.5;2.0;4.0;5.75;1.0;6.0;3.75;3.0;2.75;3.25;4.5;8.5;1.25;2.5;-0.168457;0.038574;1.001465;0.35;2.38;0.49;598.0;0.089022;-0.10851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;3.5;0.0;0.0;-0.20166;-0.242188;1.065918;-23.66;50.75;-41.93;40.0;0.0;0.0
0.35;0.75;0.75;1.5;1.75;4.0;5.75;1.0;6.0;3.75;3.25;3.0;3.0;4.5;8.5;1.5;2.75;-0.166504;0.035156;0.998535;0.42;2.38;0.56;602.0;0.09368;-0.105375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;3.5;0.0;0.0;-0.224609;-0.186523;1.032227;-22.120001;52.080002;-33.459999;40.0;0.0;0.0
0.36;0.75;0.75;1.25;1.5;3.75;5.75;1.0;6.0;4.0;3.25;3.0;3.25;4.75;9.0;1.5;2.75;-0.175781;0.03125;0.99707;0.42;2.59;0.49;607.0;0.102687;-0.104469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;3.25;0.0;0.0;-0.253418;-0.135254;0.983398;-18.76;52.57;-27.51;37.0;0.0;0.0
0.37;0.75;0.5;1.25;1.5;3.5;5.75;1.0;6.0;4.0;3.25;3.0;3.0;4.75;8.5;1.5;3.0;-0.172852;0.033203;1.000977;0.49;2.8;0.35;595.0;0.103746;-0.106839;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;-0.290039;-0.088379;0.984863;-11.62;49.349998;-21.84;21.0;0.0;0.0
0.38;0.75;0.25;1.0;1.5;3.5;5.75;1.0;6.0;4.0;3.25;3.0;3.25;5.0;8.75;1.75;3.0;-0.172852;0.029785;1.002441;0.49;3.08;0.28;600.0;0.111213;-0.108667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;1.0;0.0;0.0;-0.304688;-0.075195;1.01416;-8.61;43.330002;-19.950001;13.0;0.0;0.0
0.39;0.75;0.75;0.75;1.5;3.0;5.25;0.75;6.0;4.25;3.25;2.75;3.5;5.0;9.0;2.0;3.0;-0.169922;0.035156;1.005859;0.42;2.94;0.42;595.0;0.117298;-0.109995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-0.30127;-0.09375;1.02832;-11.06;34.16;-18.200001;2.0;0.0;0.0
0.4;0.5;0.75;0.75;1.5;2.75;5.25;0.75;6.0;4.25;3.25;2.75;3.25;5.25;9.25;2.25;3.0;-0.173828;0.035645;0.993164;0.56;2.66;0.42;594.0;0.123332;-0.111139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-0.224121;-0.035645;0.94043;-18.76;25.41;-15.89;2.0;0.0;0.0
0.41;0.5;0.25;1.0;1.5;2.75;5.5;0.75;6.0;4.5;3.25;3.0;3.5;5.25;9.25;2.0;3.25;-0.170898;0.038574;0.998535;0.42;2.38;0.49;603.0;0.125425;-0.109714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-0.142578;0.088867;0.888672;-19.6;21.84;-7.56;2.0;0.0;0.0
0.42;0.5;0.25;0.75;1.5;2.75;5.5;0.75;6.0;4.5;3.25;2.75;3.5;5.5;9.5;2.0;3.25;-0.167969;0.039551;0.993652;0.28;2.1;0.35;601.0;0.128213;-0.110963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-0.124023;0.168457;0.891602;-13.72;14.42;3.43;2.0;0.0;0.0
0.43;0.5;0.25;1.0;1.25;2.75;5.5;0.75;6.0;4.5;3.25;3.0;3.5;5.5;9.75;2.0;3.25;-0.170898;0.03418;1.001465;0.07;1.75;0.28;607.0;0.129837;-0.108312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.089844;-0.020508;0.893555;-7.91;5.46;20.440001;0.0;0.0;0.0
0.44;0.5;0.25;1.0;1.5;2.5;5.25;0.75;6.0;4.5;3.25;3.0;3.5;5.5;9.75;2.0;3.25;-0.169434;0.031738;1.001465;-0.0;1.75;0.14;604.0;0.130422;-0.108923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;-0.034668;-0.07373;1.108398;6.16;-6.72;21.629999;2.0;0.0;0.0
0.45;0.25;0.25;0.75;1.5;2.5;5.25;0.75;6.0;4.5;3.25;3.25;3.5;5.25;9.75;2.0;3.5;-0.174805;0.035156;1.001953;-0.14;1.96;0.14;600.0;0.13582;-0.110111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.044922;-0.139648;0.996094;8.26;-24.01;14.0;0.0;0.0;0.0
0.46;0.0;0.25;0.75;1.25;2.5;5.25;0.75;6.0;4.5;3.25;3.25;3.5;5.5;9.75;2.0;3.25;-0.175293;0.036133;1.005859;-0.35;2.1;0.14;595.0;0.140093;-0.11146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.067871;-0.176758;0.884766;6.93;-35.630001;4.27;0.0;0.0;0.0
0.47;0.25;0.25;0.5;1.0;2.25;5.25;0.75;6.0;4.25;3.25;3.25;3.5;5.5;10.0;2.25;3.25;-0.17334;0.033691;1.00293;-0.28;2.45;0.14;590.0;0.144777;-0.112802;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.101562;-0.071777;0.807617;5.25;-40.740002;-2.94;3.0;0.0;0.0
0.48;0.25;0.25;0.5;1.0;2.5;5.75;0.75;6.0;4.25;3.25;3.25;3.5;5.5;10.0;2.25;3.25;-0.173828;0.032227;0.999023;-0.21;2.38;0.21;599.0;0.140476;-0.11352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.113281;0.008301;0.782715;5.25;-42.139999;-5.81;0.0;0.0;0.0
0.49;0.25;0.25;0.75;1.0;2.25;5.25;0.75;6.0;4.25;3.25;3.25;3.5;5.25;10.0;2.25;3.25;-0.17627;0.03418;1.0;-0.14;2.38;0.35;591.0;0.142559;-0.110369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.120605;0.105957;0.792969;10.15;-43.540001;0.7;0.0;0.0;0.0
0.5;0.25;0.25;0.75;1.0;2.25;4.75;0.75;6.0;4.25;3.25;3.25;3.5;5.25;10.0;2.25;3.25;-0.17627;0.033691;0.998047;-0.0;2.24;0.28;585.0;0.145557;-0.108716;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.137207;0.142578;0.806152;10.85;-45.080002;10.43;3.0;0.0;0.0
0.51;0.25;0.25;0.75;1.0;2.0;4.75;0.75;6.0;4.25;3.25;3.25;3.5;5.5;10.0;2.25;3.25;-0.170898;0.035156;0.995117;-0.0;2.1;0.35;584.0;0.147044;-0.111011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.153809;0.1875;0.812012;10.36;-47.25;23.17;0.0;0.0;0.0
0.52;0.25;0.25;0.75;1.0;2.0;4.75;0.75;6.0;4.25;3.25;3.25;3.5;5.5;10.0;2.25;3.25;-0.179199;0.035645;0.997559;-0.0;1.75;0.35;584.0;0.147044;-0.111011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.163086;0.238281;0.821777;9.87;-49.700001;37.799999;0.0;0.0;0.0
0.53;0.25;0.0;0.5;1.0;2.0;4.75;0.75;5.75;4.25;3.25;3.25;3.5;5.5;9.75;2.25;3.25;-0.177734;0.038574;1.00293;-0.14;1.26;0.35;572.0;0.151806;-0.110964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.171875;0.275391;0.833496;11.76;-52.5;52.5;0.0;0.0;0.0
0.54;0.25;0.25;0.5;1.0;2.0;4.75;0.75;5.75;4.25;3.25;3.25;3.5;5.5;9.75;2.0;3.25;-0.172852;0.037109;1.001465;-0.14;0.56;0.35;572.0;0.148018;-0.111351;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.192383;0.290039;0.830566;20.58;-57.82;72.169998;3.0;0.0;0.0
0.55;0.25;0.25;0.75;1.0;2.0;5.25;0.75;6.0;4.25;3.25;3.25;3.5;5.5;10.0;1.75;3.25;-0.172852;0.037598;0.994629;-0.14;-0.21;0.49;585.0;0.14144;-0.112941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.199707;0.263672;0.853516;28.280001;-61.040001;82.529999;0.0;0.0;0.0
0.56;0.25;0.5;0.75;1.0;2.25;5.5;0.75;6.0;4.5;3.25;3.25;3.5;5.5;9.75;2.0;3.25;-0.174805;0.032227;0.998535;-0.07;-0.56;0.42;597.0;0.137194;-0.11175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.223145;0.177246;0.845215;31.639999;-63.0;90.019997;0.0;0.0;0.0
0.57;0.25;0.25;0.75;1.25;2.75;5.75;0.75;6.0;4.0;3.25;3.25;3.5;5.75;9.75;2.0;3.25;-0.178223;0.032715;0.989746;-0.14;-0.91;0.42;602.0;0.132063;-0.117115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.244141;0.093262;0.822754;31.219999;-63.349998;93.519997;0.0;0.0;0.0
