Time;left pressure 1[N/cm²];left pressure 2[N/cm²];left pressure 3[N/cm²];left pressure 4[N/cm²];left pressure 5[N/cm²];left pressure 6[N/cm²];left pressure 7[N/cm²];left pressure 8[N/cm²];left pressure 9[N/cm²];left pressure 10[N/cm²];left pressure 11[N/cm²];left pressure 12[N/cm²];left pressure 13[N/cm²];left pressure 14[N/cm²];left pressure 15[N/cm²];left pressure 16[N/cm²];left acceleration X[g];left acceleration Y[g];left acceleration Z[g];left angular X[dps];left angular Y[dps];left angular Z[dps];left total force[N];left center of pressure X[-0.5...+0.5];left center of pressure Y[-0.5...+0.5];right pressure 1[N/cm²];right pressure 2[N/cm²];right pressure 3[N/cm²];right pressure 4[N/cm²];right pressure 5[N/cm²];right pressure 6[N/cm²];right pressure 7[N/cm²];right pressure 8[N/cm²];right pressure 9[N/cm²];right pressure 10[N/cm²];right pressure 11[N/cm²];right pressure 12[N/cm²];right pressure 13[N/cm²];right pressure 14[N/cm²];right pressure 15[N/cm²];right pressure 16[N/cm²];right acceleration X[g];right acceleration Y[g];right acceleration Z[g];right angular X[dps];right angular Y[dps];right angular Z[dps];right total force[N];right center of pressure X[-0.5...+0.5];right center of pressure Y[-0.5...+0.5]
0.1;4.5;5.25;4.25;5.25;0.25;1.25;0.0;0.5;0.25;1.0;2.0;2.25;1.0;2.25;0.5;1.0;-0.208984;0.025391;0.979492;-1.96;1.68;-0.35;321.0;-0.137471;-0.089839;5.5;4.5;6.75;4.25;2.5;1.25;0.0;1.0;0.25;1.25;3.25;3.0;1.25;4.25;0.25;1.75;-0.23877;0.019531;0.98584;-0.42;-1.68;0.14;418.0;-0.095318;-0.061717
0.11;4.75;5.25;4.25;5.75;0.25;1.25;0.0;0.5;0.25;1.0;2.5;1.75;1.0;2.0;0.5;1.0;-0.212402;0.027344;0.974609;-1.89;1.54;-0.28;327.0;-0.145445;-0.089373;5.75;4.25;6.75;4.25;2.5;1.25;0.0;0.75;0.25;1.5;3.0;3.25;1.5;4.25;0.5;1.75;-0.240723;0.02002;0.988281;-0.42;-1.68;0.28;422.0;-0.089728;-0.059655
0.12;4.25;5.25;4.5;5.75;0.5;1.25;0.0;0.5;0.5;1.25;2.5;1.75;1.25;2.25;0.25;1.0;-0.212402;0.025879;0.970215;-1.96;1.61;-0.21;335.0;-0.134123;-0.085733;5.5;4.5;7.0;4.25;2.5;1.0;0.0;0.75;0.25;1.5;3.0;3.25;1.5;4.25;0.0;1.75;-0.23877;0.01709;0.986328;-0.49;-1.61;0.21;416.0;-0.096644;-0.058616
0.13;4.5;5.5;4.25;5.25;0.5;1.25;0.0;0.5;0.5;1.25;2.25;2.0;1.25;2.25;0.25;1.0;-0.211426;0.026855;0.977051;-2.03;1.68;-0.21;331.0;-0.134659;-0.085374;5.5;4.5;6.75;4.25;2.5;1.0;0.0;0.75;0.25;1.5;3.0;3.25;1.5;4.5;0.0;1.75;-0.241211;0.018066;0.987305;-0.49;-1.68;0.21;416.0;-0.0929;-0.058398
0.14;4.25;5.5;4.5;5.25;0.5;1.0;0.0;0.5;0.5;1.0;2.25;2.0;0.75;2.0;0.5;1.0;-0.208984;0.027344;0.973145;-1.96;1.68;-0.28;322.0;-0.139792;-0.081696;5.5;4.5;6.5;4.25;2.5;1.0;0.0;0.75;0.25;1.5;3.0;3.0;1.25;4.25;0.25;1.75;-0.237793;0.01416;0.986328;-0.49;-1.75;0.28;408.0;-0.09447;-0.05712
0.15;4.5;5.5;4.5;5.75;0.5;0.75;0.0;0.5;0.25;1.0;2.25;1.75;0.75;2.0;0.5;1.0;-0.212402;0.026855;0.977051;-2.03;1.68;-0.35;322.0;-0.151208;-0.082856;5.5;4.5;6.5;4.25;2.0;1.0;0.0;0.75;0.25;1.5;3.0;3.0;1.25;4.25;0.0;1.75;-0.23877;0.023438;0.990234;-0.49;-1.68;0.35;400.0;-0.097347;-0.05858
0.16;4.25;5.5;4.5;5.75;0.5;1.0;0.0;0.25;0.25;1.0;2.25;2.25;1.25;2.0;0.5;0.75;-0.209961;0.029785;0.975586;-1.96;1.75;-0.35;326.0;-0.142895;-0.089863;5.5;4.25;6.75;4.25;2.25;1.0;0.0;0.75;0.5;1.5;3.0;3.0;1.25;4.5;0.25;1.75;-0.241211;0.021484;0.987305;-0.49;-1.61;0.21;412.0;-0.088211;-0.052459
0.17;4.25;5.5;4.25;5.25;0.5;1.0;0.0;0.25;0.25;1.25;2.5;2.0;1.0;2.25;0.5;0.75;-0.208496;0.026855;0.976074;-2.03;1.75;-0.35;321.0;-0.134547;-0.082098;5.5;4.5;6.75;4.25;2.5;1.25;0.0;0.75;0.5;1.5;3.0;3.25;1.5;4.5;0.25;1.75;-0.237793;0.020508;0.992188;-0.49;-1.68;0.28;424.0;-0.087484;-0.057355
0.18;5.0;5.5;4.25;5.25;0.5;1.0;0.0;0.25;0.5;1.25;2.5;2.0;1.0;2.25;0.5;1.0;-0.212402;0.022461;0.985352;-1.89;1.68;-0.28;333.0;-0.13495;-0.075089;5.5;4.5;6.75;4.0;2.5;1.25;0.0;0.75;0.5;1.5;3.0;3.25;1.25;4.5;0.25;1.75;-0.241211;0.020508;0.987305;-0.49;-1.75;0.28;419.0;-0.087503;-0.05417
0.19;4.75;5.25;4.25;5.25;0.5;1.0;0.0;0.25;0.25;1.0;2.25;2.0;1.0;2.25;0.5;1.0;-0.211426;0.026367;0.975586;-1.96;1.61;-0.28;320.0;-0.140763;-0.080296;5.5;4.5;6.75;4.0;2.5;1.25;0.0;0.75;0.25;1.5;3.0;3.0;1.25;4.25;0.5;2.0;-0.242676;0.02002;0.981934;-0.49;-1.68;0.28;415.0;-0.090054;-0.05744
0.2;4.75;5.25;4.25;5.25;0.25;1.25;0.0;0.25;0.25;1.25;2.25;2.25;0.75;2.25;0.5;1.0;-0.208496;0.02832;0.979492;-1.89;1.75;-0.28;323.0;-0.137147;-0.081161;5.5;4.5;7.0;4.0;2.5;1.25;0.0;0.5;0.25;1.25;3.0;3.0;1.5;4.25;0.25;1.75;-0.239746;0.015625;0.987305;-0.42;-1.75;0.28;410.0;-0.097384;-0.055235
0.21;4.75;5.25;4.5;5.25;0.25;1.0;0.0;0.25;0.25;1.25;2.25;2.25;1.0;2.25;0.5;1.25;-0.213379;0.026855;0.975586;-1.89;1.68;-0.28;326.0;-0.13401;-0.081599;5.5;4.25;6.75;4.25;2.5;1.25;0.0;0.5;0.25;1.5;3.25;3.25;1.5;4.5;0.25;1.75;-0.240723;0.013184;0.989746;-0.49;-1.75;0.35;417.0;-0.087083;-0.056673
0.22;4.75;5.25;4.5;5.0;0.25;1.0;0.0;0.25;0.25;1.5;2.25;2.0;1.0;2.25;0.25;1.0;-0.210449;0.029297;0.974609;-1.96;1.61;-0.21;319.0;-0.139035;-0.076428;5.5;4.25;6.75;4.0;2.5;1.25;0.0;1.0;0.25;1.5;3.0;3.0;1.5;4.5;0.5;1.75;-0.23877;0.016602;0.989258;-0.42;-1.82;0.28;420.0;-0.085125;-0.059939
0.23;4.75;5.5;4.25;5.25;0.25;1.25;0.0;0.5;0.5;1.25;2.25;2.25;1.5;2.0;0.25;0.75;-0.212402;0.029297;0.974121;-1.89;1.75;-0.28;332.0;-0.137652;-0.089944;5.0;4.5;6.75;4.25;2.5;1.0;0.0;0.75;0.25;1.5;2.75;3.0;1.5;4.5;0.5;1.75;-0.237305;0.017578;0.990234;-0.42;-1.61;0.28;410.0;-0.08654;-0.058921
0.24;4.5;5.25;4.5;5.25;0.5;1.0;0.0;0.25;0.25;1.0;2.25;2.25;1.5;2.0;0.25;1.0;-0.202148;0.032227;0.973633;-1.82;1.75;-0.35;322.0;-0.140836;-0.088929;5.5;4.5;6.5;4.0;2.25;1.0;0.0;0.75;0.5;1.5;3.0;3.0;1.0;4.5;0.75;2.0;-0.241699;0.02002;0.987793;-0.35;-1.68;0.28;413.0;-0.081078;-0.051997
0.25;4.75;5.25;4.5;6.25;0.5;1.25;0.0;0.25;0.25;1.5;2.25;2.25;1.25;2.0;0.5;1.0;-0.20752;0.03125;0.974609;-1.89;1.61;-0.14;344.0;-0.139575;-0.088523;5.5;4.5;6.75;4.0;2.5;1.25;0.0;0.75;0.5;1.25;2.75;3.0;1.5;4.5;0.5;1.75;-0.23877;0.018555;0.984863;-0.35;-1.75;0.21;416.0;-0.088931;-0.055287
0.26;4.5;5.25;4.5;6.0;0.5;1.0;0.0;0.25;0.25;1.0;2.25;2.5;1.25;2.0;0.5;1.0;-0.210449;0.029297;0.977539;-1.96;1.68;-0.28;333.0;-0.139382;-0.091443;5.5;4.5;6.75;4.25;1.5;1.25;0.0;0.75;0.25;1.5;3.0;3.0;1.75;5.0;0.5;1.5;-0.23877;0.021973;0.994141;-0.35;-1.61;0.35;415.0;-0.082931;-0.060613
0.27;4.5;5.25;4.0;5.25;0.5;1.25;0.0;0.25;0.25;1.25;2.25;2.25;1.0;2.25;0.5;1.0;-0.208008;0.02832;0.976074;-1.96;1.75;-0.21;322.0;-0.131735;-0.085508;5.5;4.5;6.75;4.25;2.0;1.25;0.0;0.75;0.5;1.5;2.75;3.0;1.5;5.0;0.75;1.75;-0.23877;0.021973;0.982422;-0.42;-1.54;0.14;423.0;-0.079585;-0.05499
0.28;4.5;5.25;4.0;5.25;0.5;0.75;0.0;0.25;0.25;1.5;2.25;2.25;0.75;2.0;0.25;1.0;-0.206543;0.02832;0.984375;-1.89;1.61;-0.28;312.0;-0.138618;-0.080214;5.5;4.5;6.75;4.25;2.5;1.25;0.0;0.75;0.5;1.5;3.25;3.0;1.25;5.0;0.75;2.0;-0.236816;0.016602;0.987793;-0.35;-1.68;0.28;433.0;-0.076335;-0.053028
0.29;4.5;5.25;4.0;5.25;0.5;0.75;0.0;0.25;0.25;1.25;2.25;2.25;1.25;2.0;0.25;1.0;-0.208008;0.030273;0.980957;-2.1;1.61;-0.21;314.0;-0.137506;-0.086667;5.75;4.5;6.75;4.0;2.0;1.25;0.0;0.75;0.5;1.5;2.75;3.25;1.25;5.0;0.75;2.0;-0.234375;0.025391;0.995117;-0.28;-1.54;0.21;425.0;-0.078289;-0.053143
0.3;4.25;5.0;4.25;5.0;0.5;1.0;0.0;0.5;0.25;1.25;2.25;2.0;1.0;2.0;0.5;1.0;-0.209961;0.029785;0.983398;-1.96;1.75;-0.42;314.0;-0.13216;-0.085856;5.5;4.25;6.5;3.5;2.0;1.5;0.0;1.0;0.5;1.5;3.25;3.0;1.5;5.0;0.75;1.75;-0.23877;0.019531;0.988281;-0.42;-1.68;0.35;421.0;-0.068518;-0.057226
0.31;4.25;5.0;4.25;5.0;0.5;0.75;0.0;0.5;0.5;1.5;2.25;1.75;1.0;2.0;0.5;1.0;-0.210449;0.026367;0.978027;-1.96;1.68;-0.28;314.0;-0.127716;-0.077486;5.5;4.5;6.75;4.0;2.25;1.5;0.0;1.0;0.5;1.5;3.0;3.0;1.5;5.0;0.5;2.0;-0.234863;0.015625;0.983398;-0.49;-1.54;0.28;431.0;-0.078147;-0.058538
0.32;4.25;5.0;4.25;5.0;0.5;0.75;0.0;0.5;0.5;1.75;2.25;2.0;1.25;2.0;0.5;1.0;-0.208008;0.027344;0.972656;-2.03;1.75;-0.28;322.0;-0.11998;-0.080719;5.25;4.25;6.0;4.0;2.25;1.5;0.0;0.75;0.5;1.5;3.25;3.0;1.5;4.75;0.25;2.0;-0.244629;0.01416;0.989258;-0.35;-1.61;0.14;412.0;-0.074716;-0.060349
0.33;4.5;5.0;4.25;5.25;0.5;1.0;0.0;0.5;0.25;1.75;2.25;2.25;1.25;2.0;0.5;1.0;-0.212402;0.029785;0.980469;-1.82;1.54;-0.14;329.0;-0.12498;-0.087272;5.5;4.25;6.5;4.0;2.25;1.5;0.0;0.75;0.25;1.25;3.25;3.25;1.5;4.75;0.5;1.75;-0.241699;0.023926;0.980957;-0.42;-1.61;0.28;418.0;-0.080446;-0.061495
0.34;4.5;5.25;4.25;5.25;0.5;1.0;0.0;0.5;0.0;1.5;2.5;2.25;1.25;2.25;0.5;1.0;-0.213867;0.030762;0.974609;-2.1;1.75;-0.28;330.0;-0.127424;-0.091115;5.75;4.0;6.5;4.0;2.25;1.5;0.0;0.75;0.25;1.5;3.0;3.25;1.5;5.0;0.75;1.75;-0.242188;0.020996;0.992188;-0.42;-1.68;0.35;423.0;-0.074994;-0.0577
0.35;4.5;5.0;4.5;5.25;0.5;0.75;0.0;0.5;0.25;1.5;2.25;1.75;1.0;2.25;0.75;1.0;-0.213379;0.032227;0.974609;-1.89;1.75;-0.28;324.0;-0.12844;-0.077724;5.5;4.25;6.75;4.0;2.5;1.25;0.0;1.0;0.5;1.75;3.0;3.25;1.25;4.75;0.75;1.75;-0.238281;0.021484;0.986816;-0.42;-1.68;0.35;431.0;-0.074581;-0.055038
0.36;4.5;5.25;4.5;5.25;0.5;1.0;0.0;0.5;0.5;1.5;2.25;2.0;1.0;2.25;0.75;0.75;-0.20752;0.026855;0.972656;-1.96;1.75;-0.21;333.0;-0.126176;-0.077234;5.5;4.25;6.75;4.0;2.25;1.0;0.0;1.0;0.5;1.5;3.25;2.75;1.0;5.0;0.75;1.75;-0.244141;0.01709;0.987793;-0.42;-1.61;0.28;420.0;-0.076167;-0.049204
0.37;4.75;5.0;4.5;5.0;0.5;1.0;0.0;0.5;0.5;1.5;2.0;2.25;1.0;2.25;0.75;1.0;-0.208008;0.027344;0.978027;-1.96;1.68;-0.28;332.0;-0.123115;-0.076345;5.5;4.5;6.75;4.0;2.5;1.25;0.0;1.0;0.5;1.5;3.0;3.0;1.25;4.75;0.25;1.75;-0.239258;0.02002;0.986328;-0.42;-1.68;0.28;423.0;-0.086153;-0.054535
0.38;4.25;5.25;4.5;5.25;0.5;1.0;0.0;0.5;0.5;1.5;2.5;2.25;1.0;2.25;0.75;1.0;-0.210449;0.02832;0.971191;-1.96;1.68;-0.28;337.0;-0.116743;-0.08162;5.5;4.5;6.5;4.0;2.5;1.25;0.0;0.75;0.5;1.5;3.25;3.25;1.5;4.75;0.25;2.0;-0.242188;0.01709;0.983398;-0.49;-1.68;0.14;425.0;-0.079152;-0.057239
0.39;4.75;5.5;4.5;5.25;0.5;1.25;0.0;0.5;0.5;1.25;2.25;2.25;1.0;2.0;0.5;1.0;-0.20459;0.030273;0.97168;-2.17;1.82;-0.28;338.0;-0.136296;-0.083303;5.5;4.25;6.5;4.0;2.5;1.25;0.0;1.0;0.5;1.5;3.25;3.0;1.5;5.0;0.5;1.75;-0.239258;0.022949;0.98291;-0.35;-1.68;0.21;427.0;-0.07446;-0.056327
0.4;4.25;5.0;4.25;5.25;0.5;1.0;0.0;0.5;0.5;1.25;2.0;2.25;1.0;2.25;0.5;0.75;-0.21582;0.030273;0.978516;-2.03;1.75;-0.35;320.0;-0.128114;-0.082133;5.5;4.5;6.5;4.25;2.5;1.25;0.0;1.0;0.25;1.5;3.0;3.25;1.5;5.0;0.25;1.75;-0.241699;0.018066;0.98584;-0.35;-1.54;0.28;426.0;-0.083289;-0.061499
0.41;4.25;5.0;4.25;5.25;0.5;1.25;0.0;0.25;0.5;1.0;2.0;2.5;1.0;2.0;0.5;1.0;-0.211914;0.028809;0.983887;-2.03;1.75;-0.28;319.0;-0.131452;-0.085743;5.5;4.5;6.5;4.0;2.5;1.25;0.0;1.0;0.25;1.5;3.25;3.25;1.5;5.0;0.25;1.75;-0.235352;0.024902;0.987793;-0.35;-1.68;0.28;426.0;-0.080075;-0.060782
0.42;4.0;5.0;4.25;5.0;0.5;1.0;0.0;0.25;0.5;1.25;2.25;2.25;1.25;2.0;0.5;1.0;-0.209961;0.028809;0.984863;-1.96;1.75;-0.35;315.0;-0.122429;-0.08436;5.5;4.25;6.5;4.0;2.25;1.5;0.0;0.75;0.5;1.75;3.25;3.25;1.5;5.0;0.5;1.75;-0.240723;0.020508;0.990723;-0.42;-1.68;0.28;428.0;-0.071528;-0.05622
0.43;4.25;4.75;4.25;5.0;0.5;1.0;0.0;0.5;0.5;1.25;2.25;2.0;1.25;2.25;0.5;1.0;-0.208496;0.026367;0.978516;-1.89;1.68;-0.28;319.0;-0.120435;-0.082375;5.5;4.5;6.5;4.0;2.25;0.75;0.0;1.0;0.25;1.5;3.25;3.25;1.5;5.0;0.25;1.75;-0.240234;0.018555;0.990234;-0.42;-1.75;0.28;418.0;-0.078839;-0.058822
0.44;4.5;5.0;4.25;5.25;0.5;1.0;0.0;0.5;0.5;1.0;2.0;2.25;1.5;2.5;0.5;0.75;-0.210449;0.028809;0.968262;-1.89;1.54;-0.21;327.0;-0.125758;-0.08512;5.5;4.25;6.5;4.0;2.25;0.75;0.0;0.75;0.0;1.5;3.0;3.0;1.5;4.75;0.5;2.0;-0.231934;0.01709;0.985352;-0.42;-1.68;0.28;405.0;-0.082041;-0.058114
0.45;4.5;5.25;4.25;5.25;0.5;1.0;0.0;0.5;0.5;1.25;2.25;2.25;1.25;2.5;0.5;0.75;-0.208984;0.032715;0.973633;-2.03;1.61;-0.35;332.0;-0.124063;-0.082304;5.5;4.25;6.0;4.0;2.25;1.0;0.0;0.75;0.25;1.5;3.0;3.25;1.25;4.75;0.75;1.75;-0.238281;0.016113;0.986328;-0.42;-1.61;0.28;407.0;-0.075048;-0.057592
0.46;4.5;5.25;4.25;5.25;0.5;1.25;0.0;0.5;0.5;1.0;2.25;1.75;1.0;2.25;0.5;1.0;-0.209961;0.020996;0.978027;-1.89;1.54;-0.28;324.0;-0.13609;-0.081748;5.5;4.0;6.0;3.75;2.25;1.25;0.0;0.75;0.25;1.5;3.0;3.25;1.25;4.75;0.25;1.75;-0.240234;0.015625;0.991699;-0.42;-1.61;0.28;400.0;-0.0785;-0.056961
0.47;4.25;5.25;4.25;5.25;0.5;1.25;0.0;0.5;0.25;1.25;2.5;2.0;1.0;2.25;0.5;1.25;-0.208496;0.030762;0.977051;-1.89;1.54;-0.21;328.0;-0.127182;-0.088611;5.5;4.25;6.0;3.75;2.25;1.0;0.0;0.75;0.25;1.5;3.25;3.25;1.5;5.0;0.25;1.75;-0.239258;0.02002;0.987305;-0.42;-1.68;0.28;406.0;-0.074064;-0.057442
0.48;4.75;5.5;4.5;5.25;0.5;1.0;0.0;0.5;0.25;1.5;2.5;2.0;1.25;1.75;0.5;1.0;-0.20752;0.027832;0.979004;-1.89;1.61;-0.21;334.0;-0.138479;-0.086811;5.5;4.25;6.5;4.0;2.25;1.0;0.0;0.75;0.25;1.5;3.25;3.0;1.5;5.0;0.5;1.75;-0.240234;0.019531;0.995117;-0.49;-1.75;0.28;414.0;-0.076795;-0.055215
0.49;4.75;5.25;4.5;5.25;0.5;0.75;0.0;0.5;0.25;1.25;2.25;2.5;1.25;2.0;0.5;1.0;-0.212891;0.030273;0.976074;-1.96;1.68;-0.28;331.0;-0.13322;-0.087307;5.5;4.25;6.5;4.0;2.25;1.25;0.0;0.75;0.5;1.5;3.25;3.0;1.5;5.0;0.5;2.0;-0.242188;0.018555;0.984375;-0.49;-1.75;0.35;422.0;-0.073289;-0.054896
0.5;4.25;5.0;4.5;5.25;0.5;1.25;0.0;0.5;0.5;1.75;2.25;2.0;1.25;2.0;0.5;1.0;-0.206055;0.026367;0.982422;-1.96;1.68;-0.28;333.0;-0.12311;-0.083626;5.5;4.25;6.5;3.75;2.25;1.25;0.0;0.5;0.25;1.25;3.25;3.0;1.5;5.0;0.5;1.75;-0.239746;0.023438;0.985352;-0.42;-1.75;0.28;408.0;-0.078505;-0.053147
0.51;4.25;5.0;4.25;5.25;0.5;1.25;0.0;0.5;0.25;1.0;2.5;2.25;0.75;2.0;0.5;1.0;-0.213379;0.029297;0.981445;-1.89;1.68;-0.35;320.0;-0.132996;-0.089288;5.25;4.25;6.5;4.0;2.5;1.0;0.0;0.5;0.0;1.5;3.25;3.25;1.5;5.0;0.5;2.0;-0.239746;0.020996;0.989258;-0.49;-1.68;0.28;412.0;-0.07504;-0.057372
0.52;4.25;5.25;4.5;5.75;0.5;1.25;0.0;0.5;0.25;1.25;2.5;2.0;1.5;1.75;0.5;1.0;-0.215332;0.029785;0.980469;-1.96;1.75;-0.21;335.0;-0.135974;-0.096667;5.25;4.25;6.5;4.25;2.5;1.0;0.0;0.75;0.25;1.5;3.25;3.0;1.25;4.75;0.5;1.75;-0.237305;0.019531;0.976562;-0.42;-1.75;0.28;413.0;-0.080286;-0.055664
0.53;4.5;5.0;4.25;5.25;0.5;1.25;0.0;0.5;0.5;1.25;2.5;2.0;1.0;2.0;0.5;1.25;-0.214844;0.025879;0.972168;-1.89;1.61;-0.28;329.0;-0.127006;-0.084628;5.5;4.25;6.75;4.0;2.5;1.5;0.0;1.0;0.25;1.5;3.25;3.25;1.5;4.75;0.0;1.75;-0.241699;0.019531;0.984863;-0.49;-1.75;0.28;424.0;-0.085424;-0.061646
0.54;4.25;5.0;4.25;5.0;0.5;1.0;0.0;0.5;0.5;1.5;2.25;2.0;1.25;2.5;0.5;1.25;-0.209961;0.024902;0.979004;-1.89;1.68;-0.35;327.0;-0.114188;-0.081072;5.5;4.0;6.0;3.75;2.25;1.5;0.0;1.0;0.25;1.5;3.25;3.0;1.25;5.0;0.25;1.75;-0.242188;0.018555;0.992188;-0.49;-1.82;0.35;408.0;-0.075714;-0.059133
0.55;4.0;5.0;4.25;5.75;0.5;1.25;0.0;0.5;0.5;1.75;2.0;2.0;1.25;2.0;0.75;1.25;-0.206055;0.027832;0.97168;-1.82;1.68;-0.14;334.0;-0.119038;-0.089552;5.5;4.5;6.5;3.75;2.5;1.0;0.0;1.0;0.25;1.5;3.25;3.25;1.25;5.0;0.5;2.0;-0.240723;0.019531;0.986816;-0.42;-1.82;0.35;422.0;-0.07509;-0.057242
0.56;4.25;5.0;4.25;5.75;0.5;1.0;0.0;0.5;0.5;1.75;2.5;2.25;1.25;2.0;0.5;1.0;-0.208496;0.025391;0.97998;-1.89;1.61;-0.21;338.0;-0.119076;-0.087728;5.5;4.5;6.5;4.0;2.5;1.25;0.0;1.0;0.25;1.5;3.25;3.25;1.5;5.0;0.75;1.75;-0.243164;0.018066;0.986328;-0.42;-1.82;0.35;431.0;-0.074127;-0.061043
